Sport,NOC,First Year,p_max,a_max,alpha,beta
Sailing,GBR,2024,1.7142857142857142,3.819660513,0.831286875,0.111039539
Shooting,GBR,1952,1.0602442783571429,1.6405939877647058,0.38997338323529407,0.06753010823529411
Shooting,GBR,1956,1.009814416625,1.6914347804444445,0.4234600561111111,0.06892138666666667
Shooting,GBR,1960,1.04780653525,1.6914347804444445,0.40828252,0.06892138666666667
Shooting,GBR,1964,1.0,1.777864128,0.453067835,0.07128656
Shooting,GBR,1968,1.7993026182,1.5556172342857144,0.35502857499999996,0.06520468571428571
Shooting,GBR,1972,1.377484094,1.583398096,0.35230087625,0.06596492
Shooting,GBR,1976,0.980708667,1.6914347804444445,0.4349182644444444,0.06892138666666667
Shooting,GBR,1984,1.626032079142857,1.938668042111111,0.47082911874074074,0.0740672635925926
Shooting,GBR,1988,1.04780653525,1.6914347804444445,0.40828252,0.06892138666666667
Shooting,GBR,1992,1.0,1.7778641280000003,0.453067835,0.07128656
Shooting,GBR,1996,0.9234478983333334,1.583398096,0.6267447346249999,0.08765756262499999
Shooting,GBR,2000,31.9631450455,1.5185760853333334,0.31871188999999994,0.13054395433333332
Shooting,GBR,2004,0.6213074046666667,1.4719774732000002,0.7374971057999999,0.062771936
Shooting,GBR,2008,1.0423845091666666,1.4242895243636364,0.46330267736363634,0.06161085090909091
Shooting,GBR,2012,1.8627671737777776,1.6364342865454546,0.37978277409090905,0.06741627636363635
Shooting,GBR,2016,1.0,1.777864128,0.453067835,0.07128656
Shooting,GBR,2020,1.4706130705,1.6222913024,0.372454268,0.067029248
Shooting,GBR,2024,2.5,1.777864128,0.453067835,0.07128656
Skateboarding,GBR,2020,1.663310199,2.9072714666666664,0.437772247,0.050040803999999994
Skateboarding,GBR,2024,1.0,3.8609072,0.439395164,0.050061206
Sport Climbing,GBR,2020,1.0,1.0,0.5,0.05
Sport Climbing,GBR,2024,2.75,1.0,0.5,0.05
Swimming,GBR,1952,2.4225561980689654,1.8158146160857143,0.2509760100571429,0.07831833685714287
Swimming,GBR,1956,1.5490385299047618,1.82706723148,0.24680442992000004,0.07010454992000001
Swimming,GBR,1960,1.4893138438181819,1.9025535264166666,0.26476673900000003,0.07193948900000001
Swimming,GBR,1964,3.8495997570454548,1.86645138536,0.25617606944000004,0.07902425916
Swimming,GBR,1968,1.125770925724138,1.89229723634375,0.262326207875,0.071690176625
Swimming,GBR,1972,1.04630016325,1.8129839944545454,0.3128400217727273,0.06958235381818183
Swimming,GBR,1976,1.1217307448275862,1.8276380163188406,0.4065637043913044,0.07011842469565217
Swimming,GBR,1980,6.837194740127273,1.7963707586029414,0.2841602099558824,0.08694674551470588
Swimming,GBR,1984,3.250781894034483,1.7321413221282052,0.29875734334615384,0.08255179994871795
Swimming,GBR,1988,1.1823336509245284,1.7914042020303031,0.26808330700000005,0.07160049437878789
Swimming,GBR,1992,1.0106369316086956,1.7825217891896552,0.2908301790172414,0.07101681618965518
Swimming,GBR,1996,1.4820534364411764,1.6437794384230768,0.2163246676346154,0.06808450459615385
Swimming,GBR,2000,1.04106177234375,1.8078800795897434,0.3007527634102564,0.06963814400000001
Swimming,GBR,2004,1.5512155981860465,1.7705055088727273,0.26428091085454547,0.07348362576363637
Swimming,GBR,2008,3.3111112781,1.6637778743820226,0.24751174546067417,0.0727143526516854
Swimming,GBR,2012,1.1502665523913043,1.8880740580784314,0.2613212832941177,0.0715875185882353
Swimming,GBR,2016,2.4761904761904763,1.984603847,0.284290988,0.073933988
Swimming,GBR,2020,5.385996218125,1.8168433530499999,0.27849611923750006,0.0781601234
Swimming,GBR,2024,1.8545454545454545,1.9846038470000003,0.284290988,0.073933988
Synchronized Swimming,GBR,1984,1.0,1.0,0.05,0.05
Synchronized Swimming,GBR,1988,1.0,1.0,0.05,0.05
Synchronized Swimming,GBR,1992,1.0,1.0,0.05,0.05
Synchronized Swimming,GBR,2008,1.2304838075,1.0,0.08414945625,0.05
Synchronized Swimming,GBR,2012,1.0,1.0,0.05,0.05
Synchronized Swimming,GBR,2016,1.0,1.0,0.05,0.05
Table Tennis,GBR,1988,1.1204885567142857,1.0,0.13316768250000002,0.05
Table Tennis,GBR,1992,1.1986052364000002,1.0,0.13180074444444445,0.05
Table Tennis,GBR,1996,1.0,1.0,0.149297,0.05
Table Tennis,GBR,2012,1.1434196057500001,1.0,0.122216,0.05
Table Tennis,GBR,2016,1.0,1.0,0.149297,0.05
Table Tennis,GBR,2020,1.127484094,1.0,0.12447275000000001,0.05
Table Tennis,GBR,2024,1.0,1.0,0.149297,0.05
Taekwondo,GBR,2000,0.7938672520000001,2.7633525006666666,0.705885191,0.09522303266666667
Taekwondo,GBR,2004,0.7548157557499999,3.1160230008,1.129087585,0.1042676392
Taekwondo,GBR,2008,1.0,3.645028751,0.828347942,0.117834549
Taekwondo,GBR,2012,3.1562544503333334,4.3860591866,0.8971704046,0.0937152914
Taekwondo,GBR,2016,2.5,3.645028751,0.828347942,0.117834549
Taekwondo,GBR,2020,27.370516036399998,2.8893062507142853,0.6059628157142857,0.15532717585714284
Taekwondo,GBR,2024,3.5,3.645028751,0.828347942,0.117834549
Tennis,GBR,1988,1.133942689375,1.4391494043076922,0.28942754130769227,0.06853926276923077
Tennis,GBR,1992,1.0,1.713617782,0.392029814,0.080126302
Tennis,GBR,1996,3.0921935229999997,1.5097269871428571,0.313820985,0.07151878714285713
Tennis,GBR,2000,1.0,1.713617782,0.392029814,0.080126302
Tennis,GBR,2008,0.7332664236666666,1.356808891,0.6365460566666666,0.067582472
Tennis,GBR,2012,11.801457062166667,1.5352133365,0.3065223605,0.097477069375
Tennis,GBR,2016,1.0,1.713617782,0.392029814,0.080126302
Tennis,GBR,2020,1.0,1.713617782,0.392029814,0.080126302
Tennis,GBR,2024,1.0,1.713617782,0.392029814,0.080126302
Triathlon,GBR,2000,1.1405699828333333,1.7400480699999998,0.6450664407777777,0.08124209133333334
Triathlon,GBR,2004,1.0,2.110072105,0.919833357,0.096863137
Triathlon,GBR,2008,0.7803209845,1.74004807,1.0226537501666668,0.08376141233333334
Triathlon,GBR,2012,0.5866794227500001,1.74004807,1.2329030353333332,0.08124209133333334
Triathlon,GBR,2016,1.0,2.110072105,0.919833357,0.096863137
Triathlon,GBR,2020,16.8805733248,1.9793196315,0.8673763536666668,0.12222907133333333
Triathlon,GBR,2024,2.0,2.110072105,0.919833357,0.096863137
Volleyball,GBR,2012,1.0,1.0,0.5,0.05000000000000001
Water Polo,GBR,1952,1.2124734899999998,1.0,0.05,0.05
Water Polo,GBR,1956,1.0,1.0,0.05,0.05
Water Polo,GBR,2012,1.0,1.0,0.05,0.05
Weightlifting,GBR,1952,1.0764904564,2.3475682066666668,0.2871124216666667,0.08151802833333333
Weightlifting,GBR,1956,1.191226141,2.0780545653333333,0.23968993733333335,0.07521442266666667
Weightlifting,GBR,1960,0.9913325719999999,2.1570128584285717,0.5083298738571429,0.10383338814285714
Weightlifting,GBR,1964,1.0,2.617081848,0.334534906,0.087821634
Weightlifting,GBR,1968,1.127484094,2.2128113860000003,0.2634011795,0.0783662255
Weightlifting,GBR,1972,1.0,2.617081848,0.334534906,0.087821634
Weightlifting,GBR,1976,1.0956130705,2.2936654784000003,0.27762792480000004,0.08025730719999999
Weightlifting,GBR,1980,1.04780653525,2.4374060871111114,0.30291991644444444,0.08361923022222223
Weightlifting,GBR,1984,5.439685179222222,2.3230669665454546,0.29521927081818183,0.10795007672727273
Weightlifting,GBR,1988,1.04780653525,2.4374060871111114,0.30291991644444444,0.08361923022222223
Weightlifting,GBR,1992,1.0,2.617081848,0.334534906,0.087821634
Weightlifting,GBR,1996,1.0,2.617081848,0.334534906,0.087821634
Weightlifting,GBR,2000,1.0,2.617081848,0.334534906,0.087821634
Weightlifting,GBR,2004,1.0,2.617081848,0.334534906,0.087821634
Weightlifting,GBR,2008,1.0,2.617081848,0.334534906,0.087821634
Weightlifting,GBR,2012,1.0,2.617081848,0.334534906,0.087821634
Weightlifting,GBR,2016,1.0,2.617081848,0.334534906,0.087821634
Weightlifting,GBR,2020,2.25,2.617081848,0.334534906,0.087821634
Weightlifting,GBR,2024,4.0,2.617081848,0.334534906,0.087821634
Wrestling,GBR,1952,4.717903657,1.7157635635,0.17866349825,0.093938860875
Wrestling,GBR,1956,1.0,1.954351418,0.221551331,0.072454287
Wrestling,GBR,1960,1.2294713692,1.59646963625,0.157219581875,0.064033929375
Wrestling,GBR,1964,1.0,1.954351418,0.221551331,0.072454287
Wrestling,GBR,1968,1.0956130705,1.7634811343999999,0.18724106479999997,0.0679634296
Wrestling,GBR,1972,1.1686839794000001,1.59646963625,0.17429431,0.064033929375
Wrestling,GBR,1976,1.0,1.954351418,0.221551331,0.072454287
Wrestling,GBR,1980,1.0157030666,1.7952928483333332,0.21572574666666666,0.06871190583333334
Wrestling,GBR,1984,1.5,1.954351418,0.221551331,0.072454287
Wrestling,GBR,1988,1.0,1.954351418,0.221551331,0.072454287
Wrestling,GBR,1992,1.0,1.954351418,0.221551331,0.072454287
Wrestling,GBR,1996,1.0,1.954351418,0.221551331,0.072454287
Wrestling,GBR,2004,1.0,1.954351418,0.221551331,0.072454287
Wrestling,GBR,2012,1.0,1.954351418,0.221551331,0.072454287
Athletics,GBS,1996,1.0,1.0,0.251914596,0.05
Athletics,GBS,2000,1.191226141,1.0,0.18460973066666667,0.05000000000000001
Athletics,GBS,2004,1.0,1.0,0.251914596,0.05
Athletics,GBS,2008,1.0392576665,1.0,0.230142339,0.05000000000000001
Athletics,GBS,2012,1.0,1.0,0.251914596,0.05
Athletics,GBS,2016,1.0,1.0,0.251914596,0.05
Athletics,GBS,2020,1.382452282,1.0,0.150957298,0.05
Judo,GBS,2016,1.0,1.0,0.5,0.05
Judo,GBS,2020,1.0,1.0,0.5,0.05
Judo,GBS,2024,1.0,1.0,0.5,0.05
Swimming,GBS,2024,1.0,1.0,0.5,0.05
Taekwondo,GBS,2024,1.0,1.0,0.5,0.05
Wrestling,GBS,1996,1.0,1.0,0.268867606,0.05
Wrestling,GBS,2000,1.0,1.0,0.268867606,0.05
Wrestling,GBS,2004,1.0,1.0,0.268867606,0.05
Wrestling,GBS,2008,1.078515333,1.0,0.2277327155,0.05
Wrestling,GBS,2012,1.0,1.0,0.268867606,0.05
Wrestling,GBS,2016,1.0,1.0,0.268867606,0.05
Wrestling,GBS,2020,1.191226141,1.0,0.19591173733333334,0.05000000000000001
Wrestling,GBS,2024,1.0,1.0,0.268867606,0.05
Athletics,GDR,1960,0.08837553433333334,1.0314956036666667,2.450501994,0.145445241
Athletics,GDR,1964,0.783040368,1.0001886833,1.0960987144,0.0726471451
Athletics,GDR,1968,4.099680382975,3.0452048592,0.8629371938199999,0.10974844034
Athletics,GDR,1972,11.4493941199,3.0461326830909092,0.9356583833636365,0.12589118540259742
Athletics,GDR,1976,7.170937026531915,3.3739873930144926,0.9697158085072464,0.10833946294202898
Athletics,GDR,1980,2.4572723886197183,3.498497619333333,0.9233137181666666,0.10746829488461539
Athletics,GDR,1988,2.6818181818181817,3.556506074,0.952673872,0.112172443
Boxing,GDR,1964,1.382452282,1.0,0.05,0.05
Boxing,GDR,1968,40.00985882857143,2.361190551,0.425799570125,0.168504995375
Boxing,GDR,1972,1.4516561735714286,1.9899567643636364,0.5216833833636364,0.09348104663636363
Boxing,GDR,1976,4.0956130705,2.2445170752,0.39358817840000004,0.1046618872
Boxing,GDR,1980,3.375,2.555646344,0.479485223,0.118327359
Boxing,GDR,1988,2.727272727272727,2.555646344,0.479485223,0.11832735900000001
Canoeing,GDR,1960,0.845669336,1.0,0.2897217,0.05
Canoeing,GDR,1968,1.0,6.168606636000001,0.881715299,0.074499615
Canoeing,GDR,1972,2.7142857142857144,6.168606636,0.881715299,0.074499615
Canoeing,GDR,1976,4.599301964473685,5.660814598434782,0.9339732242173914,0.07646213321739131
Canoeing,GDR,1980,4.716808793454546,5.8142225625714286,0.8593352684285714,0.07274964250000002
Canoeing,GDR,1988,3.6363636363636362,6.168606636,0.881715299,0.074499615
Cycling,GDR,1964,1.382452282,1.0,0.05,0.05
Cycling,GDR,1968,0.7020591151,1.4917983969230768,1.8873034851538462,0.07596860153846154
Cycling,GDR,1972,13.07375329890909,1.4688478050666665,1.4861176228,0.1012978992
Cycling,GDR,1976,1.455793403090909,1.5409782366153844,1.7841596387692307,0.0785654616923077
Cycling,GDR,1980,4.133400266181818,1.5901580763076923,1.5004448327692308,0.08116232184615385
Cycling,GDR,1988,4.8125,1.639337916,1.577871946,0.083759182
Diving,GDR,1960,1.9786316775,1.5417143915,1.2243710380000001,0.188632997
Diving,GDR,1968,1.254968188,1.6994290678,0.6215400458,0.0629436908
Diving,GDR,1972,1.558671148,1.7795556289166667,1.2096275924166668,0.06438187866666667
Diving,GDR,1976,1.068634018875,1.7173631464615384,0.8117369308461538,0.0632755803076923
Diving,GDR,1980,3.4,2.165715113,1.002566743,0.071572818
Diving,GDR,1988,1.0,2.165715113,1.002566743,0.071572818
Equestrian,GDR,1964,21.130551781,1.0,0.05,0.198528069
Equestrian,GDR,1968,1.191226141,1.3464789773333332,0.14800500333333333,0.063653214
Equestrian,GDR,1972,1.0,1.519718466,0.197007505,0.070479821
Fencing,GDR,1968,1.2185441611428571,1.0,0.085638183,0.05
Fencing,GDR,1972,1.0,1.0,0.106002859,0.05
Fencing,GDR,1976,1.382452282,1.0,0.0780014295,0.05
Fencing,GDR,1980,0.9932899711304348,1.0,0.11365781070833335,0.05000000000000001
Fencing,GDR,1988,1.0,1.0,0.106002859,0.05
Football,GDR,1964,1.806074918,1.0,0.554426039,0.05
Football,GDR,1972,2.7773755628125,1.0,0.5219076078571429,0.05
Football,GDR,1976,8.0,1.0,0.05000000000000001,0.05000000000000001
Football,GDR,1980,6.0,1.0,0.05,0.05
Gymnastics,GDR,1960,0.9307851759285714,1.0,0.44272602035714287,0.05
Gymnastics,GDR,1964,1.271191514875,1.0018091651875,0.36130994974999997,0.05
Gymnastics,GDR,1968,1.3297554167777776,1.031315025027027,0.6148249535405406,0.050211053162162164
Gymnastics,GDR,1972,1.7156400989642857,1.0287906408571428,0.4396841920714286,0.05103275677142857
Gymnastics,GDR,1976,1.376468509142857,1.0215988541999999,0.56370275644,0.050202454699999996
Gymnastics,GDR,1980,1.8333333333333333,1.030855506,0.530238697,0.050289221
Gymnastics,GDR,1988,1.8269230769230769,1.030855506,0.530238697,0.050289221
Handball,GDR,1972,0.9379610094375,1.0003219120588236,0.221625133,0.0562104865882353
Handball,GDR,1976,8.948455862857143,1.1045223723636364,0.05707197336363637,0.07459789872727272
Handball,GDR,1980,8.750816491666667,1.0,0.06055744595,0.06693080255
Handball,GDR,1988,1.0,1.0,0.061113101,0.056598642
Hockey,GDR,1964,1.3824522820000003,1.0,0.05,0.05
Hockey,GDR,1968,1.0,1.0,0.05,0.05
Judo,GDR,1972,7.64644188,3.0185315054285717,1.723911139142857,0.15791145485714284
Judo,GDR,1976,0.014006153333333334,2.1774767115,2.330716504666667,0.0881936705
Judo,GDR,1980,2.5,3.354953423,2.002896329,0.126387341
Judo,GDR,1988,5.0,3.354953423,2.002896329,0.126387341
Modern Pentathlon,GDR,1968,1.0,1.0,0.5,0.05000000000000001
Rowing,GDR,1960,1.431251861,1.071599148,1.681764979,0.268787854
Rowing,GDR,1968,3.50693723328,3.5498116816176473,0.984043021764706,0.057792311470588234
Rowing,GDR,1972,5.222222222222222,3.028291438,0.701064619,0.058185893999999995
Rowing,GDR,1976,7.361362325788462,4.502920710608696,0.6956125954492755,0.05944577736231884
Rowing,GDR,1980,7.684210526315789,3.028291438,0.701064619,0.05818589400000001
Rowing,GDR,1988,6.171428571428572,3.0282914380000006,0.701064619,0.058185894
Sailing,GDR,1964,0.845669336,1.0,0.2897217,0.05
Sailing,GDR,1968,0.7477955005,4.017628368727273,0.8646314502727273,0.16318340145454543
Sailing,GDR,1972,1.0,5.149239007,0.6691037589999999,0.205627177
Sailing,GDR,1976,60.30438572666666,3.7661593380000005,0.46273583933333334,0.27195819866666665
Sailing,GDR,1980,2.0,5.149239007,0.669103759,0.205627177
Sailing,GDR,1988,1.0,5.149239007,0.669103759,0.205627177
Shooting,GDR,1968,1.2722905505833333,1.7243628449375001,0.773537333125,0.08433421775
Shooting,GDR,1972,1.855427487125,1.6989238247272729,0.6675701920909091,0.08329378690909091
Shooting,GDR,1976,36.041117335625,1.6406801726666667,1.11754008225,0.11966500883333335
Shooting,GDR,1980,1.8333333333333333,1.961020259,0.882084286,0.095778957
Shooting,GDR,1988,1.0,1.9610202589999999,0.882084286,0.095778957
Swimming,GDR,1960,0.6290133354999999,1.0472434055,1.064166205,0.1090059455
Swimming,GDR,1964,32.4103672895,1.0,0.529748172,0.1495293715
Swimming,GDR,1968,5.07340532251282,2.9102800061086955,0.551702429326087,0.11169806332608696
Swimming,GDR,1972,1.975762001875,2.713410870297872,0.5312199875425533,0.09923119829787234
Swimming,GDR,1976,15.584339606212765,2.848629138053571,0.5519115742678572,0.11659748632142856
Swimming,GDR,1980,4.35,3.005118841,0.50507387,0.107846658
Swimming,GDR,1988,5.1521739130434785,3.005118841,0.50507387,0.107846658
Volleyball,GDR,1968,0.42067050158333336,1.0,1.1069049285789474,0.05
Volleyball,GDR,1972,6.0,1.0,0.05,0.05
Volleyball,GDR,1976,0.6689545723333333,1.0,0.76718548725,0.05
Volleyball,GDR,1980,6.0,1.0,0.05,0.05
Volleyball,GDR,1988,1.0,1.0,0.05000000000000001,0.05000000000000001
Water Polo,GDR,1964,1.382452282,1.0,0.05,0.05
Water Polo,GDR,1968,1.0,1.0,0.05000000000000001,0.05000000000000001
Weightlifting,GDR,1964,1.2811399656666667,1.0,0.09553260833333332,0.05000000000000001
Weightlifting,GDR,1972,1.332493524,1.0,0.66810740775,0.050320459125
Weightlifting,GDR,1976,2.063742047,1.0,0.49189640428571424,0.05031391914285715
Weightlifting,GDR,1980,2.025132226,1.0086221498888888,0.6113874504444444,0.05032554577777778
Weightlifting,GDR,1988,1.0,1.0,0.565545805,0.050366239
Wrestling,GDR,1960,0.9427157205,1.0,0.6131390725,0.05
Wrestling,GDR,1964,0.6929723480000001,1.0,1.6807588635,0.05
Wrestling,GDR,1968,1.0546360402857142,1.00172857825,0.5479012815,0.05
Wrestling,GDR,1972,1.36030653525,1.001756016,0.5558044764444444,0.05
Wrestling,GDR,1976,1.9147356846,1.0015196292307693,0.4877154123076923,0.05
Wrestling,GDR,1980,1.8333333333333333,1.001975518,0.619030036,0.05000000000000001
Wrestling,GDR,1988,1.0,1.001975518,0.619030036,0.05
Archery,GEO,2000,0.76972984975,1.0,0.49954782983333335,0.05000000000000001
Archery,GEO,2004,0.794177433,1.0,0.41440529800000003,0.05
Archery,GEO,2016,1.0,1.0,0.494924211,0.05000000000000001
Athletics,GEO,1988,0.845669336,1.0,0.2897217,0.05
Athletics,GEO,1996,1.0,1.0,0.302083281,0.05
Athletics,GEO,2000,1.0,1.0,0.302083281,0.05
Athletics,GEO,2004,1.1536558716666667,1.0,0.22856953359999999,0.05
Athletics,GEO,2012,1.0,1.0,0.302083281,0.05000000000000001
Athletics,GEO,2016,1.0,1.0,0.302083281,0.05
Athletics,GEO,2020,1.0,1.0,0.302083281,0.05
Athletics,GEO,2024,1.0,1.0,0.302083281,0.05
Beach Volleyball,GEO,2008,1.0,1.0,0.5,0.05
Boxing,GEO,1996,1.0,1.0,0.5,0.05
Boxing,GEO,2000,2.5,1.0,0.5,0.05
Boxing,GEO,2004,1.0,1.0,0.5,0.05
Boxing,GEO,2008,1.0,1.0,0.5,0.05
Boxing,GEO,2020,1.0,1.0,0.5,0.05000000000000001
Boxing,GEO,2024,2.5,1.0,0.5,0.05
Canoeing,GEO,2016,1.0,1.0,0.5,0.05
Cycling,GEO,2012,1.0,1.0,0.5,0.05
Diving,GEO,1996,1.0,1.0,0.5,0.05
Diving,GEO,2000,1.0,1.0,0.5,0.05
Fencing,GEO,1996,1.0,1.0,0.218008577,0.05
Fencing,GEO,2016,1.0,1.0,0.218008577,0.05
Fencing,GEO,2020,1.382452282,1.0,0.1340042885,0.05
Gymnastics,GEO,1996,0.962074203875,1.0,0.2965835604666667,0.05
Gymnastics,GEO,2000,1.191226141,1.0,0.241725246,0.05000000000000001
Gymnastics,GEO,2008,1.078515333,1.0,0.262092847,0.05
Gymnastics,GEO,2016,1.0,1.0,0.337587869,0.05
Gymnastics,GEO,2020,1.0,1.0,0.337587869,0.05
Gymnastics,GEO,2024,1.0,1.0,0.337587869,0.05
Judo,GEO,1996,1.5,3.572884066,0.7093213830000001,0.145575554
Judo,GEO,2000,0.912392724,2.9414739008749997,0.780957860375,0.136433151875
Judo,GEO,2004,2.5529809128,2.8377743328571428,0.520943845,0.11826825285714285
Judo,GEO,2008,2.8456130705,3.0583072527999997,0.5774571064,0.1264604432
Judo,GEO,2012,2.3543536562,2.7152560439999998,0.8082966941111112,0.11371703600000001
Judo,GEO,2016,1.6,3.5728840659999994,0.709321383,0.145575554
Judo,GEO,2020,42.88233426466667,3.143411084933333,0.6744935977333334,0.1879736836
Judo,GEO,2024,1.3846153846153846,3.572884066,0.709321383,0.145575554
Karate,GEO,2020,1.0,1.0,0.5,0.05
Sailing,GEO,1992,1.382452282,1.0,0.05,0.05
Shooting,GEO,1988,76.54497905150001,1.67547959,0.05,0.2536457905
Shooting,GEO,1996,1.254968188,2.7958799494,0.1172034308,0.093123548
Shooting,GEO,2016,1.0,3.993133249,0.162005718,0.12187258
Shooting,GEO,2020,1.382452282,2.4965666244999998,0.106002859,0.08593629
Swimming,GEO,2000,1.0,1.0,0.5,0.05
Swimming,GEO,2004,1.0,1.0,0.5,0.05
Swimming,GEO,2008,1.0,1.0,0.5,0.05
Swimming,GEO,2012,1.0,1.0,0.5,0.05
Swimming,GEO,2016,1.0,1.0,0.5,0.05
Swimming,GEO,2020,1.0,1.0,0.5,0.05
Swimming,GEO,2024,1.0,1.0,0.5,0.05
Tennis,GEO,2012,1.0,1.0,0.5,0.05000000000000001
Tennis,GEO,2016,1.0,1.0,0.5,0.05
Tennis,GEO,2020,1.0,1.0,0.5,0.05
Weightlifting,GEO,1996,1.0,2.523649503,1.144910753,0.05
Weightlifting,GEO,2000,0.695867267,2.14273712725,1.366686053,0.05
Weightlifting,GEO,2004,,2.523649503,1.144910753,0.05
Weightlifting,GEO,2008,1.191226141,2.0157663353333333,0.779940502,0.05000000000000001
Weightlifting,GEO,2012,0.5096315115,2.0157663353333333,1.5406225543333332,0.05000000000000001
Weightlifting,GEO,2016,3.3333333333333335,2.523649503,1.144910753,0.05000000000000001
Weightlifting,GEO,2020,3.5956130705,2.2189196024,0.9259286024,0.05
Weightlifting,GEO,2024,4.5,2.523649503,1.144910753,0.05
Wrestling,GEO,1996,1.42280653525,3.2813296106666665,0.5018705342222222,0.12619047555555554
Wrestling,GEO,2000,11.945532582181817,2.8116441025882355,0.40883836541176466,0.1629258725882353
Wrestling,GEO,2004,18.465349233,2.6368462046363637,0.7664927838181818,0.14488820445454545
Wrestling,GEO,2008,2.387770066333333,3.1998535531428574,0.5406646455714286,0.12346938714285713
Wrestling,GEO,2012,2.519823420909091,3.2217360353846156,0.5655446565384615,0.1225274719230769
Wrestling,GEO,2016,1.6666666666666667,3.5664958120000003,0.558354351,0.135714285
Wrestling,GEO,2020,1.8715014159999999,2.8616585212,0.5168663131,0.10999999949999999
Wrestling,GEO,2024,2.25,3.566495812,0.558354351,0.135714285
Athletics,GEQ,1984,0.9124913334,1.0,0.301682102,0.05
Athletics,GEQ,1988,1.063742047,1.0,0.2561234351428571,0.05
Athletics,GEQ,1992,1.0,1.0,0.290477341,0.05000000000000001
Athletics,GEQ,1996,1.0,1.0,0.290477341,0.05
Athletics,GEQ,2000,1.0,1.0,0.290477341,0.05
Athletics,GEQ,2004,1.191226141,1.0,0.21031822733333336,0.05000000000000001
Athletics,GEQ,2008,1.0,1.0,0.290477341,0.05
Athletics,GEQ,2012,1.191226141,1.0,0.21031822733333336,0.05000000000000001
Athletics,GEQ,2020,1.0,1.0,0.290477341,0.05
Athletics,GEQ,2024,1.0,1.0,0.290477341,0.05
Judo,GEQ,2008,1.0,1.0,0.5,0.05
Swimming,GEQ,2000,1.0,1.0,0.5,0.05
Swimming,GEQ,2020,1.0,1.0,0.5,0.05
Swimming,GEQ,2024,1.0,1.0,0.5,0.05
Archery,GER,1992,0.9797322821666666,3.7994108030714284,0.8057975700000001,0.1135409235
Archery,GER,1996,6.271125021,2.6096392255,0.38470661549999996,0.095257351
Archery,GER,2000,1.0,4.075560189,0.719413231,0.112466403
Archery,GER,2004,1.0764904564,3.5629668241666668,0.6078443591666667,0.10205533583333333
Archery,GER,2008,1.0,4.075560189,0.719413231,0.112466403
Archery,GER,2012,1.0,4.075560189,0.719413231,0.112466403
Archery,GER,2016,3.5,4.075560189,0.719413231,0.112466403
Archery,GER,2020,10.102042982222223,2.7300026063125,0.7851376860625,0.12226936893750001
Archery,GER,2024,1.0,4.075560189,0.719413231,0.112466403
Athletics,GER,1952,6.341112964129629,2.4975976133650795,0.3876471079206349,0.11720518031746033
Athletics,GER,1956,1.7090517908392857,2.3600956262083335,0.38455064688888885,0.09402271468055555
Athletics,GER,1960,7.127761151061729,2.5328493989600003,0.34990116199999993,0.1119866526
Athletics,GER,1964,1.2698412698412698,2.741874317,0.390796775,0.103491553
Athletics,GER,1976,23.06648077,1.0,0.05,0.167263394
Athletics,GER,1980,4.594000695,1.0,0.922726452,0.193145597
Athletics,GER,1984,37.0852465688,1.013756842,1.131060477,0.1433636872
Athletics,GER,1988,52.83980214568,1.01458691508,0.567933142,0.20975511308000003
Athletics,GER,1992,2.411820450473684,2.1962473186506024,0.441164554313253,0.098173424686747
Athletics,GER,1996,3.765226515947368,2.405376878452055,0.34329455943835613,0.09903856557534246
Athletics,GER,2000,1.2751631121842106,2.439724593673913,0.38504179336956523,0.0971584788478261
Athletics,GER,2004,1.0253598657666667,2.3229425192405064,0.3675786306329114,0.09194130391139241
Athletics,GER,2008,1.0337850489666667,2.1368710234130437,0.4255490710434783,0.08953746065217391
Athletics,GER,2012,4.784468769782609,2.2718447393968253,0.29883574047619044,0.10009182638095238
Athletics,GER,2016,1.25,2.741874317,0.390796775,0.103491553
Athletics,GER,2020,2.428752144621359,2.4198896616171877,0.324234917046875,0.0963563161015625
Athletics,GER,2024,1.36,2.741874317,0.390796775,0.103491553
Badminton,GER,1992,1.1092720805714287,1.0,0.19649614622222222,0.05
Badminton,GER,1996,1.191226141,1.0,0.17556812533333332,0.05
Badminton,GER,2000,1.191226141,1.0,0.17556812533333332,0.05
Badminton,GER,2004,1.1152419037499999,1.0,0.1983344295,0.05000000000000001
Badminton,GER,2008,1.0523435553333333,1.0,0.21765044279999998,0.05
Badminton,GER,2012,1.254968188,1.0,0.1630113128,0.05
Badminton,GER,2016,1.0,1.0,0.238352188,0.05
Badminton,GER,2020,1.063742047,1.0,0.21144473257142857,0.05
Badminton,GER,2024,1.0,1.0,0.238352188,0.05000000000000001
Basketball,GER,1984,0.845669336,1.0,0.2897217,0.05
Basketball,GER,1992,1.0,1.0,0.05,0.05
Basketball,GER,2008,1.0,1.0,0.05000000000000001,0.05000000000000001
Basketball,GER,2020,1.0,1.0,0.05000000000000001,0.05000000000000001
Basketball,GER,2024,2.0,1.0,0.05,0.05
Beach Volleyball,GER,1996,0.52926034475,1.306057396,1.2755854735714287,0.05
Beach Volleyball,GER,2000,1.0764904564,1.4463337025000003,0.8580017033333333,0.05000000000000001
Beach Volleyball,GER,2004,1.0257888328333333,1.3219075163,0.9057429909,0.05
Beach Volleyball,GER,2008,0.6774965096000001,1.33836860725,1.47489816725,0.05
Beach Volleyball,GER,2012,1.0,1.535600443,1.019602044,0.05
