NOC,Sport,Event,Division,1992,1996,2000,2004,2008,2012,2016,2020,2024,Predicted
GBR,Canoeing,"Canoeing Men's Canadian Singles, Slalom",1,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.1654512549186437
GBR,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",2,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14081049122434408
GBR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07355771929629916
GBR,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06252406140185429
GBR,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.6033472372984787
GBR,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",1,0.0,1.0,1.0,0.0,1.0,0.9,0.81,0.7290000000000001,0.6561000000000001,0.7227985173076144
GBR,Canoeing,"Canoeing Men's Kayak Singles, Slalom",1,0.0,2.0,0.0,1.0,0.0,0.5,1.0,0.9,0.81,0.7609923669040457
GBR,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",2,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.8,1.62,1.6227566647040998
GBR,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",4,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.9,0.81,0.6569607353278512
GBR,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11506528947063938
GBR,Canoeing,"Canoeing Women's Kayak Singles, Slalom",1,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.21799248298742882
GBR,Canoeing,Men's Canoe,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Canoeing,Men's Canoe Single,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Canoeing,Men's Kayak,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Canoeing,Men's Kayak Cross,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Canoeing,Men's Kayak Single,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Canoeing,Men's Kayak Single 200m,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Canoeing,Women's Canoe,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Canoeing,Women's Canoe Single,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Canoeing,Women's Canoe Single 200m,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Canoeing,Women's Kayak,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Canoeing,Women's Kayak Cross,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Canoeing,Women's Kayak Single,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Canoeing,Women's Kayak Single 200m,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Canoeing,Women's Kayak Single 500m,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Cycling,"Cycling Men's 1,000 metres Time Trial",1,0.0,1.0,1.0,2.0,1.8,1.62,1.4580000000000002,1.3122000000000003,1.1809800000000004,1.3561005381697924
GBR,Cycling,Cycling Men's 100 kilometres Team Time Trial,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Cycling,Cycling Men's BMX,1,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.9,0.81,0.6569607353278512
GBR,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",1,0.0,1.0,1.0,1.0,1.0,0.9,0.81,0.7290000000000001,0.6561000000000001,0.7753397453763993
GBR,Cycling,Cycling Men's Individual Time Trial,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9,0.81,0.8749532183152801
GBR,Cycling,Cycling Men's Keirin,1,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.8,1.62,1.4190039267932726
GBR,Cycling,Cycling Men's Madison,1,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.7290000000000001,0.6561000000000001,0.66027445590576
GBR,Cycling,"Cycling Men's Mountainbike, Cross-Country",1,0.0,0.0,2.0,1.0,0.0,0.5,1.0,0.9,0.81,0.7830596826929354
GBR,Cycling,Cycling Men's Omnium,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.6033472372984787
GBR,Cycling,Cycling Men's Points Race,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08932008771693467
GBR,Cycling,"Cycling Men's Road Race, Individual",1,0.0,4.0,3.0,4.0,3.0,2.5,2.0,1.8,1.62,2.1234209547015928
GBR,Cycling,Cycling Men's Sprint,1,0.0,0.0,1.0,1.0,2.0,1.5,1.0,0.9,0.81,1.0036256135857742
GBR,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",4,0.0,3.0,0.0,0.0,4.0,2.5,1.0,0.9,0.81,1.248885921670942
GBR,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18389429824074796
GBR,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",6,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.31524736841271067
GBR,Cycling,Cycling Men's Team Sprint,3,0.0,0.0,0.0,0.0,2.0,1.5,1.0,0.9,0.81,0.9143055258688395
GBR,Cycling,Cycling Men's Team Sprint,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.21016491227514053
GBR,Cycling,Cycling Women's 500 metres Time Trial,1,0.0,0.0,0.0,1.0,0.9,0.81,0.7290000000000001,0.6561000000000001,0.5904900000000002,0.646788238383969
GBR,Cycling,Cycling Women's BMX,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",1,0.0,1.0,0.0,1.0,2.0,1.8,1.62,1.4580000000000002,1.3122000000000003,1.3988353416340098
GBR,Cycling,Cycling Women's Individual Time Trial,1,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.21799248298742882
GBR,Cycling,Cycling Women's Keirin,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.6033472372984787
GBR,Cycling,"Cycling Women's Mountainbike, Cross-Country",1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677885964814958
GBR,Cycling,Cycling Women's Omnium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Cycling,Cycling Women's Points Race,1,0.0,0.0,1.0,0.0,1.0,0.9,0.81,0.7290000000000001,0.6561000000000001,0.6970533155539095
GBR,Cycling,"Cycling Women's Road Race, Individual",1,0.0,2.0,3.0,2.0,2.0,1.5,1.0,0.9,0.81,1.181214964458268
GBR,Cycling,Cycling Women's Sprint,1,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.8,1.62,1.3664626987244874
GBR,Cycling,Cycling Women's Team Pursuit,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Cycling,Cycling Women's Team Pursuit,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6,3.24,2.413388949193915
GBR,Cycling,Cycling Women's Team Sprint,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Cycling BMX Freestyle,Men's Park,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
GBR,Cycling BMX Freestyle,Women's Park,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
GBR,Cycling BMX Racing,Men,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
GBR,Cycling BMX Racing,Women,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
GBR,Cycling Mountain Bike,Men's Cross-country,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
GBR,Cycling Mountain Bike,Women's Cross-country,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
GBR,Cycling Road,Men's Cross-country,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Cycling Road,Men's Individual Time Trial,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
GBR,Cycling Road,Men's Road Race,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2504605954372614
GBR,Cycling Road,Women's Individual Time Trial,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
GBR,Cycling Road,Women's Road Race,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6252302977186307
GBR,Cycling Track,Men's Keirin,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6252302977186307
GBR,Cycling Track,Men's Madison,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Cycling Track,Men's Madison Team,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Cycling Track,Men's Omnium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
GBR,Cycling Track,Men's Sprint,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6252302977186307
GBR,Cycling Track,Men's Team Pursuit,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Cycling Track,Men's Team Pursuit Team,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Cycling Track,Men's Team Sprint,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Cycling Track,Men's Team Sprint Team,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Cycling Track,Women's Keirin,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6252302977186307
GBR,Cycling Track,Women's Madison,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6252302977186307
GBR,Cycling Track,Women's Madison Team,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Cycling Track,Women's Omnium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6252302977186307
GBR,Cycling Track,Women's Sprint,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6252302977186307
GBR,Cycling Track,Women's Team Pursuit,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Cycling Track,Women's Team Pursuit Team,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Cycling Track,Women's Team Sprint,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Diving,Diving Men's Platform,1,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.19119645667234847
GBR,Diving,Diving Men's Springboard,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9,0.81,0.8481571920001998
GBR,Diving,Diving Men's Synchronized Platform,1,0.0,0.0,0.0,0.0,2.0,1.5,1.0,0.9,0.81,0.9143055258688395
GBR,Diving,Diving Men's Synchronized Springboard,1,0.0,0.0,0.0,0.0,2.0,1.5,1.0,0.9,0.81,0.9143055258688395
GBR,Diving,Diving Women's Platform,1,0.0,0.0,1.0,0.0,2.0,1.5,1.0,0.9,0.81,0.9510843855169893
GBR,Diving,Diving Women's Springboard,1,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.81,0.9117320779634296
GBR,Diving,Diving Women's Synchronized Platform,1,0.0,0.0,0.0,0.0,2.0,1.5,1.0,0.9,0.81,0.9143055258688395
GBR,Diving,Diving Women's Synchronized Springboard,1,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,0.23375485140806446
GBR,Diving,Men's 10m Platform,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
GBR,Diving,Men's 3m Springboard,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
GBR,Diving,Men's Synchronised 10m Platform,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Diving,Men's Synchronised 10m Platform Team,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Diving,Men's Synchronised 3m Springboard,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Diving,Men's Synchronised 3m Springboard Team,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Diving,Women's 10m Platform,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Diving,Women's 3m Springboard,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
GBR,Diving,Women's Synchronised 10m Platform,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Diving,Women's Synchronised 10m Platform Team,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Diving,Women's Synchronised 3m Springboard,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Diving,Women's Synchronised 3m Springboard Team,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Equestrian,Dressage Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
GBR,Equestrian,Dressage Team,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6252302977186307
GBR,Equestrian,"Equestrian Mixed Dressage, Individual",1,0.0,4.0,1.0,2.0,1.0,1.5,2.0,1.8,1.62,1.6874359887267352
GBR,Equestrian,"Equestrian Mixed Dressage, Team",1,0.0,1.0,1.0,0.0,3.0,1.5,0.0,0.0,0.0,0.44854124721333677
GBR,Equestrian,"Equestrian Mixed Dressage, Team",2,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.8,1.62,1.4715451548620577
GBR,Equestrian,"Equestrian Mixed Dressage, Team",3,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18757218420556285
GBR,Equestrian,"Equestrian Mixed Jumping, Individual",1,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.37241008001162773
GBR,Equestrian,"Equestrian Mixed Jumping, Team",3,0.0,0.0,0.0,0.0,3.0,1.5,0.0,0.0,0.0,0.3860171858114825
GBR,Equestrian,"Equestrian Mixed Jumping, Team",4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06252406140185429
GBR,Equestrian,"Equestrian Mixed Three-Day Event, Individual",1,0.0,1.0,1.0,3.0,1.0,0.5,0.0,0.0,0.0,0.3488201408787038
GBR,Equestrian,"Equestrian Mixed Three-Day Event, Individual",2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07828642982248982
GBR,Equestrian,"Equestrian Mixed Three-Day Event, Individual",3,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.7,2.43,2.356899391795036
GBR,Equestrian,"Equestrian Mixed Three-Day Event, Individual",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Equestrian,"Equestrian Mixed Three-Day Event, Team",1,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.15441759702419888
GBR,Equestrian,"Equestrian Mixed Three-Day Event, Team",2,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16287780701323384
GBR,Equestrian,"Equestrian Mixed Three-Day Event, Team",3,0.0,3.0,0.0,3.0,0.0,1.0,2.0,1.8,1.62,1.5487807601231718
GBR,Equestrian,"Equestrian Mixed Three-Day Event, Team",4,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.5146895810819767
GBR,Equestrian,Eventing Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6252302977186307
GBR,Equestrian,Eventing Team,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
GBR,Equestrian,Eventing Team,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Equestrian,Eventing Team,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.937845446577946
GBR,Equestrian,Jumping Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Equestrian,Jumping Team,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Equestrian,Jumping Team,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Equestrian,Jumping Team,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2504605954372614
GBR,Fencing,"Fencing Men's Foil, Individual",1,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.9,0.81,0.7462808230447859
GBR,Fencing,"Fencing Men's Foil, Team",4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.81,0.6033472372984787
GBR,Fencing,"Fencing Men's Sabre, Individual",1,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.15441759702419888
GBR,Fencing,"Fencing Men's Sabre, Team",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Fencing,"Fencing Men's epee, Individual",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Fencing,"Fencing Women's Foil, Individual",1,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.1654512549186437
GBR,Fencing,"Fencing Women's Foil, Team",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Fencing,"Fencing Women's Foil, Team",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Fencing,"Fencing Women's Sabre, Individual",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Fencing,"Fencing Women's epee, Individual",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Fencing,Men's Foil Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Football,Football Men's Football,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Football,Football Women's Football,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Football,Women Team,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Golf,Golf Men's Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Golf,Golf Women's Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Golf,Men's Individual Stroke Play,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31261514885931535
GBR,Golf,Women's Individual Stroke Play,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6252302977186307
GBR,Gymnastics,Gymnastics Men's Floor Exercise,1,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.8,1.62,1.6595355243522494
GBR,Gymnastics,Gymnastics Men's Horizontal Bar,1,0.0,2.0,1.0,0.0,2.0,2.5,3.0,2.7,2.43,2.316496259680101
GBR,Gymnastics,Gymnastics Men's Horse Vault,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088269263155559
GBR,Gymnastics,Gymnastics Men's Individual,1,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.9,0.81,0.7095019633966363
GBR,Gymnastics,Gymnastics Men's Individual All-Around,1,0.0,2.0,1.0,0.0,2.0,2.5,3.0,2.7,2.43,2.316496259680101
GBR,Gymnastics,Gymnastics Men's Parallel Bars,1,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.8,1.62,1.6595355243522494
GBR,Gymnastics,Gymnastics Men's Pommelled Horse,1,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.8,1.62,1.6595355243522494
GBR,Gymnastics,Gymnastics Men's Rings,1,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.8,1.62,1.6595355243522494
GBR,Gymnastics,Gymnastics Men's Team All-Around,5,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.8,1.62,1.3139214706557023
GBR,Gymnastics,Gymnastics Men's Team All-Around,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Gymnastics,Gymnastics Women's Balance Beam,1,0.0,2.0,4.0,5.0,5.0,4.0,3.0,2.7,2.43,3.075556164779958
GBR,Gymnastics,Gymnastics Women's Floor Exercise,1,0.0,2.0,4.0,5.0,4.0,4.0,4.0,3.6,3.24,3.6038445048373147
GBR,Gymnastics,Gymnastics Women's Group,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Gymnastics,Gymnastics Women's Horse Vault,1,0.0,2.0,4.0,5.0,0.0,0.5,1.0,0.9,0.81,1.1182727177717846
GBR,Gymnastics,Gymnastics Women's Individual,1,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,0.81,0.9274944463840652
GBR,Gymnastics,Gymnastics Women's Individual All-Around,1,0.0,2.0,5.0,6.0,5.0,3.5,2.0,1.8,1.62,2.5079155171690415
GBR,Gymnastics,Gymnastics Women's Team All-Around,5,0.0,0.0,0.0,0.0,0.0,2.5,5.0,4.5,4.05,3.2848036766392554
GBR,Gymnastics,Gymnastics Women's Team All-Around,6,0.0,0.0,6.0,6.0,5.0,2.5,0.0,0.0,0.0,1.1792825026540792
GBR,Gymnastics,Gymnastics Women's Uneven Bars,1,0.0,2.0,4.0,5.0,4.0,3.5,3.0,2.7,2.43,2.946883769509464
GBR,Gymnastics,Men,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.875690893155892
GBR,Gymnastics,Men's All-Around,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6252302977186307
GBR,Gymnastics,Men's Floor Exercise,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.937845446577946
GBR,Gymnastics,Men's Horizontal Bar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.937845446577946
GBR,Gymnastics,Men's Parallel Bars,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.937845446577946
GBR,Gymnastics,Men's Pommel Horse,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.937845446577946
GBR,Gymnastics,Men's Rings,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.937845446577946
GBR,Gymnastics,Men's Team,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Gymnastics,Men's Team,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5630757442965768
GBR,Gymnastics,Men's Vault,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.937845446577946
GBR,Gymnastics,Women,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.875690893155892
GBR,Gymnastics,Women's All-Around,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6252302977186307
GBR,Gymnastics,Women's Balance Beam,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2504605954372614
GBR,Gymnastics,Women's Floor Exercise,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2504605954372614
GBR,Gymnastics,Women's Team,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Gymnastics,Women's Team,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5630757442965768
GBR,Gymnastics,Women's Uneven Bars,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2504605954372614
GBR,Gymnastics,Women's Vault,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2504605954372614
GBR,Handball,Handball Men's Handball,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Handball,Handball Women's Handball,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Hockey,Hockey Men's Hockey,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Hockey,Hockey Men's Hockey,16,0.0,16.0,10.0,7.0,13.0,6.5,0.0,0.0,0.0,2.8202415595386907
GBR,Hockey,Hockey Men's Hockey,17,0.0,0.0,0.0,0.0,0.0,8.5,17.0,15.3,13.770000000000001,11.168332500573472
GBR,Hockey,Hockey Women's Hockey,16,0.0,8.0,9.0,0.0,0.0,4.0,8.0,7.2,6.48,5.792657233485794
GBR,Hockey,Hockey Women's Hockey,17,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,2.058758324327907
GBR,Hockey,Men,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Hockey,Men Team,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Hockey,Women,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Hockey,Women Team,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Judo,Judo Men's Extra-Lightweight,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08932008771693467
GBR,Judo,Judo Men's Half-Heavyweight,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9,0.81,0.7856331305983453
GBR,Judo,Judo Men's Half-Lightweight,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06252406140185429
GBR,Judo,Judo Men's Half-Middleweight,1,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.15441759702419888
GBR,Judo,Judo Men's Heavyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,Judo,Judo Men's Lightweight,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025745201753704712
