First Year,Sport,NOC,p_max,a_max,alpha,beta
499.0,Gymnastics,UZB,2.5,9.301186823677403,0.05,0.05
500.0,Gymnastics,UZB,2.25,9.301186823677403,0.05,0.05
499.0,Handball,ALG,2.5,4.122535378685173,0.533421739849625,0.2953061596971723
500.0,Handball,ALG,2.25,4.122535378685173,0.533421739849625,0.2953061596971723
499.0,Handball,ANG,2.5,5.0866236404112914,0.5837459362351762,0.2374355560511403
500.0,Handball,ANG,2.25,5.0866236404112914,0.5837459362351762,0.2374355560511403
498.0,Handball,AUT,2.5,4.545672033351155,0.5720214720727335,0.2587810195048898
499.0,Handball,AUT,2.25,4.545672033351155,0.5720214720727335,0.2587810195048898
500.0,Handball,AUT,2.025,4.545672033351155,0.5720214720727335,0.2587810195048898
498.0,Handball,BRA,2.5,4.000006449885999,0.0824004592597474,0.2823526098614762
499.0,Handball,BRA,2.5,4.000006449885999,0.0824004592597474,0.2823526098614762
500.0,Handball,BRA,2.25,4.000006449885999,0.0824004592597474,0.2823526098614762
499.0,Handball,CHN,2.5,4.457440134893389,0.3965188570994322,0.3293620287045673
500.0,Handball,CHN,2.25,4.457440134893389,0.3965188570994322,0.3293620287045673
499.0,Handball,CRO,11.5,6.250004031178749,0.5693892288838127,0.3089876617293828
500.0,Handball,CRO,10.35,6.250004031178749,0.5693892288838127,0.3089876617293828
499.0,Handball,DEN,11.5,4.789269759406025,0.4594770534981737,0.2747123707909048
500.0,Handball,DEN,10.35,4.789269759406025,0.4594770534981737,0.2747123707909048
498.0,Handball,EGY,2.5,4.000006449885999,0.0707127024557672,0.3322461434055297
499.0,Handball,EGY,2.5,4.000006449885999,0.0707127024557672,0.3322461434055297
500.0,Handball,EGY,2.25,4.000006449885999,0.0707127024557672,0.3322461434055297
498.0,Handball,ESP,2.40165011706338,4.633656562162876,0.8447379590271646,0.0869012425011417
499.0,Handball,ESP,5.5,4.633656562162876,0.8447379590271646,0.0869012425011417
500.0,Handball,ESP,4.95,4.633656562162876,0.8447379590271646,0.0869012425011417
498.0,Handball,EUN,8.38,4.292577928115162,0.5171349040462558,0.2642473042609821
499.0,Handball,EUN,7.542000000000001,4.292577928115162,0.5171349040462558,0.2642473042609821
500.0,Handball,EUN,6.787800000000001,4.292577928115162,0.5171349040462558,0.2642473042609821
498.0,Handball,FRA,3.8125,20.01735882602048,0.05,0.3475891297628983
499.0,Handball,FRA,2.5,20.01735882602048,0.05,0.3475891297628983
500.0,Handball,FRA,2.25,20.01735882602048,0.05,0.3475891297628983
498.0,Handball,GER,2.5,4.000006449885999,0.0769219457600655,0.2728269691613998
499.0,Handball,GER,2.5,4.000006449885999,0.0769219457600655,0.2728269691613998
500.0,Handball,GER,2.25,4.000006449885999,0.0769219457600655,0.2728269691613998
498.0,Handball,HUN,2.5,4.000006449885999,0.5030876994083961,0.3119670519110949
499.0,Handball,HUN,5.5,5.239196359419779,0.5106154376552908,0.2543439947292111
500.0,Handball,HUN,4.95,5.239196359419779,0.5106154376552908,0.2543439947292111
498.0,Handball,ISL,2.5,4.9881610725476495,0.59022711570179,0.2575147559928773
499.0,Handball,ISL,2.25,4.9881610725476495,0.59022711570179,0.2575147559928773
500.0,Handball,ISL,2.025,4.9881610725476495,0.59022711570179,0.2575147559928773
498.0,Handball,KOR,6.803030303030303,4.000006449885999,0.0746951140691638,0.3313481411994307
499.0,Handball,KOR,7.5,4.000006449885999,0.0746951140691638,0.3313481411994307
500.0,Handball,KOR,6.75,4.000006449885999,0.0746951140691638,0.3313481411994307
499.0,Handball,KUW,2.5,5.1163783811544326,0.6212086693370436,0.27482190543367
500.0,Handball,KUW,2.25,5.1163783811544326,0.6212086693370436,0.27482190543367
498.0,Handball,NGR,2.5,4.613209614706184,0.4902910254382544,0.2953533299842948
499.0,Handball,NGR,2.25,4.613209614706184,0.4902910254382544,0.2953533299842948
500.0,Handball,NGR,2.025,4.613209614706184,0.4902910254382544,0.2953533299842948
498.0,Handball,NOR,6.184210526315789,4.000006449885999,0.0769500705715933,0.3223442439614049
499.0,Handball,NOR,2.5,4.000006449885999,0.0769500705715933,0.3223442439614049
500.0,Handball,NOR,2.25,4.000006449885999,0.0769500705715933,0.3223442439614049
498.0,Handball,ROU,2.5,4.137464827655257,0.3523769273959219,0.2903064908287317
499.0,Handball,ROU,2.25,4.137464827655257,0.3523769273959219,0.2903064908287317
500.0,Handball,ROU,2.025,4.137464827655257,0.3523769273959219,0.2903064908287317
498.0,Handball,RUS,2.5,4.000006449885999,0.07964793728654,0.2496011312523745
499.0,Handball,RUS,2.5,4.000006449885999,0.07964793728654,0.2496011312523745
500.0,Handball,RUS,2.25,4.000006449885999,0.07964793728654,0.2496011312523745
499.0,Handball,SUI,2.5,4.000006449885999,0.4974624010098405,0.2454231093631952
500.0,Handball,SUI,2.25,4.000006449885999,0.4974624010098405,0.2454231093631952
498.0,Handball,SWE,5.477061021302644,28.0,0.3759239173399513,0.05
499.0,Handball,SWE,7.5,28.0,0.3759239173399513,0.05
500.0,Handball,SWE,6.75,28.0,0.3759239173399513,0.05
498.0,Handball,TCH,2.5,4.084889857448977,0.5954303287949522,0.2789558376883313
499.0,Handball,TCH,2.25,4.084889857448977,0.5954303287949522,0.2789558376883313
500.0,Handball,TCH,2.025,4.084889857448977,0.5954303287949522,0.2789558376883313
498.0,Handball,USA,2.5,4.000006449885999,0.0786375524740269,0.2397947029535631
499.0,Handball,USA,2.5,4.000006449885999,0.0786375524740269,0.2397947029535631
500.0,Handball,USA,2.25,4.000006449885999,0.0786375524740269,0.2397947029535631
498.0,Hockey,ARG,2.103903765113824,9.301186823677403,0.05,0.05
499.0,Hockey,ARG,2.5,9.301186823677403,0.05,0.05
500.0,Hockey,ARG,2.25,9.301186823677403,0.05,0.05
498.0,Hockey,AUS,3.647344265816124,17.013414379388667,0.4933333333333333,0.0806943584571689
499.0,Hockey,AUS,8.676470588235293,17.013414379388667,0.4933333333333333,0.0806943584571689
500.0,Hockey,AUS,7.8088235294117645,17.013414379388667,0.4933333333333333,0.0806943584571689
498.0,Hockey,CAN,2.5,4.132599642820416,0.5186386171995542,0.2990207014106182
499.0,Hockey,CAN,2.25,4.132599642820416,0.5186386171995542,0.2990207014106182
500.0,Hockey,CAN,2.025,4.132599642820416,0.5186386171995542,0.2990207014106182
498.0,Hockey,EGY,2.5,4.14005907845925,0.6097578414623283,0.2662085473877561
499.0,Hockey,EGY,2.25,4.14005907845925,0.6097578414623283,0.2662085473877561
500.0,Hockey,EGY,2.025,4.14005907845925,0.6097578414623283,0.2662085473877561
498.0,Hockey,ESP,5.750500877652113,4.00000303524047,0.5621088188665794,0.1505056171691047
499.0,Hockey,ESP,4.833333333333333,4.00000303524047,0.5621088188665794,0.1505056171691047
500.0,Hockey,ESP,4.35,4.00000303524047,0.5621088188665794,0.1505056171691047
498.0,Hockey,EUN,2.5,5.919283538093982,0.5855365104172636,0.2116864516378681
499.0,Hockey,EUN,2.25,5.919283538093982,0.5855365104172636,0.2116864516378681
500.0,Hockey,EUN,2.025,5.919283538093982,0.5855365104172636,0.2116864516378681
498.0,Hockey,GBR,2.842857142857143,14.678241367308988,0.0595067215756919,0.3211442450233481
499.0,Hockey,GBR,2.5,14.678241367308988,0.0595067215756919,0.3211442450233481
500.0,Hockey,GBR,2.25,14.678241367308988,0.0595067215756919,0.3211442450233481
498.0,Hockey,GER,3.658267025762476,20.01864312788366,0.05,0.5112718326951545
499.0,Hockey,GER,2.5,20.01864312788366,0.05,0.5112718326951545
500.0,Hockey,GER,2.25,20.01864312788366,0.05,0.5112718326951545
498.0,Hockey,IND,2.5,4.000006449885999,0.0697600397815218,0.3551263945140374
499.0,Hockey,IND,2.5,4.000006449885999,0.0697600397815218,0.3551263945140374
500.0,Hockey,IND,2.25,4.000006449885999,0.0697600397815218,0.3551263945140374
498.0,Hockey,KOR,2.214219938487236,4.0,1.0,0.05
499.0,Hockey,KOR,4.537037037037037,4.0,1.0,0.05
500.0,Hockey,KOR,4.083333333333334,4.0,1.0,0.05
498.0,Hockey,MAS,2.103903765113824,9.301186823677403,0.05,0.05
499.0,Hockey,MAS,2.5,9.301186823677403,0.05,0.05
500.0,Hockey,MAS,2.25,9.301186823677403,0.05,0.05
498.0,Hockey,NED,2.355781958897141,4.788315746593678,1.0,0.05
499.0,Hockey,NED,8.342105263157896,4.788315746593678,1.0,0.05
500.0,Hockey,NED,7.507894736842106,4.788315746593678,1.0,0.05
498.0,Hockey,NZL,2.5,4.318792493844947,0.5053463115027552,0.2709143260521138
499.0,Hockey,NZL,2.25,4.318792493844947,0.5053463115027552,0.2709143260521138
500.0,Hockey,NZL,2.025,4.318792493844947,0.5053463115027552,0.2709143260521138
498.0,Hockey,PAK,3.8125,20.01735882602048,0.05,0.3475891297628983
499.0,Hockey,PAK,2.5,20.01735882602048,0.05,0.3475891297628983
500.0,Hockey,PAK,2.25,20.01735882602048,0.05,0.3475891297628983
499.0,Hockey,RSA,2.5,4.1020621567685565,0.3420034900275304,0.2649448796740145
500.0,Hockey,RSA,2.25,4.1020621567685565,0.3420034900275304,0.2649448796740145
499.0,Hockey,USA,2.5,4.577700576739444,0.5143636138973596,0.2653121787567759
500.0,Hockey,USA,2.25,4.577700576739444,0.5143636138973596,0.2653121787567759
499.0,Judo,AHO,2.5,4.000006449885999,0.0809134616688187,0.1141395327132145
500.0,Judo,AHO,2.25,4.000006449885999,0.0809134616688187,0.1141395327132145
498.0,Judo,ALG,2.147914457878955,9.301186823677403,0.05,0.05
499.0,Judo,ALG,2.5,9.301186823677403,0.05,0.05
500.0,Judo,ALG,2.25,9.301186823677403,0.05,0.05
498.0,Judo,AND,2.5,4.000006449885999,0.7076350604634914,0.257821648530609
499.0,Judo,AND,2.5,4.000006449885999,0.1505114398801911,0.3256259542152955
500.0,Judo,AND,2.25,4.000006449885999,0.1505114398801911,0.3256259542152955
498.0,Judo,ANG,2.5,4.974907591851358,0.2684487739033222,0.1250562545036565
499.0,Judo,ANG,2.25,4.974907591851358,0.2684487739033222,0.1250562545036565
500.0,Judo,ANG,2.025,4.974907591851358,0.2684487739033222,0.1250562545036565
498.0,Judo,ARG,2.030552610505273,9.301186823677403,0.05,0.05
499.0,Judo,ARG,2.5,9.301186823677403,0.05,0.05
500.0,Judo,ARG,2.25,9.301186823677403,0.05,0.05
499.0,Judo,ARM,2.5,4.563913713056736,0.3910708896119684,0.0856876176085909
500.0,Judo,ARM,2.25,4.563913713056736,0.3910708896119684,0.0856876176085909
498.0,Judo,AUS,1.9718716868184325,9.301186823677403,0.05,0.05
499.0,Judo,AUS,2.5,9.301186823677403,0.05,0.05
500.0,Judo,AUS,2.25,9.301186823677403,0.05,0.05
498.0,Judo,AUT,2.5,4.226199473035001,0.5562495957334921,0.2876397918019428
499.0,Judo,AUT,2.5,4.347534927961776,0.6611288002869977,0.2914614311245506
500.0,Judo,AUT,2.25,4.347534927961776,0.6611288002869977,0.2914614311245506
498.0,Judo,AZE,1.0,20.025914740430363,0.05,0.5746731908605741
499.0,Judo,AZE,2.5,20.025914740430363,0.05,0.5746731908605741
500.0,Judo,AZE,2.25,20.025914740430363,0.05,0.5746731908605741
499.0,Judo,BAR,2.5,4.000006449885999,0.9667156681369312,0.4682029410643078
500.0,Judo,BAR,2.25,4.000006449885999,0.9667156681369312,0.4682029410643078
498.0,Judo,BEL,2.287180807603012,6.912700347322894,0.5249999999999999,0.05
499.0,Judo,BEL,5.5,6.912700347322894,0.525,0.05
500.0,Judo,BEL,4.95,6.912700347322894,0.525,0.05
498.0,Judo,BIH,2.5,4.000006449885999,0.6372838509199718,0.4617770724584438
499.0,Judo,BIH,2.5,4.000006449885999,0.9138617668049482,0.4007866716050451
500.0,Judo,BIH,2.25,4.000006449885999,0.9138617668049482,0.4007866716050451
499.0,Judo,BLR,2.5,4.033446154911799,0.6725301245704918,0.2546916409471346
500.0,Judo,BLR,2.25,4.033446154911799,0.6725301245704918,0.2546916409471346
498.0,Judo,BOL,2.5,4.000006449885999,0.4413320530966502,0.2614568434111056
499.0,Judo,BOL,2.25,4.000006449885999,0.4413320530966502,0.2614568434111056
500.0,Judo,BOL,2.025,4.000006449885999,0.4413320530966502,0.2614568434111056
498.0,Judo,BRA,2.905551248076192,7.787586743991019,0.3666666666666667,0.05
499.0,Judo,BRA,2.833333333333333,7.787586743991018,0.3666666666666667,0.05
500.0,Judo,BRA,2.55,7.787586743991018,0.3666666666666667,0.05
498.0,Judo,BUL,2.288748674727373,9.301186823677403,0.05,0.05
499.0,Judo,BUL,2.0598738072546356,9.301186823677403,0.05,0.05
500.0,Judo,BUL,1.8538864265291721,9.301186823677403,0.05,0.05
498.0,Judo,BUR,2.5,4.000006449885999,0.6467340732788286,0.2473494608333813
499.0,Judo,BUR,2.25,4.000006449885999,0.6467340732788286,0.2473494608333813
500.0,Judo,BUR,2.025,4.000006449885999,0.6467340732788286,0.2473494608333813
498.0,Judo,CAF,2.5,11.999997850038,0.7821709152388832,0.1851378176937308
499.0,Judo,CAF,2.25,11.999997850038,0.7821709152388832,0.1851378176937308
500.0,Judo,CAF,2.025,11.999997850038,0.7821709152388832,0.1851378176937308
498.0,Judo,CAN,2.1989572289394776,12.873244157791762,0.05,0.1491963765876327
499.0,Judo,CAN,2.5,12.873244157791762,0.05,0.1491963765876327
500.0,Judo,CAN,2.25,12.873244157791762,0.05,0.1491963765876327
499.0,Judo,CGO,2.5,4.000006449885999,0.1980606364850644,0.1801150731072273
500.0,Judo,CGO,2.25,4.000006449885999,0.1980606364850644,0.1801150731072273
498.0,Judo,CHA,2.5,5.676013060044966,0.4140435594255189,0.1655619922080071
499.0,Judo,CHA,2.25,5.676013060044966,0.4140435594255189,0.1655619922080071
500.0,Judo,CHA,2.025,5.676013060044966,0.4140435594255189,0.1655619922080071
498.0,Judo,CHN,3.8943743373636863,9.301186823677403,0.05,0.05
499.0,Judo,CHN,3.7,9.301186823677403,0.05,0.05
500.0,Judo,CHN,3.33,9.301186823677403,0.05,0.05
498.0,Judo,CIV,2.5,4.5557982201011615,0.459167051407459,0.1389300494380633
499.0,Judo,CIV,2.5,4.000006449885999,0.5927410612195361,0.2122210825617851
500.0,Judo,CIV,2.25,4.000006449885999,0.5927410612195361,0.2122210825617851
499.0,Judo,CMR,2.5,4.000006449885999,0.7015087977557093,0.4446457665702488
500.0,Judo,CMR,2.25,4.000006449885999,0.7015087977557093,0.4446457665702488
498.0,Judo,COD,2.5,4.124479010476947,0.585241740693905,0.3111439779789505
499.0,Judo,COD,2.25,4.124479010476947,0.585241740693905,0.3111439779789505
500.0,Judo,COD,2.025,4.124479010476947,0.585241740693905,0.3111439779789505
499.0,Judo,CRC,2.5,4.000006449885999,0.2766949563290322,0.2364146584791978
500.0,Judo,CRC,2.25,4.000006449885999,0.2766949563290322,0.2364146584791978
498.0,Judo,CUB,2.308471322728599,16.42358437155043,0.3516935086431635,0.1155841488575717
499.0,Judo,CUB,3.25,16.423584371550426,0.3516935086431635,0.1155841488575717
500.0,Judo,CUB,2.9250000000000003,16.423584371550426,0.3516935086431635,0.1155841488575717
498.0,Judo,CYP,2.5,4.000006449885999,0.3963358747681067,0.3311500144153875
499.0,Judo,CYP,2.25,4.000006449885999,0.3963358747681067,0.3311500144153875
500.0,Judo,CYP,2.025,4.000006449885999,0.3963358747681067,0.3311500144153875
499.0,Judo,CZE,2.5,4.000006449885999,0.3013986795410996,0.2124621255624293
500.0,Judo,CZE,2.25,4.000006449885999,0.3013986795410996,0.2124621255624293
498.0,Judo,DJI,2.5,4.109622251218946,0.4780188551064623,0.2510859038301078
499.0,Judo,DJI,2.25,4.109622251218946,0.4780188551064623,0.2510859038301078
500.0,Judo,DJI,2.025,4.109622251218946,0.4780188551064623,0.2510859038301078
498.0,Judo,DOM,2.5,4.000006449885999,0.564536042230736,0.185884473373296
499.0,Judo,DOM,2.5,4.000006449885999,0.4561201266737707,0.3824013265774651
500.0,Judo,DOM,2.25,4.000006449885999,0.4561201266737707,0.3824013265774651
498.0,Judo,ECU,2.5,4.739743539722404,0.9084100889089316,0.1916580097973797
499.0,Judo,ECU,2.25,4.739743539722404,0.9084100889089316,0.1916580097973797
500.0,Judo,ECU,2.025,4.739743539722404,0.9084100889089316,0.1916580097973797
498.0,Judo,EGY,2.147914457878955,9.301186823677403,0.05,0.05
499.0,Judo,EGY,2.5,9.301186823677403,0.05,0.05
500.0,Judo,EGY,2.25,9.301186823677403,0.05,0.05
498.0,Judo,ESA,1.4437433736368646,9.301186823677403,0.05,0.05
499.0,Judo,ESA,2.5,9.301186823677403,0.05,0.05
500.0,Judo,ESA,2.25,9.301186823677403,0.05,0.05
498.0,Judo,ESP,2.7719351063521533,9.477734994480684,0.43,0.1549346381721148
499.0,Judo,ESP,3.25,9.477734994480684,0.43,0.1549346381721148
500.0,Judo,ESP,2.9250000000000003,9.477734994480684,0.43,0.1549346381721148
498.0,Judo,EST,2.5,4.000006449885999,0.9071263941842436,0.05209880911701
499.0,Judo,EST,2.5,6.782630402571037,0.3843463870997411,0.0566662675617302
500.0,Judo,EST,2.25,6.782630402571037,0.3843463870997411,0.0566662675617302
498.0,Judo,EUN,4.0,5.541765991580723,0.683880947272548,0.3399452016852602
499.0,Judo,EUN,3.6,5.541765991580723,0.683880947272548,0.3399452016852602
500.0,Judo,EUN,3.24,5.541765991580723,0.683880947272548,0.3399452016852602
498.0,Judo,FIJ,2.5,4.000006449885999,0.540064070600599,0.2813771179375584
499.0,Judo,FIJ,2.5,4.000006449885999,0.2446531195091937,0.2585926859618427
500.0,Judo,FIJ,2.25,4.000006449885999,0.2446531195091937,0.2585926859618427
498.0,Judo,FIN,2.5,4.066376552743487,0.5259232525555565,0.2871988181955044
499.0,Judo,FIN,2.5,4.000006449885999,0.1909590531226273,0.4451379842598315
500.0,Judo,FIN,2.25,4.000006449885999,0.1909590531226273,0.4451379842598315
498.0,Judo,FRA,3.996488616901309,9.595433775016204,0.6833333333333333,0.2248910636201913
499.0,Judo,FRA,4.681818181818182,9.595433775016204,0.6833333333333332,0.2248910636201913
500.0,Judo,FRA,4.213636363636364,9.595433775016204,0.6833333333333332,0.2248910636201913
498.0,Judo,GAB,2.5,4.000006449885999,0.5981693671355268,0.3504605622731226
499.0,Judo,GAB,2.5,4.000006449885999,0.8225969419473703,0.4312554892125217
500.0,Judo,GAB,2.25,4.000006449885999,0.8225969419473703,0.4312554892125217
498.0,Judo,GBR,2.242801583563698,15.72849510080984,0.05,0.2686660157644736
499.0,Judo,GBR,2.5,15.72849510080984,0.05,0.2686660157644736
500.0,Judo,GBR,2.25,15.72849510080984,0.05,0.2686660157644736
499.0,Judo,GEO,3.0,4.000006449885999,0.688865245328639,0.3163092824627467
500.0,Judo,GEO,2.7,4.000006449885999,0.688865245328639,0.3163092824627467
498.0,Judo,GER,2.473412977834284,13.767062274559136,0.3979373586342262,0.05
499.0,Judo,GER,3.4,13.767062274559134,0.3979373586342262,0.05
500.0,Judo,GER,3.06,13.767062274559134,0.3979373586342262,0.05
498.0,Judo,GRE,2.5,4.000006449885999,0.5331899747574967,0.2632769213006303
499.0,Judo,GRE,2.5,4.000006449885999,0.3922132428767914,0.1901716326231079
500.0,Judo,GRE,2.25,4.000006449885999,0.3922132428767914,0.1901716326231079
499.0,Judo,GUA,2.5,10.706677202541533,0.9578930111845004,0.1379441393640463
500.0,Judo,GUA,2.25,10.706677202541533,0.9578930111845004,0.1379441393640463
498.0,Judo,GUI,2.5,4.2196441367696815,0.3456290829207653,0.2262332223598273
499.0,Judo,GUI,2.25,4.2196441367696815,0.3456290829207653,0.2262332223598273
500.0,Judo,GUI,2.025,4.2196441367696815,0.3456290829207653,0.2262332223598273
498.0,Judo,GUM,2.5,4.000006449885999,0.4086210772556962,0.3970645447332768
499.0,Judo,GUM,2.25,4.000006449885999,0.4086210772556962,0.3970645447332768
500.0,Judo,GUM,2.025,4.000006449885999,0.4086210772556962,0.3970645447332768
498.0,Judo,HAI,2.5,6.4538434562985785,0.7658727556427675,0.209863160074669
499.0,Judo,HAI,2.5,5.102514197753015,0.5480063079328854,0.1578651298861683
500.0,Judo,HAI,2.25,5.102514197753015,0.5480063079328854,0.1578651298861683
498.0,Judo,HKG,2.5,4.256929888357702,0.7549347595549994,0.3265533830950029
499.0,Judo,HKG,2.5,5.405314545741235,0.9419937882811328,0.1742717781398594
500.0,Judo,HKG,2.25,5.405314545741235,0.9419937882811328,0.1742717781398594
499.0,Judo,HON,2.5,4.000006449885999,0.3308994177728247,0.259734472230943
500.0,Judo,HON,2.25,4.000006449885999,0.3308994177728247,0.259734472230943
498.0,Judo,HUN,1.8249351808243144,16.44473170741326,0.05,0.3196672116138236
499.0,Judo,HUN,2.5,16.44473170741326,0.05,0.3196672116138236
500.0,Judo,HUN,2.25,16.44473170741326,0.05,0.3196672116138236
498.0,Judo,INA,2.5,6.071629110616442,0.5417836797546114,0.1924974594386918
499.0,Judo,INA,2.5,4.000006449885999,0.5998256615238794,0.1782892001610732
500.0,Judo,INA,2.25,4.000006449885999,0.5998256615238794,0.1782892001610732
498.0,Judo,IND,2.288748674727373,9.301186823677403,0.05,0.05
499.0,Judo,IND,2.5,9.301186823677403,0.05,0.05
500.0,Judo,IND,2.25,9.301186823677403,0.05,0.05
498.0,Judo,IOA,2.5,4.320820728459067,0.4700292152316456,0.2249633465111725
499.0,Judo,IOA,2.25,4.320820728459067,0.4700292152316456,0.2249633465111725
500.0,Judo,IOA,2.025,4.320820728459067,0.4700292152316456,0.2249633465111725
499.0,Judo,IRI,2.5,4.000006449885999,0.8794351221550851,0.2810696876650362
500.0,Judo,IRI,2.25,4.000006449885999,0.8794351221550851,0.2810696876650362
498.0,Judo,IRL,1.9718716868184325,9.301186823677403,0.05,0.05
499.0,Judo,IRL,2.5,9.301186823677403,0.05,0.05
500.0,Judo,IRL,2.25,9.301186823677403,0.05,0.05
498.0,Judo,ISL,2.5,4.387324621863392,0.5626649433432872,0.2956560372502784
499.0,Judo,ISL,2.5,4.463546386019571,0.7455480486764209,0.1670304392154449
500.0,Judo,ISL,2.25,4.463546386019571,0.7455480486764209,0.1670304392154449
498.0,Judo,ISR,2.876466927827255,20.01137151533696,0.05,0.4478704745297349
499.0,Judo,ISR,2.5,20.01137151533696,0.05,0.4478704745297349
500.0,Judo,ISR,2.25,20.01137151533696,0.05,0.4478704745297349
498.0,Judo,ITA,1.9818997591355123,11.978732996592292,0.05,0.1494676186324337
499.0,Judo,ITA,4.1,11.978732996592292,0.05,0.1494676186324337
500.0,Judo,ITA,3.69,11.978732996592292,0.05,0.1494676186324337
498.0,Judo,JPN,5.145175927105535,25.337123838445653,0.2672826115599675,0.1826234915099116
499.0,Judo,JPN,6.136363636363637,25.337123838445653,0.2672826115599675,0.1826234915099116
500.0,Judo,JPN,5.522727272727273,25.337123838445653,0.2672826115599675,0.1826234915099116
499.0,Judo,KAZ,2.5,6.055044117337523,0.5544184518699039,0.1613091940164009
500.0,Judo,KAZ,2.25,6.055044117337523,0.5544184518699039,0.1613091940164009
498.0,Judo,KEN,2.5,4.000006449885999,0.3696394710259982,0.2401209959139305
499.0,Judo,KEN,2.25,4.000006449885999,0.3696394710259982,0.2401209959139305
500.0,Judo,KEN,2.025,4.000006449885999,0.3696394710259982,0.2401209959139305
499.0,Judo,KGZ,2.5,4.763950032498879,0.4211935879031058,0.213200758961216
500.0,Judo,KGZ,2.25,4.763950032498879,0.4211935879031058,0.213200758961216
498.0,Judo,KOR,3.8632502716542256,4.0,1.0,0.05
499.0,Judo,KOR,6.4,4.0,1.0,0.05
500.0,Judo,KOR,5.760000000000001,4.0,1.0,0.05
498.0,Judo,KUW,2.5,5.437482315704806,0.5526860770391626,0.1741757404637515
499.0,Judo,KUW,2.5,4.000006449885999,0.689094967544487,0.3122387078328466
500.0,Judo,KUW,2.25,4.000006449885999,0.689094967544487,0.3122387078328466
498.0,Judo,LAT,2.5,4.000006449885999,0.4799794271353069,0.3157667136580318
499.0,Judo,LAT,2.25,4.000006449885999,0.4799794271353069,0.3157667136580318
500.0,Judo,LAT,2.025,4.000006449885999,0.4799794271353069,0.3157667136580318
498.0,Judo,LBA,2.5,4.108016995031105,0.6647470780497742,0.2292653915684425
499.0,Judo,LBA,2.25,4.108016995031105,0.6647470780497742,0.2292653915684425
500.0,Judo,LBA,2.025,4.108016995031105,0.6647470780497742,0.2292653915684425
498.0,Judo,LIB,2.5,4.000006449885999,0.5530545423400262,0.272990291852959
499.0,Judo,LIB,2.25,4.000006449885999,0.5530545423400262,0.272990291852959
500.0,Judo,LIB,2.025,4.000006449885999,0.5530545423400262,0.272990291852959
498.0,Judo,LIE,1.9718716868184325,9.301186823677403,0.05,0.05
499.0,Judo,LIE,1.7746845181365893,9.301186823677403,0.05,0.05
500.0,Judo,LIE,1.5972160663229305,9.301186823677403,0.05,0.05
498.0,Judo,LTU,2.5,4.000006449885999,0.3177938072169416,0.2464666332858651
499.0,Judo,LTU,2.5,4.000006449885999,0.1935236185985513,0.3511114351065521
500.0,Judo,LTU,2.25,4.000006449885999,0.1935236185985513,0.3511114351065521
498.0,Judo,LUX,1.4437433736368646,9.301186823677403,0.05,0.05
499.0,Judo,LUX,1.2993690362731782,9.301186823677403,0.05,0.05
500.0,Judo,LUX,1.1694321326458605,9.301186823677403,0.05,0.05
498.0,Judo,MAD,2.5,10.0,0.5953990661058775,0.1386892721658496
499.0,Judo,MAD,2.25,10.0,0.5953990661058775,0.1386892721658496
500.0,Judo,MAD,2.025,10.0,0.5953990661058775,0.1386892721658496
499.0,Judo,MAR,2.5,4.000006449885999,0.5570470282054548,0.2117132352808984
500.0,Judo,MAR,2.25,4.000006449885999,0.5570470282054548,0.2117132352808984
499.0,Judo,MDA,2.5,4.000006449885999,0.7200050355900544,0.4109511732077824
500.0,Judo,MDA,2.25,4.000006449885999,0.7200050355900544,0.4109511732077824
498.0,Judo,MEX,2.5,5.80823060313893,0.9460153286375654,0.1628749537576027
499.0,Judo,MEX,2.5,4.000006449885999,0.4585976367384448,0.2883182091233627
500.0,Judo,MEX,2.25,4.000006449885999,0.4585976367384448,0.2883182091233627
498.0,Judo,MGL,2.3943743373636863,9.301186823677403,0.05,0.05
499.0,Judo,MGL,4.0,9.301186823677403,0.05,0.05
500.0,Judo,MGL,3.6,9.301186823677403,0.05,0.05
498.0,Judo,MLI,2.5,4.000006449885999,0.3390766013771914,0.3798563023486296
499.0,Judo,MLI,2.25,4.000006449885999,0.3390766013771914,0.3798563023486296
500.0,Judo,MLI,2.025,4.000006449885999,0.3390766013771914,0.3798563023486296
498.0,Judo,MLT,1.9718716868184325,9.301186823677403,0.05,0.05
499.0,Judo,MLT,1.7746845181365893,9.301186823677403,0.05,0.05
500.0,Judo,MLT,1.5972160663229305,9.301186823677403,0.05,0.05
499.0,Judo,MON,2.5,4.000006449885999,0.8274336927613908,0.0538946187553016
500.0,Judo,MON,2.25,4.000006449885999,0.8274336927613908,0.0538946187553016
499.0,Judo,MRI,2.5,4.000006449885999,0.4333536497951511,0.2304655491963501
500.0,Judo,MRI,2.25,4.000006449885999,0.4333536497951511,0.2304655491963501
498.0,Judo,MYA,2.5,4.000006449885999,0.1859220479747652,0.0916650718964478
499.0,Judo,MYA,2.25,4.000006449885999,0.1859220479747652,0.0916650718964478
500.0,Judo,MYA,2.025,4.000006449885999,0.1859220479747652,0.0916650718964478
499.0,Judo,NCA,2.5,4.296138390026191,0.3370119286342669,0.1369010384988177
500.0,Judo,NCA,2.25,4.296138390026191,0.3370119286342669,0.1369010384988177
498.0,Judo,NED,2.979023072579296,4.76038658461825,1.0,0.05
499.0,Judo,NED,3.1666666666666665,4.76038658461825,1.0,0.05
500.0,Judo,NED,2.85,4.76038658461825,1.0,0.05
