NOC,Sport,First Year,p_max,a_max,alpha,beta
KUW,Judo,1992.0,1.0,2.1749929262819223,0.22107443081566505,0.06967029618550061
KUW,Judo,1996.0,2.5,5.293734729122925,0.566326966089695,0.187982037200661
KUW,Judo,2000.0,2.25,4.000006449885999,0.689094967544487,0.3122387078328466
KUW,Shooting,1992.0,1.0,4.0,0.198326938265309,0.07277438561032484
KUW,Shooting,1996.0,2.5,9.4000006449886,0.48320853880803544,0.19758013388177165
KUW,Shooting,2000.0,2.25,4.000006449885999,0.3697292771109017,0.3383776625854076
KUW,Swimming,1992.0,0.9471871686818432,3.7204747294709613,0.020000000000000004,0.020000000000000004
KUW,Swimming,1996.0,2.381171129534147,9.301186823677403,0.05,0.05
KUW,Swimming,2000.0,2.25,9.301186823677403,0.05,0.05
KUW,Table Tennis,1996.0,0.24999999999999994,0.4983853819402779,0.03626007443442253,0.007275510667617659
KUW,Table Tennis,2000.0,2.25,4.98385381940278,0.3626007443442254,0.0727551066761766
KUW,Weightlifting,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
KUW,Weightlifting,1996.0,1.429305939900496,9.301186823677403,0.05,0.05
KUW,Weightlifting,2000.0,1.1694321326458605,9.301186823677403,0.05,0.05
LAO,Athletics,1992.0,1.0,1.9074559277371137,0.17550006501327545,0.08852794683206368
LAO,Athletics,1996.0,2.5,4.691776482397105,0.44321656433835394,0.22837445622502064
LAO,Athletics,2000.0,2.25,4.000006449885999,0.4834141805848418,0.2918657585287739
LAO,Boxing,1992.0,1.0,1.6000025799543995,0.17286021978974342,0.07704885237765041
LAO,Boxing,1996.0,2.475,4.000006449885999,0.4321505494743585,0.192622130944126
LAO,Boxing,2000.0,2.025,4.000006449885999,0.4321505494743585,0.192622130944126
LAT,Athletics,1992.0,0.8792849569870702,3.7204747294709613,0.020000000000000004,0.020000000000000004
LAT,Athletics,1996.0,2.2283911532209077,9.301186823677403,0.05,0.05
LAT,Athletics,2000.0,2.25,9.301186823677403,0.05,0.05
LAT,Boxing,1992.0,1.0,1.6000025799543995,0.17972338706729496,0.10786202556085221
LAT,Boxing,1996.0,2.5,4.000006449885999,0.43492761362213456,0.27062818883567163
LAT,Boxing,2000.0,2.25,4.000006449885999,0.305499927207209,0.2793863132375419
LAT,Canoeing,1992.0,1.0942721343628128,7.460237364735481,0.08518478346799024,0.020000000000000004
LAT,Canoeing,1996.0,2.7121123023163287,18.650593411838702,0.2129619586699756,0.05
LAT,Canoeing,2000.0,2.25,18.650593411838702,0.2129619586699756,0.05
LAT,Cycling,1992.0,0.8295828915757911,5.8637091299395765,0.020000000000000004,0.07951782595257964
LAT,Cycling,1996.0,2.11656150604553,14.65927282484894,0.05,0.1987945648814491
LAT,Cycling,2000.0,2.25,14.65927282484894,0.05,0.1987945648814491
LAT,Gymnastics,1996.0,0.24999999999999994,0.4000006449885998,0.051258939262677314,0.03265130666356126
LAT,Gymnastics,2000.0,2.25,4.000006449885999,0.5125893926267733,0.3265130666356127
LAT,Judo,1992.0,1.0,1.6000025799543995,0.19199177085412278,0.12630668546321272
LAT,Judo,1996.0,2.475,4.000006449885999,0.4799794271353069,0.3157667136580318
LAT,Judo,2000.0,2.025,4.000006449885999,0.4799794271353069,0.3157667136580318
LAT,Modern Pentathlon,1992.0,0.9295828915757911,3.7204747294709613,0.020000000000000004,0.020000000000000004
LAT,Modern Pentathlon,1996.0,2.300717656650083,9.301186823677403,0.05,0.05
LAT,Modern Pentathlon,2000.0,1.882405355440977,9.301186823677403,0.05,0.05
LAT,Rowing,1992.0,1.0,1.6000025799543995,0.16999475193727845,0.11268841905549545
LAT,Rowing,1996.0,2.5,4.001913315047854,0.4317808530190499,0.2725187523002157
LAT,Rowing,2000.0,2.25,4.019075101504548,0.4929266116017338,0.1896980942535093
LAT,Sailing,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
LAT,Sailing,1996.0,1.429305939900496,9.301186823677403,0.05,0.05
LAT,Sailing,2000.0,1.1694321326458605,9.301186823677403,0.05,0.05
LAT,Shooting,1992.0,0.7011735422618042,8.004548606134785,0.020000000000000004,0.17914818981189395
LAT,Shooting,1996.0,1.8276404700890592,20.01137151533696,0.05,0.4478704745297349
LAT,Shooting,2000.0,2.25,20.01137151533696,0.05,0.4478704745297349
LAT,Swimming,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
LAT,Swimming,1996.0,1.5493690362731782,9.301186823677403,0.05,0.05
LAT,Swimming,2000.0,2.25,9.301186823677403,0.05,0.05
LAT,Tennis,1992.0,1.0,1.658985181261127,0.12822684099606593,0.10460694835592084
LAT,Tennis,1996.0,2.475,4.147462953152817,0.3205671024901648,0.2615173708898021
LAT,Tennis,2000.0,2.025,4.147462953152817,0.3205671024901648,0.2615173708898021
LAT,Weightlifting,1992.0,0.7887486747273731,3.7204747294709613,0.020000000000000004,0.020000000000000004
LAT,Weightlifting,1996.0,2.0246845181365893,9.301186823677403,0.05,0.05
LAT,Weightlifting,2000.0,2.25,9.301186823677403,0.05,0.05
LAT,Wrestling,1992.0,1.0,1.6000025799543995,0.22297960178180812,0.14294519892520105
LAT,Wrestling,1996.0,2.5,4.122775977775308,0.5964138817249733,0.33974360568618367
LAT,Wrestling,2000.0,2.25,5.227701728779088,0.9470977771590507,0.1811690810448137
LBA,Athletics,1992.0,1.0,1.6000025799543995,0.1432761108687928,0.11859536849869723
LBA,Athletics,1996.0,2.5,4.0234174670623695,0.37844674478162216,0.29117813874982357
LBA,Athletics,2000.0,2.25,4.234116621649707,0.5607549532683835,0.2433855962775479
LBA,Cycling,1996.0,0.24999999999999994,0.4000006449885998,0.010991860510962518,0.012085986618129077
LBA,Cycling,2000.0,2.25,4.000006449885999,0.1099186051096252,0.1208598661812908
LBA,Judo,1992.0,1.0,1.643206798012442,0.2658988312199097,0.09170615662737701
LBA,Judo,1996.0,2.475,4.108016995031105,0.6647470780497742,0.2292653915684425
LBA,Judo,2000.0,2.025,4.108016995031105,0.6647470780497742,0.2292653915684425
LBA,Table Tennis,1992.0,1.0,1.6000025799543995,0.1846812998398434,0.12780666155779757
LBA,Table Tennis,1996.0,2.475,4.000006449885999,0.4617032495996085,0.3195166538944939
LBA,Table Tennis,2000.0,2.025,4.000006449885999,0.4617032495996085,0.3195166538944939
LBA,Weightlifting,1992.0,1.0,6.399997420045601,0.24257295040058546,0.03039899473051972
LBA,Weightlifting,1996.0,2.475,15.999993550114002,0.6064323760014636,0.0759974868262993
LBA,Weightlifting,2000.0,2.025,15.999993550114002,0.6064323760014636,0.0759974868262993
LBR,Athletics,1996.0,0.24999999999999994,0.40589265319397905,0.03974535545230247,0.03530395342583256
LBR,Athletics,2000.0,2.25,4.058926531939791,0.3974535545230248,0.3530395342583257
LCA,Athletics,1996.0,0.24999999999999994,0.7553180538426265,0.06520680457969665,0.020734785971767155
LCA,Athletics,2000.0,2.25,7.553180538426267,0.6520680457969666,0.2073478597176716
LCA,Sailing,1996.0,0.24999999999999994,0.4000006449885998,0.021534877080776404,0.04116908382402062
LCA,Sailing,2000.0,2.25,4.000006449885999,0.2153487708077641,0.4116908382402063
LES,Athletics,1992.0,1.0,1.9804595215375862,0.2728063519589641,0.11738473224528073
LES,Athletics,1996.0,2.5,4.870872915028206,0.6651625600454845,0.292273639111287
LES,Athletics,2000.0,2.25,4.148389915686376,0.5134826813781519,0.2815799155940541
LIB,Athletics,1992.0,1.0,3.299773419585062,0.3925710223097487,0.07324561486000145
LIB,Athletics,1996.0,2.475,8.249433548962655,0.9814275557743718,0.18311403715000357
LIB,Athletics,2000.0,2.025,8.249433548962655,0.9814275557743718,0.1831140371500036
LIB,Cycling,1992.0,1.0,1.6000025799543995,0.15256824413857317,0.09458825282455252
LIB,Cycling,1996.0,2.475,4.000006449885999,0.3814206103464329,0.2364706320613813
LIB,Cycling,2000.0,2.025,4.000006449885999,0.3814206103464329,0.2364706320613813
LIB,Fencing,1992.0,1.0,1.6000025799543995,0.16310578304838644,0.11574240541559444
LIB,Fencing,1996.0,2.475,4.000006449885999,0.4077644576209661,0.2893560135389861
LIB,Fencing,2000.0,2.025,4.000006449885999,0.4077644576209661,0.2893560135389861
LIB,Judo,1992.0,1.0,1.6000025799543995,0.22122181693601048,0.1091961167411836
LIB,Judo,1996.0,2.475,4.000006449885999,0.5530545423400262,0.272990291852959
LIB,Judo,2000.0,2.025,4.000006449885999,0.5530545423400262,0.272990291852959
LIB,Rowing,1992.0,1.0,1.6000025799543995,0.3749622683844269,0.17828754409912562
LIB,Rowing,1996.0,2.475,4.000006449885999,0.9374056709610672,0.445718860247814
LIB,Rowing,2000.0,2.025,4.000006449885999,0.9374056709610672,0.445718860247814
LIB,Swimming,1992.0,1.0,1.6000025799543995,0.2541526712406076,0.1216184400941526
LIB,Swimming,1996.0,2.475,4.000006449885999,0.6353816781015189,0.3040461002353815
LIB,Swimming,2000.0,2.025,4.000006449885999,0.6353816781015189,0.3040461002353815
LIB,Table Tennis,1996.0,0.24999999999999994,0.4000006449885998,0.04925092748812708,0.013783997753284297
LIB,Table Tennis,2000.0,2.25,4.000006449885999,0.4925092748812709,0.137839977532843
LIB,Weightlifting,1992.0,1.0,1.6000025799543995,0.3963548743508727,0.13745818410402408
LIB,Weightlifting,1996.0,2.475,4.000006449885999,0.9908871858771816,0.3436454602600602
LIB,Weightlifting,2000.0,2.025,4.000006449885999,0.9908871858771816,0.3436454602600602
LIE,Athletics,1992.0,0.7887486747273731,3.7204747294709613,0.020000000000000004,0.020000000000000004
LIE,Athletics,1996.0,1.9521529699502482,9.301186823677403,0.05,0.05
LIE,Athletics,2000.0,1.5972160663229305,9.301186823677403,0.05,0.05
LIE,Cycling,1992.0,1.0,1.6866915023307092,0.19137660362590161,0.11133174414496827
LIE,Cycling,1996.0,2.475,4.2167287558267725,0.478441509064754,0.2783293603624207
LIE,Cycling,2000.0,2.025,4.2167287558267725,0.478441509064754,0.2783293603624207
LIE,Judo,1992.0,0.7887486747273731,3.7204747294709613,0.020000000000000004,0.020000000000000004
LIE,Judo,1996.0,1.9521529699502482,9.301186823677403,0.05,0.05
LIE,Judo,2000.0,1.5972160663229305,9.301186823677403,0.05,0.05
LIE,Shooting,1992.0,1.0,1.6000025799543995,0.23606574930550628,0.16272124293752485
LIE,Shooting,1996.0,2.475,4.000006449885999,0.5901643732637657,0.4068031073438121
LIE,Shooting,2000.0,2.025,4.000006449885999,0.5901643732637657,0.4068031073438121
LTU,Athletics,1992.0,1.2915615060455297,3.7204747294709613,0.020000000000000004,0.020000000000000004
LTU,Athletics,1996.0,3.156013388602442,9.301186823677403,0.05,0.05
LTU,Athletics,2000.0,2.25,9.301186823677403,0.05,0.05
LTU,Basketball,1992.0,2.2,1.6000025799543995,0.0235439372380128,0.07774873947093856
LTU,Basketball,1996.0,5.5,4.000006449885999,0.058859843095032,0.1943718486773464
LTU,Basketball,2000.0,4.95,4.000006449885999,0.058859843095032,0.1943718486773464
LTU,Boxing,1992.0,0.8943743373636865,3.7204747294709613,0.020000000000000004,0.020000000000000004
LTU,Boxing,1996.0,2.2135764849751243,9.301186823677403,0.05,0.05
LTU,Boxing,2000.0,1.8111080331614653,9.301186823677403,0.05,0.05
LTU,Canoeing,1992.0,1.0,1.6000025799543995,0.22899173865609798,0.06403859202828716
LTU,Canoeing,1996.0,2.5,4.339047553327294,0.5791378754697769,0.16575689253119064
LTU,Canoeing,2000.0,2.25,7.3904174842989585,0.6390646349355651,0.2167006046754453
LTU,Cycling,1992.0,0.9295828915757911,3.7204747294709613,0.020000000000000004,0.020000000000000004
LTU,Cycling,1996.0,2.34156150604553,9.301186823677403,0.05,0.05
LTU,Cycling,2000.0,2.25,9.301186823677403,0.05,0.05
LTU,Gymnastics,1996.0,0.24999999999999994,0.4000006449885998,0.038937528802311404,0.013820745912108067
LTU,Gymnastics,2000.0,2.25,4.000006449885999,0.3893752880231141,0.1382074591210807
LTU,Judo,1992.0,1.0,1.6000025799543995,0.12711752288677666,0.09858665331434605
LTU,Judo,1996.0,2.5,4.000006449885999,0.30536678835510256,0.2569311134679338
LTU,Judo,2000.0,2.25,4.000006449885999,0.1935236185985513,0.3511114351065521
LTU,Modern Pentathlon,1992.0,1.0,1.7252149987170808,0.3335048492951789,0.1380572762163805
LTU,Modern Pentathlon,1996.0,2.5,4.281734392102031,0.7813786831005075,0.3449624286554953
LTU,Modern Pentathlon,2000.0,2.25,4.000006449885999,0.3099277218635513,0.3433355716863918
LTU,Rowing,1992.0,1.0,2.3011225769706214,0.23092256212634954,0.09436229938322181
LTU,Rowing,1996.0,2.5,5.977526013180099,0.5707429230687999,0.24160534836490416
LTU,Rowing,2000.0,2.25,8.000002149962,0.5116715828451353,0.292901747526551
LTU,Sailing,1992.0,1.0,1.6000025799543995,0.20793046299081835,0.1369846324864001
LTU,Sailing,1996.0,2.475,4.000006449885999,0.5198261574770459,0.3424615812160003
LTU,Sailing,2000.0,2.025,4.000006449885999,0.5198261574770459,0.3424615812160003
LTU,Shooting,1996.0,0.24999999999999994,0.4000006449885998,0.0819029047725748,0.04944111588945046
LTU,Shooting,2000.0,2.25,4.000006449885999,0.8190290477257481,0.4944111588945047
LTU,Swimming,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
LTU,Swimming,1996.0,1.5493690362731782,9.301186823677403,0.05,0.05
LTU,Swimming,2000.0,2.25,9.301186823677403,0.05,0.05
LTU,Table Tennis,1996.0,0.24999999999999994,0.4000006449885998,0.021110601083560273,0.04383173580448372
LTU,Table Tennis,2000.0,2.25,4.000006449885999,0.2111060108356028,0.4383173580448373
LTU,Weightlifting,1996.0,0.24999999999999994,0.4000006449885998,0.08919755538222651,0.03410380227454771
LTU,Weightlifting,2000.0,2.25,4.000006449885999,0.8919755538222653,0.3410380227454772
LTU,Wrestling,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
LTU,Wrestling,1996.0,1.5493690362731782,9.301186823677403,0.05,0.05
LTU,Wrestling,2000.0,2.25,9.301186823677403,0.05,0.05
LUX,Archery,1992.0,1.0,1.6000025799543995,0.24512701023920866,0.06692793402973848
LUX,Archery,1996.0,2.475,4.000006449885999,0.6128175255980216,0.1673198350743462
LUX,Archery,2000.0,2.025,4.000006449885999,0.6128175255980216,0.1673198350743462
LUX,Athletics,1996.0,0.24999999999999994,0.4000006449885998,0.0917554358577867,0.04075363880770426
LUX,Athletics,2000.0,2.25,4.000006449885999,0.9175543585778672,0.4075363880770427
LUX,Fencing,1996.0,0.24999999999999994,0.4000006449885998,0.06453151947781362,0.04654714604281863
LUX,Fencing,2000.0,2.25,4.000006449885999,0.6453151947781364,0.4654714604281864
LUX,Judo,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
LUX,Judo,1996.0,1.429305939900496,9.301186823677403,0.05,0.05
LUX,Judo,2000.0,1.1694321326458605,9.301186823677403,0.05,0.05
LUX,Shooting,1992.0,1.0,1.6000025799543995,0.24232822126685047,0.09877264957528845
LUX,Shooting,1996.0,2.5,4.000006449885999,0.5943642776095579,0.24375602030132174
LUX,Shooting,2000.0,2.25,4.000006449885999,0.491257797591443,0.2151755875692274
LUX,Swimming,1992.0,1.0,1.6000025799543995,0.13385191525044868,0.10377354778877389
LUX,Swimming,1996.0,2.475,4.000006449885999,0.3346297881261217,0.2594338694719347
LUX,Swimming,2000.0,2.025,4.000006449885999,0.3346297881261217,0.2594338694719347
LUX,Tennis,1996.0,0.24999999999999994,0.4000006449885998,0.04405358583731912,0.04830890602164232
LUX,Tennis,2000.0,2.25,4.000006449885999,0.4405358583731913,0.4830890602164233
MAD,Athletics,1992.0,0.9295828915757911,3.7204747294709613,0.020000000000000004,0.020000000000000004
MAD,Athletics,1996.0,2.34156150604553,9.301186823677403,0.05,0.05
MAD,Athletics,2000.0,2.25,9.301186823677403,0.05,0.05
MAD,Boxing,1992.0,0.7887486747273731,3.7204747294709613,0.020000000000000004,0.020000000000000004
MAD,Boxing,1996.0,1.9521529699502482,9.301186823677403,0.05,0.05
MAD,Boxing,2000.0,1.5972160663229305,9.301186823677403,0.05,0.05
MAD,Judo,1992.0,1.0,4.0,0.238159626442351,0.05547570886633984
MAD,Judo,1996.0,2.475,10.0,0.5953990661058775,0.1386892721658496
MAD,Judo,2000.0,2.025,10.0,0.5953990661058775,0.1386892721658496
MAD,Swimming,1992.0,1.0,1.6000025799543995,0.16142062829418233,0.11462693013719377
MAD,Swimming,1996.0,2.5,4.000006449885999,0.42177372523679013,0.28390082135565675
MAD,Swimming,2000.0,2.25,4.000006449885999,0.5857731157487995,0.2599022854697079
MAD,Tennis,1992.0,0.6831230120910594,3.7204747294709613,0.020000000000000004,0.020000000000000004
MAD,Tennis,1996.0,1.690729454925372,9.301186823677403,0.05,0.05
MAD,Tennis,2000.0,1.3833240994843952,9.301186823677403,0.05,0.05
MAD,Weightlifting,1992.0,1.0,1.6000025799543995,0.1860675855594509,0.13724890464166337
MAD,Weightlifting,1996.0,2.475,4.000006449885999,0.4651689638986272,0.3431222616041584
MAD,Weightlifting,2000.0,2.025,4.000006449885999,0.4651689638986272,0.3431222616041584
MAR,Athletics,1992.0,0.9144533631802578,8.007457251153465,0.020000000000000004,0.20450873307806183
MAR,Athletics,1996.0,2.34752006715558,20.01864312788366,0.05,0.5112718326951545
MAR,Athletics,2000.0,2.61,20.01864312788366,0.05,0.5112718326951545
MAR,Boxing,1992.0,1.1714285714285715,1.6273066315137024,0.2286894172436635,0.06631334912468471
MAR,Boxing,1996.0,2.8857142857142857,4.092072471184199,0.5679918982713708,0.17176671504625288
MAR,Boxing,2000.0,2.25,4.30632550278369,0.5344070947312786,0.2256167951571226
MAR,Football,1992.0,1.0,1.8482314505914286,0.2365452217947798,0.10058189317597824
MAR,Football,1996.0,2.475,4.620578626478571,0.5913630544869495,0.2514547329399456
MAR,Football,2000.0,2.025,4.620578626478571,0.5913630544869495,0.2514547329399456
MAR,Gymnastics,1996.0,0.24999999999999994,0.4000006449885998,0.07778584550279127,0.031599663021278944
MAR,Gymnastics,2000.0,2.25,4.000006449885999,0.777858455027913,0.3159966302127895
MAR,Judo,1996.0,0.24999999999999994,0.4000006449885998,0.05570470282054547,0.021171323528089835
MAR,Judo,2000.0,2.25,4.000006449885999,0.5570470282054548,0.2117132352808984
MAR,Table Tennis,1992.0,1.0,1.9059818920781586,0.34914840304733413,0.07327425629163188
MAR,Table Tennis,1996.0,2.475,4.764954730195396,0.8728710076183352,0.1831856407290797
MAR,Table Tennis,2000.0,2.025,4.764954730195396,0.8728710076183352,0.1831856407290797
MAR,Tennis,1992.0,1.0,1.6000025799543995,0.17882439053387844,0.16622521226388873
MAR,Tennis,1996.0,2.5,4.000006449885999,0.4133660394653519,0.3813799174929642
MAR,Tennis,2000.0,2.25,4.000006449885999,0.1101116076412542,0.0737318989921462
MAR,Weightlifting,1992.0,1.0,1.9059983524274884,0.1855180020703882,0.0389335178294438
MAR,Weightlifting,1996.0,2.5,4.688496937950449,0.48116525120227527,0.12053905521681277
MAR,Weightlifting,2000.0,2.25,4.000006449885999,0.637497465439018,0.3293864010056422
MAR,Wrestling,1992.0,1.0,1.6000025799543995,0.23354050023547357,0.1278981216238934
MAR,Wrestling,1996.0,2.5,4.000006449885999,0.578801044127827,0.32608796819169633
MAR,Wrestling,2000.0,2.25,4.000006449885999,0.533349185980114,0.3831719453793619
MAS,Athletics,1992.0,1.0,1.6000025799543995,0.11701346029534856,0.04559513900612528
MAS,Athletics,1996.0,2.5,4.074351602637695,0.3222373778494118,0.13440570521002596
MAS,Athletics,2000.0,2.25,4.743457977402966,0.5895709218487754,0.3181664244624408
MAS,Badminton,1992.0,1.1879651935059317,2.408209787772754,0.2733333333333333,0.020000000000000004
MAS,Badminton,1996.0,3.047921685388346,6.020524469431884,0.6833333333333332,0.05
MAS,Badminton,2000.0,3.375,6.0205244694318845,0.6833333333333332,0.05
MAS,Boxing,1996.0,0.24999999999999994,0.4000006449885998,0.08366643070282749,0.023946909571345695
MAS,Boxing,2000.0,2.25,4.000006449885999,0.8366643070282751,0.239469095713457
MAS,Canoeing,1996.0,0.24999999999999994,0.4066351806167055,0.03343810920081087,0.008223120857169138
MAS,Canoeing,2000.0,2.25,4.066351806167056,0.3343810920081088,0.0822312085716914
MAS,Cycling,1992.0,1.0,1.6000025799543995,0.12329969654282305,0.12786456808210964
MAS,Cycling,1996.0,2.475,4.000006449885999,0.3082492413570576,0.3196614202052741
MAS,Cycling,2000.0,2.025,4.000006449885999,0.3082492413570576,0.3196614202052741
MAS,Hockey,1992.0,0.8415615060455297,3.7204747294709613,0.020000000000000004,0.020000000000000004
MAS,Hockey,1996.0,2.143513388602442,9.301186823677403,0.05,0.05
MAS,Hockey,2000.0,2.25,9.301186823677403,0.05,0.05
MAS,Sailing,1996.0,0.24999999999999994,0.4000006449885998,0.035506858613308594,0.039113119841625715
MAS,Sailing,2000.0,2.25,4.000006449885999,0.355068586133086,0.3911311984162572
MAS,Shooting,1992.0,1.0,1.6000025799543995,0.19889105426715603,0.1464364696948614
MAS,Shooting,1996.0,2.5,4.205096377148955,0.4845202800105921,0.33559939172149666
MAS,Shooting,2000.0,2.25,6.050905722515566,0.3701540790949102,0.0611733490805855
MAS,Swimming,1992.0,1.0,1.6000025799543995,0.2097214037734123,0.12106368618211956
MAS,Swimming,1996.0,2.5,4.023105095199599,0.5223751266379609,0.2984885558135201
MAS,Swimming,2000.0,2.25,4.230992903022003,0.5050196814778322,0.2609526190375105
MAW,Athletics,1992.0,1.0,1.6000025799543995,0.20243300549736506,0.12733808164083357
MAW,Athletics,1996.0,2.5,4.000006449885999,0.49881823913825774,0.3134316467874197
MAW,Athletics,2000.0,2.25,4.000006449885999,0.4334397676918637,0.2692096309554423
MDA,Archery,1992.0,0.4,8.006943530408192,0.020000000000000004,0.13903565190515932
MDA,Archery,1996.0,1.15,20.01735882602048,0.05,0.3475891297628983
MDA,Archery,2000.0,2.25,20.01735882602048,0.05,0.3475891297628983
MDA,Athletics,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
MDA,Athletics,1996.0,1.5493690362731782,9.301186823677403,0.05,0.05
MDA,Athletics,2000.0,2.25,9.301186823677403,0.05,0.05
MDA,Boxing,1996.0,0.24999999999999994,0.4000006449885998,0.05595014927794715,0.028847700412062794
MDA,Boxing,2000.0,2.25,4.000006449885999,0.5595014927794716,0.288477004120628
MDA,Canoeing,1992.0,0.6058494353592039,2.660237364735481,0.21000000000000002,0.020000000000000004
MDA,Canoeing,1996.0,1.7381612295582087,6.650593411838702,0.525,0.05
MDA,Canoeing,2000.0,3.375,6.650593411838702,0.525,0.05
MDA,Cycling,1996.0,0.24999999999999994,0.7428574192808284,0.05832458769536817,0.023779236117695116
MDA,Cycling,2000.0,2.25,7.428574192808285,0.5832458769536818,0.2377923611769512
MDA,Judo,1996.0,0.24999999999999994,0.4000006449885998,0.07200050355900542,0.04109511732077823
MDA,Judo,2000.0,2.25,4.000006449885999,0.7200050355900544,0.4109511732077824
MDA,Shooting,1996.0,0.24999999999999994,0.4000006449885998,0.02824839291154995,0.026016795328554543
MDA,Shooting,2000.0,2.25,4.000006449885999,0.2824839291154996,0.2601679532855455
MDA,Swimming,1992.0,0.5774973494547458,3.7204747294709613,0.020000000000000004,0.020000000000000004
MDA,Swimming,1996.0,1.5493690362731782,9.301186823677403,0.05,0.05
MDA,Swimming,2000.0,2.25,9.301186823677403,0.05,0.05
MDA,Weightlifting,1996.0,0.24999999999999994,0.43015793742510444,0.052058873025452014,0.031113397063012083
MDA,Weightlifting,2000.0,2.25,4.3015793742510455,0.5205887302545202,0.3111339706301209
MDA,Wrestling,1996.0,0.29999999999999993,0.41608963146410716,0.06109579946601181,0.03203193678963669
MDA,Wrestling,2000.0,2.7,4.1608963146410725,0.6109579946601182,0.320319367896367
MDV,Athletics,1992.0,0.9295828915757911,3.7204747294709613,0.020000000000000004,0.020000000000000004
MDV,Athletics,1996.0,2.34156150604553,9.301186823677403,0.05,0.05
MDV,Athletics,2000.0,2.25,9.301186823677403,0.05,0.05
MDV,Swimming,1992.0,1.0,1.6300694742858788,0.1764039302145771,0.09763390902296137
MDV,Swimming,1996.0,2.5,4.067656962131827,0.4603059591536735,0.25091933467780986
MDV,Swimming,2000.0,2.25,4.000006449885999,0.6339711617087508,0.3124303937614679
MEX,Archery,1992.0,0.9396424784935349,3.7204747294709613,0.020000000000000004,0.020000000000000004
MEX,Archery,1996.0,2.3641955766104537,9.301186823677403,0.05,0.05
MEX,Archery,2000.0,2.25,9.301186823677403,0.05,0.05
MEX,Athletics,1992.0,0.9956725672028357,3.7204747294709613,0.020000000000000004,0.020000000000000004
MEX,Athletics,1996.0,2.517536003479108,9.301186823677403,0.05,0.05
MEX,Athletics,2000.0,2.4954545454545456,9.301186823677403,0.05,0.05
MEX,Beach Volleyball,1996.0,0.24999999999999994,0.4000006449885998,0.05107025656880304,0.038009574180192345
MEX,Beach Volleyball,2000.0,2.25,4.000006449885999,0.5107025656880305,0.3800957418019235
MEX,Boxing,1992.0,1.0,1.928732399054308,0.13152595678229898,0.08317704677886192
MEX,Boxing,1996.0,2.5,4.739648542860793,0.3313154781098769,0.21978457211354185
MEX,Boxing,2000.0,2.25,4.000006449885999,0.3538207534970418,0.3263621686110254
MEX,Canoeing,1992.0,1.0,1.7943745533851914,0.30424366592777297,0.08922747112333357
MEX,Canoeing,1996.0,2.5,4.742070486184104,0.7355663125115687,0.2252350296962737
MEX,Canoeing,2000.0,2.25,7.047277410674228,0.5101806417407966,0.244732196687732
MEX,Cycling,1992.0,1.0,1.654954380911387,0.1726585393183867,0.08835790000944757
MEX,Cycling,1996.0,2.5,4.13437012423555,0.4508830369528702,0.22878433361529346
MEX,Cycling,2000.0,2.25,4.107227671849306,0.6240132348650014,0.2997905859403644
MEX,Diving,1992.0,0.7887486747273731,3.7204747294709613,0.020000000000000004,0.020000000000000004
MEX,Diving,1996.0,2.0246845181365893,9.301186823677403,0.05,0.05
MEX,Diving,2000.0,2.25,9.301186823677403,0.05,0.05
MEX,Equestrian,1992.0,0.9154994698909493,3.7204747294709613,0.020000000000000004,0.020000000000000004
MEX,Equestrian,1996.0,2.3098738072546356,9.301186823677403,0.05,0.05
MEX,Equestrian,2000.0,2.25,9.301186823677403,0.05,0.05
MEX,Football,1992.0,1.0,1.6496105124343137,0.1820680795833304,0.11741651600593178
MEX,Football,1996.0,2.5,4.129218369242551,0.46257922354964415,0.2918486309618793
MEX,Football,2000.0,2.25,4.1759471626534586,0.5292604448715074,0.2766146994853283
MEX,Gymnastics,1992.0,1.0,2.130167019867461,0.20381100443366448,0.09746550784444508
MEX,Gymnastics,1996.0,2.475,5.325417549668653,0.5095275110841612,0.2436637696111127
MEX,Gymnastics,2000.0,2.025,5.325417549668653,0.5095275110841612,0.2436637696111127
MEX,Judo,1992.0,1.0,2.323292241255572,0.3784061314550262,0.06514998150304108
MEX,Judo,1996.0,2.5,5.627408187813637,0.8972735594476534,0.1754192792941787
MEX,Judo,2000.0,2.25,4.000006449885999,0.4585976367384448,0.2883182091233627
MEX,Modern Pentathlon,1992.0,1.0,1.815413134842531,0.2502642379896966,0.09803733746426424
MEX,Modern Pentathlon,1996.0,2.5,4.484680198384295,0.598970920451728,0.261543149723659
MEX,Modern Pentathlon,2000.0,2.25,4.000006449885999,0.3587638497491068,0.4095914042906446
MEX,Rowing,1992.0,1.0,2.6106478317796498,0.17606797927623552,0.06917636900012361
MEX,Rowing,1996.0,2.5,6.273958266492812,0.4359574840355551,0.18160837806954674
MEX,Rowing,2000.0,2.25,4.000006449885999,0.3980453066402521,0.2596154781926862
