Name,Sport,Event,NOC,Year,Medal,Division,Strength,First Year,Age,p_max,a_max,alpha,beta,fit_loss
Jonathan Cleveland,Swimming,Swimming Men's 200 metres Breaststroke,CAN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0816806542008783,0.483686997220237,0.0
Jonathan Cleveland,Swimming,Swimming Men's 4 x 100 metres Medley Relay,CAN,1992.0,Bronze,5.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.09119545132862537,0.0726926422483325,0.0
Jonathan Davis,Fencing,"Fencing Men's Foil, Individual",GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06750447448235167,0.40410556650478635,0.0
Jonathan Davis,Fencing,"Fencing Men's Foil, Team",GBR,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07572409136743427,0.4993263346205711,0.0
Jonathan Edwards,Athletics,Athletics Men's Triple Jump,GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05241758388942633,0.060199748329357004,0.0
Jonathan Garca,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",ESP,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07870107765547438,0.4611896639772304,0.0
Jonathan Potter,Hockey,Hockey Men's Hockey,GBR,1992.0,No medal,15.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06361474545413319,0.26873644798067065,0.0
Jonathan Searle,Rowing,Rowing Men's Coxed Pairs,GBR,1992.0,Gold,1.0,10.0,1992.0,16.0,11.5,4.000006449885999,0.08129172700471293,0.19573359916907368,0.0
Jonathan Sieben,Swimming,Swimming Men's 100 metres Butterfly,AUS,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0925885863581353,0.37274028930622366,0.0
Jonathan Sieben,Swimming,Swimming Men's 4 x 100 metres Medley Relay,AUS,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08155344461214548,0.3001915620736207,0.0
Jonathan Singfield,Rowing,Rowing Men's Coxed Eights,GBR,1992.0,No medal,9.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09186188554775274,0.2719786070088744,0.0
Jonathan Smith,Rowing,Rowing Men's Double Sculls,USA,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08477476258314162,0.2422918219045453,0.0
Jong Yeu-jeng,Baseball,Baseball Men's Baseball,TPE,1992.0,Silver,1.0,6.0,1992.0,16.0,7.5,4.000006449885999,0.05850264653310058,0.2508811549710403,0.0
Jonny Rdlund,Football,Football Men's Football,SWE,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09567894676948419,0.23574322633050215,0.0
Joo Capindica,Athletics,Athletics Men's 400 metres,ANG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06463812919256628,0.3068664474510103,0.0
Joo Junqueira,Athletics,"Athletics Men's 3,000 metres Steeplechase",POR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09929515247287495,0.4043973929084033,0.0
Joo N'tyamba,Athletics,"Athletics Men's 1,500 metres",ANG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08422193846632306,0.36284260896019055,0.0
Joo N'tyamba,Athletics,Athletics Men's 800 metres,ANG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05208262734661484,0.14051663367237904,0.0
Joo Neto,Sailing,Sailing Men's One Person Dinghy,ANG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06017728430865715,0.15508537549687568,0.0
Joo Rebelo,Shooting,Shooting Mixed Trap,POR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06744325156114338,0.11563584213092148,0.0
Joo Rodrigues,Sailing,Sailing Men's Windsurfer,POR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0654892638776117,0.23508597404387405,0.0
Joo Santos,Rowing,Rowing Men's Double Sculls,POR,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06651653670994238,0.4977380892610654,0.0
Joo Souza,Judo,Judo Men's Half-Middleweight,ANG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0574610879603622,0.4900943219774345,0.0
Jordi Amors,Basketball,Basketball Men's Basketball,ESP,1992.0,No medal,12.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07152901061866515,0.24934310067608562,0.0
Jordi Casta,Tennis,Tennis Men's Singles,ESP,1992.0,Silver,1.0,6.0,1992.0,16.0,7.5,4.000006449885999,0.06219937842304037,0.34556807325252425,0.0
Jordi Estelrich,Sailing,Sailing Men's Two Person Dinghy,ESP,1992.0,Gold,1.0,10.0,1992.0,16.0,11.5,4.000006449885999,0.0840376741982019,0.21557976577740084,0.0
Jordi Fontan,Rowing,Rowing Men's Coxed Eights,ESP,1992.0,No medal,9.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08731065825814657,0.07332139962526714,0.0
Jordi Juan,Water Polo,Water Polo Men's Water Polo,ESP,1992.0,Silver,12.0,6.0,1992.0,16.0,7.5,4.000006449885999,0.06745023323182955,0.29687673807223863,0.0
Jorge Berriel,Baseball,Baseball Men's Baseball,CUB,1992.0,Gold,1.0,10.0,1992.0,16.0,11.5,4.000006449885999,0.06656050481186793,0.13915299922157756,0.0
Jorge Brito,Volleyball,Volleyball Men's Volleyball,BRA,1992.0,Gold,12.0,10.0,1992.0,16.0,11.5,4.000006449885999,0.08784095593199612,0.18758632410463683,0.0
Jorge Centena,Boxing,Boxing Men's Light-Middleweight,URU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06221242914045697,0.15284968450755593,0.0
Jorge Corts,Hockey,Hockey Men's Hockey,ESP,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08664310971842576,0.16063185874751074,0.0
Jorge Guerra,Basketball,Basketball Men's Basketball,BRA,1992.0,No medal,12.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05173327445863711,0.05104469581438111,0.0
Jorge Gutierrez,Water Polo,Water Polo Men's Water Polo,CUB,1992.0,No medal,13.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09911524398612326,0.06972893065848962,0.0
Jorge Hay,Shooting,Shooting Mixed Skeet,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08904011050411885,0.454163555894898,0.0
Jorge Leal,Shooting,"Shooting Men's Running Target, 10 metres",CUB,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08388251845761623,0.23804721908659893,0.0
Jorge Maradiaga,Athletics,Athletics Men's Decathlon,HON,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06931779728761625,0.271540371956111,0.0
Jorge Matias,Equestrian,"Equestrian Mixed Jumping, Individual",POR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06988454924534651,0.19166844775998299,0.0
Jorge Morales,Football,Football Men's Football,COL,1992.0,No medal,19.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09504428098829344,0.4376347877589186,0.0
Jorge Reyes,Football,Football Men's Football,MEX,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08771572912360226,0.16414913465295175,0.0
Jorge Rivera,Athletics,Athletics Men's Marathon,PUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09886908263334357,0.34878601869017106,0.0
Jorge Rodrguez,Shooting,"Shooting Men's Air Rifle, 10 metres",ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09355883176520595,0.3350565642912637,0.0
Jorge Rodrguez,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05904718071718795,0.409509987510462,0.0
Jorge Rodrguez,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",ESP,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07164968371363344,0.3456037159290454,0.0
Jorge Ruiz,Athletics,Athletics Men's 4 x 100 metres Relay,CUB,1992.0,Bronze,4.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.05981039958738402,0.264333651022857,0.0
Jorge Salinas,Swimming,Swimming Men's 200 metres Backstroke,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09802643089439836,0.46009416889765314,0.0
Jorge Salinas,Swimming,Swimming Men's 200 metres Butterfly,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08344000813269803,0.3937165399552924,0.0
Jorge Salinas,Swimming,Swimming Men's 400 metres Individual Medley,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09568069330251708,0.37699007032016885,0.0
Jorge Silva,Athletics,Athletics Men's Triple Jump,BRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09640482674536446,0.10970895085229831,0.0
Jorge Sosa,Judo,Judo Men's Half-Lightweight,URU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07925833894061864,0.28253683590486317,0.0
Jorge Soto,Swimming,"Swimming Men's 1,500 metres Freestyle",PUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05521493025037222,0.1129906752431867,0.0
Jorge Soto,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,PUR,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06373580427023443,0.316038582852811,0.0
Jorge Soto,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,PUR,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06049132442433741,0.08755097730467279,0.0
Jorge Soto,Swimming,Swimming Men's 400 metres Freestyle,PUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07436874502421101,0.34294269111619086,0.0
Jorge Torres,Baseball,Baseball Men's Baseball,PUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05989877599475147,0.3191631035235849,0.0
Jorge Tripailaf,Boxing,Boxing Men's Featherweight,ARG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08148791283749109,0.45102482945210454,0.0
Jorge Velsquez,Football,Football Men's Football,PAR,1992.0,No medal,17.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08043544004579005,0.4417983538394038,0.0
Jorge Vzquez,Diving,Diving Men's Springboard,MEX,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09108513299123594,0.25902289085485525,0.0
Jorge Wardi,Judo,Judo Men's Half-Heavyweight,ARG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05479237430232134,0.43562297893137963,0.0
Jorma Korhonen,Judo,Judo Men's Lightweight,FIN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06123823011903246,0.37912333692573424,0.0
Jorma Korhonen,Shooting,Shooting Mixed Skeet,FIN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05733065901091041,0.24120284139677967,0.0
Jorunn Horgen,Sailing,Sailing Women's Windsurfer,NOR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08547197720607294,0.22838172286713088,0.0
Jos Aguirregabiria,Basketball,Basketball Men's Basketball,ESP,1992.0,No medal,12.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.051066718035126135,0.4286596496816235,0.0
Jos Alberca,Weightlifting,Weightlifting Men's Bantamweight,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06325558688421615,0.4969600421945557,0.0
Jos Aperte,Basketball,Basketball Men's Basketball,ESP,1992.0,No medal,12.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06986749290179847,0.22902349084712903,0.0
Jos Aranda,Baseball,Baseball Men's Baseball,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06606902743983317,0.10155336116209739,0.0
Jos Arias,Athletics,"Athletics Men's 10,000 metres",ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05901168525375907,0.4033926915592626,0.0
Jos Bandeira,Fencing,"Fencing Men's epee, Individual",POR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08999330281431672,0.28165693071216236,0.0
Jos Barbosa,Athletics,Athletics Men's 800 metres,BRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09352219302431677,0.060397948401095726,0.0
Jos Bilbao,Hockey,Hockey Men's Hockey,ESP,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07950807883209492,0.1835571467728681,0.0
Jos Caizares,Diving,Diving Men's Springboard,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06483130231941518,0.30401438422885785,0.0
Jos Casales,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",MEX,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06585601539338926,0.25239989051659145,0.0
Jos Chumilla,Boxing,Boxing Men's Heavyweight,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09178044567834842,0.3385968755715109,0.0
Jos Cruz,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",MEX,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07419655639017042,0.15433437670837416,0.0
Jos Cruz,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",MEX,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05906914065333705,0.07307736118304684,0.0
Jos Cuesta,Cycling,"Cycling Men's 1,000 metres Time Trial",COL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09739597366880995,0.20767899030913028,0.0
Jos Cuesta,Cycling,Cycling Men's Points Race,COL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07185752860197457,0.36416853672465316,0.0
Jos Cuesta,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",COL,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07629719932716371,0.24507300147549005,0.0
Jos Dias,Sailing,Sailing Mixed Three Person Keelboat,BRA,1992.0,No medal,3.0,1.0,1992.0,16.0,,,,,
Jos Dias,Sailing,Sailing Mixed Three Person Keelboat,BRA,1992.0,No medal,3.0,1.0,1992.0,16.0,1.3848655913908008,8.455000098640655,0.05,0.05,0.00038265271341517083
Jos Diez,Baseball,Baseball Men's Baseball,CUB,1992.0,Gold,1.0,10.0,1992.0,16.0,11.5,4.000006449885999,0.0667136546735777,0.10836246320799031,0.0
Jos Enrquez,Modern Pentathlon,Modern Pentathlon Men's Individual,MEX,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06979846526696404,0.11201234156857885,0.0
Jos Enrquez,Modern Pentathlon,Modern Pentathlon Men's Team,MEX,1992.0,No medal,3.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05215423451231376,0.37312409080778436,0.0
Jos Ferrer,Athletics,Athletics Men's 4 x 100 metres Relay,ESP,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05536386119823489,0.49294975916812594,0.0
Jos Ferrer,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",MEX,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05930901499778117,0.22213887723245868,0.0
Jos Ferrer,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",MEX,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05185563477787143,0.23532371744921565,0.0
Jos Garca,Archery,Archery Men's Individual,MEX,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07176621421997627,0.1357075555826963,0.0
Jos Garca,Archery,Archery Men's Team,MEX,1992.0,No medal,3.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08862746523873061,0.105143835061006,0.0
Jos Garca,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0967616895530422,0.3974328629193731,0.0
Jos Garca,Rowing,Rowing Men's Quadruple Sculls,ESP,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07681649421520102,0.4049442387443853,0.0
Jos Garca,Sailing,Sailing Men's One Person Dinghy,ESP,1992.0,Gold,1.0,10.0,1992.0,16.0,11.5,4.000006449885999,0.06918556930347732,0.14058347889067868,0.0
Jos Garca,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0980052468129851,0.26563360688076554,0.0
Jos Garcia,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",POR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05318367589089926,0.2056187182212157,0.0
Jos Garcia,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",POR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.059400403012708165,0.4598369247119029,0.0
Jos Gmez,Athletics,Athletics Men's Marathon,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07681117910699872,0.3079919831341991,0.0
Jos Gmez,Rowing,Rowing Men's Coxed Eights,ESP,1992.0,No medal,9.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08093819563284206,0.13989454347732794,0.0
Jos Gonzlez,Baseball,Baseball Men's Baseball,CUB,1992.0,Gold,1.0,10.0,1992.0,16.0,11.5,4.000006449885999,0.08924334564210053,0.19215673274789763,0.0
Jos Gonzlez,Shooting,Shooting Mixed Skeet,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07616013272509095,0.2607380013074291,0.0
Jos Grate,Football,Football Men's Football,ESP,1992.0,Gold,17.0,10.0,1992.0,16.0,11.5,4.000006449885999,0.06418668083051463,0.19571991374376296,0.0
Jos Guimares,Basketball,Basketball Men's Basketball,ANG,1992.0,No medal,12.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0955993531455519,0.3966938496227345,0.0
Jos Guimares,Fencing,"Fencing Men's Foil, Individual",POR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05544102461237999,0.06030175886109785,0.0
Jos Guzman,Boxing,Boxing Men's Welterweight,VEN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09924851024199119,0.26602662499594515,0.0
Jos Hierro,Rowing,Rowing Men's Double Sculls,ESP,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05094374897405952,0.07714187267195326,0.0
Jos Iglesias,Fencing,"Fencing Men's Foil, Individual",ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06405079823987107,0.2150496969711021,0.0
Jos Iglesias,Fencing,"Fencing Men's Foil, Team",ESP,1992.0,No medal,5.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07740914498894323,0.13050055137814084,0.0
Jos Jess,Judo,Judo Men's Lightweight,ANG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05527744337517359,0.40830855041174763,0.0
Jos Jnior,Rowing,Rowing Men's Coxed Fours,BRA,1992.0,No medal,5.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07688967315137912,0.36160700624760983,0.0
Jos Junior,Swimming,Swimming Men's 100 metres Butterfly,BRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08749070929758472,0.3502975210792194,0.0
Jos Junior,Swimming,Swimming Men's 200 metres Individual Medley,BRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0909564481315637,0.23486941887791218,0.0
Jos Junior,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,BRA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06512915394139225,0.41645919424235245,0.0
Jos Laurenz,Baseball,Baseball Men's Baseball,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0918786207102903,0.07827084911552495,0.0
Jos Ledea,Weightlifting,Weightlifting Men's Light-Heavyweight,CUB,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09200591298370399,0.4112264490987049,0.0
Jos Lpez,Cycling,"Cycling Men's Road Race, Individual",COL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09737238482276223,0.11930828789961961,0.0
Jos Magalhes,Athletics,Athletics Men's 50 kilometres Walk,POR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0974411833177414,0.11972452208704694,0.0
Jos Martnez,Rowing,Rowing Men's Quadruple Sculls,ESP,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05728310259111144,0.1634934148319866,0.0
Jos Medina,Weightlifting,Weightlifting Men's Lightweight,VEN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08587051309364704,0.40369321614508347,0.0
Jos Mendes,Athletics,Athletics Men's 4 x 400 metres Relay,POR,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08443156169608496,0.37671088334034714,0.0
Jos Montecillo,Football,Football Men's Football,MEX,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06936681259422386,0.3797999893380112,0.0
Jos Morales,Cycling,Cycling Men's Sprint,ARG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08366879456334544,0.11401722198406496,0.0
Jos Mossiane,Swimming,Swimming Men's 50 metres Freestyle,MOZ,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07081514036228614,0.2894653661812859,0.0
Jos Mota,Football,Football Men's Football,MEX,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.058372116608067445,0.11602853797705662,0.0
Jos Nascimento,Handball,Handball Men's Handball,BRA,1992.0,No medal,14.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08353685301219965,0.3935772191138351,0.0
Jos Nez,Athletics,"Athletics Men's 5,000 metres",CRC,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05203410319156386,0.37050766230289606,0.0
Jos Ocaa,Weightlifting,Weightlifting Men's Bantamweight,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06162233477910126,0.4750236677123646,0.0
Jos Oquendo,Baseball,Baseball Men's Baseball,PUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06615101761885107,0.11063741869422117,0.0
Jos Pereira,Rowing,Rowing Men's Coxed Pairs,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09727605963564466,0.10515773870462586,0.0
Jos Perin,Cycling,"Cycling Men's 1,000 metres Time Trial",ESP,1992.0,Gold,1.0,10.0,1992.0,16.0,11.5,4.000006449885999,0.06652568804767903,0.36346312944070663,0.0
Jos Perin,Cycling,Cycling Men's Sprint,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06390462475642122,0.4985468394662665,0.0
Jos Pinto,Athletics,Athletics Men's 50 kilometres Walk,POR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08819966173485597,0.15723557480720018,0.0
Jos Pinto,Baseball,Baseball Men's Baseball,PUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09152590018310451,0.2115906411840488,0.0
Jos Pon,Table Tennis,Table Tennis Men's Doubles,ESP,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.050589263689857,0.216900681168324,0.0
Jos Pon,Table Tennis,Table Tennis Men's Singles,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0945725758184939,0.21526173688420508,0.0
Jos Prez,Baseball,Baseball Men's Baseball,CUB,1992.0,Gold,1.0,10.0,1992.0,16.0,11.5,4.000006449885999,0.05156610693811389,0.42729323540104813,0.0
Jos Prez,Rowing,Rowing Men's Coxless Fours,ESP,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07202368354196034,0.22440699218695243,0.0
Jos Puente,Baseball,Baseball Men's Baseball,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08053618273485104,0.16482135554131833,0.0
Jos Puig,Weightlifting,Weightlifting Men's Flyweight,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06212495800295709,0.2622547245089348,0.0
Jos Ramalho J.,Handball,Handball Men's Handball,BRA,1992.0,No medal,14.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09247864910222758,0.32940715418583444,0.0
Jos Ramos,Athletics,Athletics Men's 800 metres,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09990644121731393,0.1340189981297516,0.0
Jos Rangel,Athletics,Athletics Men's Marathon,MEX,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09339283000646066,0.25482773516998747,0.0
Jos Ribeiro,Rowing,Rowing Men's Coxed Fours,BRA,1992.0,No medal,5.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08256432246036036,0.27686113641820964,0.0
Jos Rijos,Basketball,Basketball Men's Basketball,PUR,1992.0,No medal,12.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08386758577676068,0.11877571562767619,0.0
Jos Rios,Equestrian,"Equestrian Mixed Jumping, Individual",MEX,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08113896038741458,0.48233379638961904,0.0
Jos Rios,Equestrian,"Equestrian Mixed Jumping, Team",MEX,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09227893229752271,0.3187575106720103,0.0
Jos Robledo,Football,Football Men's Football,COL,1992.0,No medal,19.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0820310990867019,0.12811998469778255,0.0
Jos Rodrguez,Sailing,Sailing Men's One Person Dinghy,PUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07454028536020212,0.31410617446512307,0.0
Jos Rosario,Baseball,Baseball Men's Baseball,PUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06130923845994242,0.3938883298313021,0.0
Jos Rosario,Wrestling,"Wrestling Men's Middleweight, Freestyle",PUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09623372170683439,0.4416042265922587,0.0
Jos Rubert,Swimming,Swimming Men's 200 metres Butterfly,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.057339710040926535,0.46575311866454483,0.0
Jos Saborio,Canoeing,"Canoeing Men's Kayak Singles, Slalom",CRC,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05068974503573537,0.2032146416738672,0.0
