NOC,Sport,Event,Gold,Silver,Bronze,NoMedal
GRE,Sailing,Sailing Mixed One Person Dinghy,0.0,0.0,0.0,0.7495945436226946
GRE,Sailing,Sailing Mixed Skiff,0.0,0.0,0.0,0.1050824561375702
GRE,Sailing,Sailing Mixed Three Person Keelboat,0.0,0.0,0.0,0.0257452017537047
GRE,Sailing,Sailing Mixed Two Person Keelboat,0.0,0.0,0.0,0.6446334759474266
GRE,Sailing,Sailing Women's One Person Dinghy,0.0,0.0,0.0,0.2973511827705061
GRE,Sailing,Sailing Women's Three Person Keelboat,0.0,0.0,0.0,0.07505889724112157
GRE,Sailing,Sailing Women's Two Person Dinghy,0.0,0.0,0.0,0.088269263155559
GRE,Sailing,Sailing Women's Windsurfer,0.0,0.0,0.0,0.0782864298224898
GRE,Sailing,Women's One Person Dinghy - Laser Radial,0.0,0.0,0.0,0.0
GRE,Sailing,Women's Two Person Dinghy - 470 Team,0.0,0.0,0.0,0.0
GRE,Sailing,Women's Windsurfer - RS:X,0.0,0.0,0.0,0.0
GRE,Shooting,10m Air Pistol Women,0.0,0.0,0.0,0.3126151488593153
GRE,Shooting,25m Pistol Women,0.0,0.0,0.0,0.0
GRE,Shooting,"Shooting Men's Air Pistol, 10 metres",0.0,0.0,0.0,0.0367788596481495
GRE,Shooting,"Shooting Men's Air Rifle, 10 metres",0.0,0.0,0.0,0.1050824561375702
GRE,Shooting,Shooting Men's Double Trap,0.0,0.0,0.0,0.0525412280687851
GRE,Shooting,"Shooting Men's Free Pistol, 50 metres",0.0,0.0,0.0,0.0367788596481495
GRE,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",0.0,0.0,0.0,0.0
GRE,Shooting,Shooting Men's Skeet,0.0,0.0,0.0,0.2669952201862755
GRE,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0,0.0,0.0,0.0525412280687851
GRE,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.0,0.0525412280687851
GRE,Shooting,Shooting Men's Trap,0.0,0.0,0.0,0.0525412280687851
GRE,Shooting,"Shooting Women's Air Pistol, 10 metres",0.0,0.0,0.0,0.7631154614260088
GRE,Shooting,"Shooting Women's Air Rifle, 10 metres",0.0,0.0,0.0,0.1050824561375702
GRE,Shooting,"Shooting Women's Sporting Pistol, 25 metres",0.0,0.0,0.0,0.6033472372984787
GRE,Shooting,Skeet Men,0.0,0.0,0.0,0.6252302977186307
GRE,Shooting,Skeet Mixed Team,0.0,0.0,0.0,0.0
GRE,Shooting,Skeet Women,0.0,0.0,0.0,0.3126151488593153
GRE,Swimming,Men's 100m Backstroke,0.0,0.0,0.0,0.3126151488593153
GRE,Swimming,Men's 100m Freestyle,0.0,0.0,0.0,0.0
GRE,Swimming,Men's 1500m Freestyle,0.0,0.0,0.0,0.3126151488593153
GRE,Swimming,Men's 200m Backstroke,0.0,0.0,0.0,0.6252302977186307
GRE,Swimming,Men's 200m Freestyle,0.0,0.0,0.0,0.0
GRE,Swimming,Men's 200m Individual Medley,0.0,0.0,0.0,0.0
GRE,Swimming,Men's 4 x 100m Freestyle Relay,0.0,0.0,0.0,0.0
GRE,Swimming,Men's 4 x 100m Freestyle Relay Team,0.0,0.0,0.0,0.0
GRE,Swimming,Men's 4 x 100m Medley Relay Team,0.0,0.0,0.0,0.0
GRE,Swimming,Men's 4 x 200m Freestyle Relay,0.0,0.0,0.0,0.0
GRE,Swimming,Men's 400m Freestyle,0.0,0.0,0.0,0.0
GRE,Swimming,Men's 400m Individual Medley,0.0,0.0,0.0,0.0
GRE,Swimming,Men's 50m Freestyle,0.0,0.0,0.0,0.3126151488593153
GRE,Swimming,Men's 800m Freestyle,0.0,0.0,0.0,0.0
GRE,Swimming,Mixed 4 x 100m Medley Relay,0.0,0.0,0.0,0.0
GRE,Swimming,Mixed 4 x 100m Medley Relay Team,0.0,0.0,0.0,0.0
GRE,Swimming,Relay Only Athlete,0.0,0.0,0.0,0.0
GRE,Swimming,"Swimming Men's 1,500 metres Freestyle",0.0,0.0,0.0,0.1150652894706393
GRE,Swimming,Swimming Men's 10 kilometres Open Water,0.0,0.0,0.0,0.0
GRE,Swimming,Swimming Men's 100 metres Backstroke,0.0,0.0,0.0,0.6816336671209684
GRE,Swimming,Swimming Men's 100 metres Breaststroke,0.0,0.0,0.0,0.2348271213686519
GRE,Swimming,Swimming Men's 100 metres Butterfly,0.0,0.0,0.0,0.2222922855293845
GRE,Swimming,Swimming Men's 100 metres Freestyle,0.0,0.0,0.0,0.2222922855293845
GRE,Swimming,Swimming Men's 200 metres Backstroke,0.0,0.0,0.0,0.7566925643620899
GRE,Swimming,Swimming Men's 200 metres Breaststroke,0.0,0.0,0.0,0.7631154614260088
GRE,Swimming,Swimming Men's 200 metres Butterfly,0.0,0.0,0.0,0.244809954701721
GRE,Swimming,Swimming Men's 200 metres Freestyle,0.0,0.0,0.0,0.0782864298224898
GRE,Swimming,Swimming Men's 200 metres Individual Medley,0.0,0.0,0.0,0.1440058557068947
GRE,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,0.0,0.0,0.0,0.6558884653672638
GRE,Swimming,Swimming Men's 4 x 100 metres Medley Relay,0.0,0.0,0.0,0.6033472372984787
GRE,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,0.0,0.0,0.0,0.1137142293202992
GRE,Swimming,Swimming Men's 400 metres Freestyle,0.0,0.0,0.0,0.6658712987003329
GRE,Swimming,Swimming Men's 400 metres Individual Medley,0.0,0.0,0.0,0.2394378821991779
GRE,Swimming,Swimming Men's 50 metres Freestyle,0.0,0.0,0.0,1.3922079004781922
GRE,Swimming,Swimming Women's 10 kilometres Open Water,0.0,0.0,0.0,0.6033472372984787
GRE,Swimming,Swimming Women's 100 metres Backstroke,0.0,0.0,0.0,0.1150652894706393
GRE,Swimming,Swimming Women's 100 metres Breaststroke,0.0,0.0,0.0,0.1276001253099067
GRE,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.8256395228278631
GRE,Swimming,Swimming Women's 100 metres Freestyle,0.0,0.0,0.0,0.1533453270636114
GRE,Swimming,Swimming Women's 200 metres Backstroke,0.0,0.0,0.0,0.190124186711761
GRE,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.1276001253099067
GRE,Swimming,Swimming Women's 200 metres Butterfly,0.0,0.0,0.0,0.190124186711761
GRE,Swimming,Swimming Women's 200 metres Freestyle,0.0,0.0,0.0,0.1375829586429759
GRE,Swimming,Swimming Women's 200 metres Individual Medley,0.0,0.0,0.0,0.0782864298224898
GRE,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,0.0,0.0,0.0,0.13296147511284398
GRE,Swimming,Swimming Women's 4 x 100 metres Medley Relay,0.0,0.0,0.0,0.0257452017537047
GRE,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,0.0,0.0,0.0,0.052541228068785126
GRE,Swimming,Swimming Women's 400 metres Freestyle,0.0,0.0,0.0,0.190124186711761
GRE,Swimming,Swimming Women's 400 metres Individual Medley,0.0,0.0,0.0,0.1150652894706393
GRE,Swimming,Swimming Women's 50 metres Freestyle,0.0,0.0,0.0,0.2490883118444649
GRE,Swimming,Swimming Women's 800 metres Freestyle,0.0,0.0,0.0,0.1118377568892712
GRE,Swimming,Women's 100m Butterfly,0.0,0.0,0.0,0.3126151488593153
GRE,Swimming,Women's 200m Butterfly,0.0,0.0,0.0,0.3126151488593153
GRE,Swimming,Women's 50m Freestyle,0.0,0.0,0.0,0.3126151488593153
GRE,Synchronized Swimming,Synchronized Swimming Women's Duet,0.0,0.0,0.0,0.456616627954126
GRE,Synchronized Swimming,Synchronized Swimming Women's Solo,0.0,0.0,0.0,0.0
GRE,Synchronized Swimming,Synchronized Swimming Women's Team,0.0,0.0,0.0,0.05254122806878513
GRE,Table Tennis,Men's Singles,0.0,0.0,0.0,0.0
GRE,Table Tennis,Table Tennis Men's Doubles,0.0,0.0,0.0,0.3601729788401342
GRE,Table Tennis,Table Tennis Men's Singles,0.0,0.0,0.0,0.1040316315761945
GRE,Table Tennis,Table Tennis Men's Team,0.0,0.0,0.0,0.0
GRE,Table Tennis,Table Tennis Women's Doubles,0.0,0.0,0.0,0.646788238383969
GRE,Table Tennis,Table Tennis Women's Singles,0.0,0.0,0.0,0.0525412280687851
GRE,Tennis,Men's Doubles,0.0,0.0,0.0,0.0
GRE,Tennis,Men's Singles,0.0,0.0,0.0,0.3126151488593153
GRE,Tennis,Mixed Doubles,0.0,0.0,0.0,0.0
GRE,Tennis,Mixed Doubles Team,0.0,0.0,0.0,0.0
GRE,Tennis,Tennis Men's Doubles,0.0,0.0,0.0,0.0525412280687851
GRE,Tennis,Tennis Men's Singles,0.0,0.0,0.0,0.0525412280687851
GRE,Tennis,Tennis Women's Doubles,0.0,0.0,0.0,0.06380006265495335
GRE,Tennis,Tennis Women's Singles,0.0,0.0,0.0,0.0367788596481495
GRE,Tennis,Women's Doubles,0.0,0.0,0.0,0.0
GRE,Tennis,Women's Singles,0.0,0.0,0.0,0.0
GRE,Water Polo,Men,0.0,0.0,0.0,0.0
GRE,Water Polo,Men Team,0.0,0.0,0.0,0.0
GRE,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,0.4860696834417618
GRE,Water Polo,Water Polo Women's Water Polo,0.0,0.0,0.0,0.08718379602622585
GRE,Water Polo,Women,0.0,0.0,0.0,0.0
GRE,Weightlifting,Men's 96kg,0.0,0.0,0.0,0.0
GRE,Weightlifting,Weightlifting Men's Bantamweight,0.0,0.0,0.0,0.0257452017537047
GRE,Weightlifting,Weightlifting Men's Featherweight,0.0,0.0,0.0,0.0625240614018542
GRE,Weightlifting,Weightlifting Men's Heavyweight,0.0,0.0,0.0,0.0750588972411216
GRE,Weightlifting,Weightlifting Men's Heavyweight I,0.0,0.0,0.0,0.5827446485280544
GRE,Weightlifting,Weightlifting Men's Heavyweight II,0.0,0.0,0.0,0.5827446485280544
GRE,Weightlifting,Weightlifting Men's Light-Heavyweight,0.0,0.0,0.0,0.6926673250154132
GRE,Weightlifting,Weightlifting Men's Lightweight,0.0,0.0,0.0,0.0625240614018542
GRE,Weightlifting,Weightlifting Men's Middle-Heavyweight,0.0,0.0,0.0,0.3724100800116277
GRE,Weightlifting,Weightlifting Men's Middleweight,0.0,0.0,0.0,0.0257452017537047
GRE,Weightlifting,Weightlifting Men's Super-Heavyweight,0.0,0.0,0.0,0.0257452017537047
GRE,Weightlifting,Weightlifting Women's Heavyweight,0.0,0.0,0.0,0.0525412280687851
GRE,Weightlifting,Weightlifting Women's Light-Heavyweight,0.0,0.0,0.0,0.0
GRE,Weightlifting,Weightlifting Women's Lightweight,0.0,0.0,0.0,0.0525412280687851
GRE,Weightlifting,Weightlifting Women's Middleweight,0.0,0.0,0.0,0.0525412280687851
GRE,Weightlifting,Weightlifting Women's Super-Heavyweight,0.0,0.0,0.0,0.1276001253099067
GRE,Wrestling,Men's Freestyle 65kg,0.0,0.0,0.0,0.0
GRE,Wrestling,Men's Freestyle 74kg,0.0,0.0,0.0,0.3126151488593153
GRE,Wrestling,Men's Freestyle 86kg,0.0,0.0,0.0,0.3126151488593153
GRE,Wrestling,Women's Freestyle 53kg,0.0,0.0,0.0,0.0
GRE,Wrestling,"Wrestling Men's Bantamweight, Freestyle",0.0,0.0,0.0,0.6188882741937217
GRE,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",0.0,0.0,0.0,0.0257452017537047
GRE,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.0893200877169346
GRE,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",0.0,0.0,0.0,0.0782864298224898
GRE,Wrestling,"Wrestling Men's Flyweight, Freestyle",0.0,0.0,0.0,0.5827446485280544
GRE,Wrestling,"Wrestling Men's Heavyweight, Freestyle",0.0,0.0,0.0,0.0893200877169346
GRE,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",0.0,0.0,0.0,0.1643789849580563
GRE,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",0.0,0.0,0.0,0.5827446485280544
GRE,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",0.0,0.0,0.0,0.5827446485280544
GRE,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",0.0,0.0,0.0,0.0525412280687851
GRE,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",0.0,0.0,0.0,0.0525412280687851
GRE,Wrestling,"Wrestling Men's Lightweight, Freestyle",0.0,0.0,0.0,0.0525412280687851
GRE,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",0.0,0.0,0.0,0.0525412280687851
GRE,Wrestling,"Wrestling Men's Middleweight, Freestyle",0.0,0.0,0.0,0.1597682241275303
GRE,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",0.0,0.0,0.0,0.0893200877169346
GRE,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",0.0,0.0,0.0,0.1150652894706393
GRE,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",0.0,0.0,0.0,0.1276001253099067
GRE,Wrestling,"Wrestling Men's Welterweight, Freestyle",0.0,0.0,0.0,0.1150652894706393
GRE,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",0.0,0.0,0.0,0.0525412280687851
GRE,Wrestling,"Wrestling Women's Featherweight, Freestyle",0.0,0.0,0.0,0.0
GRE,Wrestling,"Wrestling Women's Flyweight, Freestyle",0.0,0.0,0.0,0.0
GRE,Wrestling,"Wrestling Women's Heavyweight, Freestyle",0.0,0.0,0.0,0.0
GRE,Wrestling,"Wrestling Women's Lightweight, Freestyle",0.0,0.0,0.0,0.1072269960587451
GRE,Wrestling,"Wrestling Women's Middleweight, Freestyle",0.0,0.0,0.0,0.0
GRN,Athletics,Athletics Men's 100 metres,0.0,0.0,0.0,0.1072269960587451
GRN,Athletics,Athletics Men's 200 metres,0.0,0.0,0.0,0.1072269960587451
GRN,Athletics,Athletics Men's 4 x 400 metres Relay,0.0,0.0,0.0,0.0257452017537047
GRN,Athletics,Athletics Men's 400 metres,0.0,0.0,0.0,0.8749532183152801
GRN,Athletics,Athletics Men's Decathlon,0.0,0.0,0.0,0.7105742333572237
GRN,Athletics,Athletics Men's Long Jump,0.0,0.0,0.0,0.0257452017537047
GRN,Athletics,Athletics Men's Triple Jump,0.0,0.0,0.0,0.0525412280687851
GRN,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.0750588972411216
GRN,Athletics,Athletics Women's 200 metres,0.0,0.0,0.0,0.1822858932998667
GRN,Athletics,Athletics Women's 400 metres,0.0,0.0,0.0,0.1118377568892712
GRN,Athletics,Athletics Women's 800 metres,0.0,0.0,0.0,0.0750588972411216
GRN,Athletics,Athletics Women's Long Jump,0.0,0.0,0.0,0.0750588972411216
GRN,Athletics,Men's 400m,0.0,0.0,0.0,0.0
GRN,Athletics,Men's Decathlon,0.0,0.0,0.0,0.0
GRN,Athletics,Men's Javelin Throw,0.0,0.0,0.0,0.0
GRN,Athletics,Women's 100m,0.0,0.0,0.0,0.3126151488593153
GRN,Athletics,Women's 400m,0.0,0.0,0.0,0.0
GUA,Athletics,Athletics Men's 100 metres,0.0,0.0,0.0,0.0367788596481495
GUA,Athletics,Athletics Men's 20 kilometres Walk,0.0,0.0,0.0,0.7878098386183379
GUA,Athletics,Athletics Men's 4 x 100 metres Relay,0.0,0.0,0.0,0.03677885964814957
GUA,Athletics,Athletics Men's 50 kilometres Walk,0.0,0.0,0.0,0.9743740890609484
GUA,Athletics,Athletics Men's Marathon,0.0,0.0,0.0,0.7341748951897534
GUA,Athletics,Athletics Women's 20 kilometres Walk,0.0,0.0,0.0,1.0000871227158357
GUA,Athletics,Men's 20km Race Walk,0.0,0.0,0.0,0.3126151488593153
GUA,Athletics,Men's 5000m,0.0,0.0,0.0,0.0
GUA,Athletics,Men's 50km Race Walk,0.0,0.0,0.0,0.0
GUA,Athletics,Men's Marathon,0.0,0.0,0.0,0.3126151488593153
GUA,Athletics,Women's 100m,0.0,0.0,0.0,0.3126151488593153
GUA,Athletics,Women's 20km Race Walk,0.0,0.0,0.0,0.0
GUA,Badminton,Badminton Men's Singles,0.0,0.0,0.0,0.1533453270636114
GUA,Badminton,Men's Singles,0.0,0.0,0.0,0.0
GUA,Badminton,Women's Singles,0.0,0.0,0.0,0.0
GUA,Boxing,Boxing Men's Bantamweight,0.0,0.0,0.0,0.0
GUA,Boxing,Boxing Men's Flyweight,0.0,0.0,0.0,0.0750588972411216
GUA,Boxing,Boxing Men's Lightweight,0.0,0.0,0.0,0.0
GUA,Canoeing,"Canoeing Men's Kayak Singles, Slalom",0.0,0.0,0.0,0.0257452017537047
GUA,Cycling,Cycling Men's Individual Time Trial,0.0,0.0,0.0,0.0
GUA,Cycling,Cycling Men's Keirin,0.0,0.0,0.0,0.0525412280687851
GUA,Cycling,Cycling Men's Points Race,0.0,0.0,0.0,0.0257452017537047
GUA,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.2727318644754182
GUA,Cycling,"Cycling Women's Road Race, Individual",0.0,0.0,0.0,0.0525412280687851
GUA,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.0257452017537047
GUA,Gymnastics,Gymnastics Women's Balance Beam,0.0,0.0,0.0,0.1072269960587451
GUA,Gymnastics,Gymnastics Women's Floor Exercise,0.0,0.0,0.0,0.1072269960587451
GUA,Gymnastics,Gymnastics Women's Horse Vault,0.0,0.0,0.0,0.0
GUA,Gymnastics,Gymnastics Women's Individual All-Around,0.0,0.0,0.0,0.1072269960587451
GUA,Gymnastics,Gymnastics Women's Uneven Bars,0.0,0.0,0.0,0.1072269960587451
GUA,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.6033472372984787
GUA,Judo,Judo Men's Half-Lightweight,0.0,0.0,0.0,0.0367788596481495
GUA,Judo,Judo Men's Heavyweight,0.0,0.0,0.0,0.1072269960587451
GUA,Judo,Judo Men's Lightweight,0.0,0.0,0.0,0.0257452017537047
GUA,Judo,Judo Men's Middleweight,0.0,0.0,0.0,0.0257452017537047
GUA,Judo,Men -60 kg,0.0,0.0,0.0,0.0
GUA,Judo,Women -48 kg,0.0,0.0,0.0,0.3126151488593153
GUA,Modern Pentathlon,Men's Individual,0.0,0.0,0.0,0.3126151488593153
GUA,Modern Pentathlon,Modern Pentathlon Men's Individual,0.0,0.0,0.0,0.7105742333572237
GUA,Modern Pentathlon,Modern Pentathlon Women's Individual,0.0,0.0,0.0,0.7309473626083853
GUA,Modern Pentathlon,Women's Individual,0.0,0.0,0.0,0.3126151488593153
GUA,Sailing,Men's Dinghy,0.0,0.0,0.0,0.0
GUA,Sailing,Men's One Person Dinghy - Laser,0.0,0.0,0.0,0.0
GUA,Sailing,Sailing Men's One Person Dinghy,0.0,0.0,0.0,0.0750588972411216
GUA,Sailing,Sailing Men's Windsurfer,0.0,0.0,0.0,0.0257452017537047
GUA,Sailing,Sailing Women's One Person Dinghy,0.0,0.0,0.0,0.1072269960587451
GUA,Sailing,Women's One Person Dinghy - Laser Radial,0.0,0.0,0.0,0.0
GUA,Shooting,"Shooting Men's Air Pistol, 10 metres",0.0,0.0,0.0,0.0257452017537047
GUA,Shooting,Shooting Men's Double Trap,0.0,0.0,0.0,1.2066944745969574
GUA,Shooting,"Shooting Men's Free Pistol, 50 metres",0.0,0.0,0.0,0.0257452017537047
GUA,Shooting,"Shooting Men's Running Target, 10 metres",0.0,0.0,0.0,0.0257452017537047
GUA,Shooting,Shooting Men's Skeet,0.0,0.0,0.0,0.0
GUA,Shooting,Shooting Men's Trap,0.0,0.0,0.0,0.1072269960587451
GUA,Shooting,Shooting Mixed Skeet,0.0,0.0,0.0,0.0
GUA,Shooting,Skeet Men,0.0,0.0,0.0,0.3126151488593153
GUA,Shooting,Trap Men,0.0,0.0,0.0,0.3126151488593153
GUA,Shooting,Trap Women,0.0,0.0,0.0,0.0
GUA,Swimming,Men's 100m Butterfly,0.0,0.0,0.0,0.0
GUA,Swimming,Men's 200m Individual Medley,0.0,0.0,0.0,0.3126151488593153
GUA,Swimming,"Swimming Men's 1,500 metres Freestyle",0.0,0.0,0.0,0.0
GUA,Swimming,Swimming Men's 100 metres Breaststroke,0.0,0.0,0.0,0.0367788596481495
GUA,Swimming,Swimming Men's 100 metres Butterfly,0.0,0.0,0.0,0.6033472372984787
GUA,Swimming,Swimming Men's 100 metres Freestyle,0.0,0.0,0.0,0.1329721978124498
GUA,Swimming,Swimming Men's 200 metres Breaststroke,0.0,0.0,0.0,0.0367788596481495
GUA,Swimming,Swimming Men's 200 metres Freestyle,0.0,0.0,0.0,0.0
GUA,Swimming,Swimming Men's 200 metres Individual Medley,0.0,0.0,0.0,0.0
GUA,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,0.0,0.0,0.0,0.0
GUA,Swimming,Swimming Men's 4 x 100 metres Medley Relay,0.0,0.0,0.0,0.0
GUA,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,0.0,0.0,0.0,0.0
GUA,Swimming,Swimming Men's 400 metres Freestyle,0.0,0.0,0.0,0.0
GUA,Swimming,Swimming Men's 400 metres Individual Medley,0.0,0.0,0.0,0.0
GUA,Swimming,Swimming Men's 50 metres Freestyle,0.0,0.0,0.0,0.0525412280687851
GUA,Swimming,Swimming Women's 100 metres Backstroke,0.0,0.0,0.0,0.0525412280687851
GUA,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.0
GUA,Swimming,Swimming Women's 200 metres Backstroke,0.0,0.0,0.0,0.0525412280687851
GUA,Swimming,Swimming Women's 200 metres Butterfly,0.0,0.0,0.0,0.0
GUA,Swimming,Swimming Women's 400 metres Freestyle,0.0,0.0,0.0,0.6033472372984787
GUA,Swimming,Swimming Women's 50 metres Freestyle,0.0,0.0,0.0,0.0525412280687851
GUA,Swimming,Swimming Women's 800 metres Freestyle,0.0,0.0,0.0,0.6033472372984787
GUA,Swimming,Women's 100m Backstroke,0.0,0.0,0.0,0.3126151488593153
GUA,Swimming,Women's 200m Freestyle,0.0,0.0,0.0,0.0
GUA,Weightlifting,Weightlifting Men's Bantamweight,0.0,0.0,0.0,0.6401260969466281
GUA,Weightlifting,Weightlifting Men's Flyweight,0.0,0.0,0.0,0.5827446485280544
GUA,Weightlifting,Weightlifting Men's Heavyweight,0.0,0.0,0.0,0.0750588972411216
GUA,Weightlifting,Weightlifting Men's Middleweight,0.0,0.0,0.0,0.0
GUA,Weightlifting,Weightlifting Men's Super-Heavyweight,0.0,0.0,0.0,0.1597682241275303
GUA,Weightlifting,Weightlifting Women's Super-Heavyweight,0.0,0.0,0.0,0.1072269960587451
GUA,Weightlifting,Women's +87kg,0.0,0.0,0.0,0.0
GUA,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",0.0,0.0,0.0,0.5827446485280544
GUA,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",0.0,0.0,0.0,0.0
GUI,Athletics,"Athletics Men's 1,500 metres",0.0,0.0,0.0,0.1072269960587451
GUI,Athletics,Athletics Men's 100 metres,0.0,0.0,0.0,0.6816336671209684
GUI,Athletics,Athletics Men's 200 metres,0.0,0.0,0.0,0.0782864298224898
GUI,Athletics,Athletics Men's 400 metres Hurdles,0.0,0.0,0.0,0.0
GUI,Athletics,Athletics Men's 800 metres,0.0,0.0,0.0,0.0
GUI,Athletics,Athletics Men's Long Jump,0.0,0.0,0.0,0.0
GUI,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.7473530930053733
GUI,Athletics,Athletics Women's 100 metres Hurdles,0.0,0.0,0.0,0.0750588972411216
GUI,Athletics,Athletics Women's 200 metres,0.0,0.0,0.0,0.0257452017537047
GUI,Athletics,Women's 100m,0.0,0.0,0.0,0.3126151488593153
GUI,Boxing,Boxing Men's Light-Middleweight,0.0,0.0,0.0,0.6188882741937217
GUI,Boxing,Boxing Men's Light-Welterweight,0.0,0.0,0.0,0.0257452017537047
GUI,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
GUI,Judo,Judo Men's Half-Heavyweight,0.0,0.0,0.0,0.0
GUI,Judo,Judo Men's Half-Middleweight,0.0,0.0,0.0,0.0
GUI,Judo,Judo Men's Heavyweight,0.0,0.0,0.0,0.1072269960587451
GUI,Judo,Judo Women's Half-Lightweight,0.0,0.0,0.0,0.0525412280687851
GUI,Judo,Judo Women's Half-Middleweight,0.0,0.0,0.0,0.6033472372984787
GUI,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.0367788596481495
GUI,Judo,Men -73 kg,0.0,0.0,0.0,0.0
GUI,Judo,Women -57 kg,0.0,0.0,0.0,0.3126151488593153
GUI,Judo,Women -78 kg,0.0,0.0,0.0,0.3126151488593153
GUM,Archery,Archery Men's Individual,0.0,0.0,0.0,0.0
GUM,Athletics,"Athletics Men's 1,500 metres",0.0,0.0,0.0,0.0525412280687851
GUM,Athletics,Athletics Men's 100 metres,0.0,0.0,0.0,0.0367788596481495
GUM,Athletics,Athletics Men's 200 metres,0.0,0.0,0.0,0.0257452017537047
GUM,Athletics,Athletics Men's 400 metres Hurdles,0.0,0.0,0.0,0.0
GUM,Athletics,Athletics Men's 800 metres,0.0,0.0,0.0,0.6784061345396003
GUM,Athletics,"Athletics Women's 1,500 metres",0.0,0.0,0.0,0.0525412280687851
GUM,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.6784061345396003
GUM,Athletics,Athletics Women's 800 metres,0.0,0.0,0.0,0.1072269960587451
GUM,Athletics,Athletics Women's Marathon,0.0,0.0,0.0,0.0625240614018542
GUM,Athletics,Men's 100m,0.0,0.0,0.0,0.3126151488593153
GUM,Athletics,Women's 100m,0.0,0.0,0.0,0.0
GUM,Cycling,Cycling Men's 100 kilometres Team Time Trial,0.0,0.0,0.0,0.0
GUM,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",0.0,0.0,0.0,0.0
GUM,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.6401260969466281
GUM,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.0
GUM,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",0.0,0.0,0.0,0.0
GUM,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",0.0,0.0,0.0,0.0
GUM,Cycling,"Cycling Women's Road Race, Individual",0.0,0.0,0.0,0.0
GUM,Judo,Judo Men's Heavyweight,0.0,0.0,0.0,0.0750588972411216
GUM,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.0
GUM,Judo,Men -81 kg,0.0,0.0,0.0,0.0
GUM,Judo,Women -57 kg,0.0,0.0,0.0,0.3126151488593153
GUM,Sailing,Sailing Men's Windsurfer,0.0,0.0,0.0,0.0
GUM,Sailing,Sailing Mixed One Person Dinghy,0.0,0.0,0.0,0.0
GUM,Sailing,Sailing Women's Windsurfer,0.0,0.0,0.0,0.0257452017537047
GUM,Swimming,Men's 100m Freestyle,0.0,0.0,0.0,0.0
GUM,Swimming,Swimming Men's 10 kilometres Open Water,0.0,0.0,0.0,0.1072269960587451
GUM,Swimming,Swimming Men's 100 metres Backstroke,0.0,0.0,0.0,0.0
GUM,Swimming,Swimming Men's 100 metres Breaststroke,0.0,0.0,0.0,0.6033472372984787
GUM,Swimming,Swimming Men's 100 metres Butterfly,0.0,0.0,0.0,0.0367788596481495
GUM,Swimming,Swimming Men's 100 metres Freestyle,0.0,0.0,0.0,0.1008040989948263
GUM,Swimming,Swimming Men's 200 metres Breaststroke,0.0,0.0,0.0,0.0
GUM,Swimming,Swimming Men's 200 metres Freestyle,0.0,0.0,0.0,0.0
