Sport,NOC,First Year,p_max,a_max,alpha,beta
Rowing,IRL,1996.0,2.5,4.000006449885999,0.671639876323119,0.3198732407201213
Sailing,IRL,1992.0,2.288748674727373,9.301186823677403,0.05,0.05
Sailing,IRL,1996.0,2.5,9.301186823677403,0.05,0.05
Shooting,IRL,1996.0,2.5,5.848854547833701,0.7841894379617946,0.33996076510301915
Swimming,IRL,1992.0,2.6258875395214663,4.812255028286903,1.0,0.05000000000000001
Swimming,IRL,1996.0,3.8333333333333335,4.812255028286903,1.0,0.05
Tennis,IRL,1992.0,2.147914457878955,9.301186823677403,0.05000000000000001,0.05000000000000001
Tennis,IRL,1996.0,2.5,9.301186823677403,0.05,0.05
Athletics,IRQ,1996.0,2.5,5.486932970120879,0.8433879397523505,0.1537084525596066
Boxing,IRQ,1992.0,2.5,4.135137463692455,0.6792005068567257,0.2709394570109449
Shooting,IRQ,1992.0,2.5,4.000006449885999,0.8388835054397001,0.3509862258066208
Shooting,IRQ,1996.0,2.5,4.000006449885999,0.9174773370225984,0.2624179003788475
Weightlifting,IRQ,1992.0,2.5,4.000006449885999,0.4744292182280697,0.2674604749885471
Weightlifting,IRQ,1996.0,2.5,4.000006449885999,0.8452937727411203,0.2126797752260312
Athletics,ISL,1992.0,2.2359358434092163,9.301186823677403,0.05,0.05
Athletics,ISL,1996.0,2.5,9.301186823677403,0.05,0.05
Badminton,ISL,1992.0,2.288748674727373,9.301186823677403,0.05,0.05
Gymnastics,ISL,1996.0,2.5,5.657291675411891,0.6634642051952853,0.2538624355667503
Handball,ISL,1992.0,2.5,4.9881610725476495,0.59022711570179,0.2575147559928773
Judo,ISL,1992.0,2.5,4.387324621863392,0.5626649433432872,0.29565603725027845
Judo,ISL,1996.0,2.5,4.463546386019571,0.7455480486764209,0.1670304392154449
Shooting,ISL,1992.0,2.5,4.000006449885999,0.728774238104595,0.4793148361831091
Swimming,ISL,1992.0,2.5,4.605500008686455,0.6805134257849359,0.2535083686712629
Swimming,ISL,1996.0,2.5,4.000006449885999,0.5631412215858126,0.21734693496285998
Athletics,ISR,1992.0,1.9718716868184323,9.301186823677403,0.05,0.05
Athletics,ISR,1996.0,2.5,9.301186823677403,0.05,0.05
Boxing,ISR,1996.0,2.5,4.000006449885999,0.8083843644075146,0.4811237064101684
Canoeing,ISR,1996.0,2.5,4.000006449885999,0.1625474170351222,0.1203947365940939
Fencing,ISR,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Fencing,ISR,1996.0,2.5,9.301186823677403,0.05,0.05
Gymnastics,ISR,1992.0,2.5,4.000006449885999,0.4492986552329226,0.24878770305438191
Judo,ISR,1992.0,2.876466927827255,20.01137151533696,0.05,0.4478704745297349
Judo,ISR,1996.0,2.5,20.01137151533696,0.05,0.4478704745297349
Sailing,ISR,1992.0,2.5,4.767522569102146,0.5659806470775349,0.2040608436202513
Sailing,ISR,1996.0,3.1,4.000006449885999,0.5776478423605805,0.3360150015255292
Shooting,ISR,1992.0,2.5,4.213247775563279,0.511007295694645,0.2948824197460353
Shooting,ISR,1996.0,2.5,4.000006449885999,0.4941617632731038,0.24086775299445803
Swimming,ISR,1992.0,2.288748674727373,9.301186823677403,0.05,0.05
Swimming,ISR,1996.0,2.5,9.301186823677403,0.05,0.05
Tennis,ISR,1992.0,2.5,4.000006449885999,0.8485115821793328,0.2827478504556908
Weightlifting,ISR,1992.0,2.5,4.000006449885999,0.6380082975188014,0.2668733926653392
Weightlifting,ISR,1996.0,2.5,4.000006449885999,0.6749341504385414,0.2334554211213664
Wrestling,ISR,1992.0,2.5,4.000006449885999,0.42549839382943344,0.39188492531099806
Wrestling,ISR,1996.0,2.5,4.000006449885999,0.709644073643722,0.2304106937174731
Athletics,ISV,1992.0,2.424553098116919,9.301186823677403,0.05,0.05
Athletics,ISV,1996.0,2.5,9.301186823677403,0.05,0.05
Boxing,ISV,1992.0,2.5,8.631930610678316,0.731493393377419,0.24006280960172724
Boxing,ISV,1996.0,2.5,4.000006449885999,0.7935347343903415,0.417894833945151
Cycling,ISV,1992.0,2.5,4.000006449885999,0.1270911284266014,0.2361553963326053
Equestrian,ISV,1992.0,2.5,4.000006449885999,0.2514940110113119,0.0988681755888261
Sailing,ISV,1992.0,2.3491061962338375,9.301186823677403,0.05,0.05
Sailing,ISV,1996.0,2.5,9.301186823677403,0.05,0.05
Shooting,ISV,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Swimming,ISV,1992.0,2.5,4.000006449885999,0.4824178825228672,0.34606929590167407
Swimming,ISV,1996.0,2.5,4.000006449885999,0.4339915865156132,0.3743310937669822
Archery,ITA,1992.0,2.17628201420426,7.030786704147827,0.525,0.05
Archery,ITA,1996.0,3.1,7.030786704147827,0.525,0.05
Athletics,ITA,1992.0,2.2293996941917955,7.945817289981064,0.2474084644780474,0.11007408147746282
Athletics,ITA,1996.0,2.5681818181818183,7.945817289981064,0.2474084644780474,0.1100740814774628
Baseball,ITA,1992.0,2.077497349454746,9.301186823677403,0.05,0.05
Baseball,ITA,1996.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001
Basketball,ITA,1992.0,2.147914457878955,9.301186823677403,0.05000000000000001,0.05000000000000001
Basketball,ITA,1996.0,2.5,9.301186823677403,0.05,0.05
Beach Volleyball,ITA,1996.0,2.5,4.000006449885999,0.47221931118221633,0.38732009148263485
Boxing,ITA,1992.0,2.5,4.215676671624801,0.5168171792119345,0.24195552532729486
Boxing,ITA,1996.0,2.5,4.000006449885999,0.5920270807162951,0.29540269104205424
Canoeing,ITA,1992.0,2.478138277285637,8.786016689195389,0.4571428571428572,0.12495331298008201
Canoeing,ITA,1996.0,5.045454545454546,8.786016689195389,0.45714285714285724,0.124953312980082
Cycling,ITA,1992.0,4.294374337363687,9.301186823677403,0.05,0.05
Cycling,ITA,1996.0,4.208333333333333,9.301186823677403,0.05000000000000001,0.05000000000000001
Diving,ITA,1992.0,2.288748674727373,9.301186823677403,0.05,0.05
Diving,ITA,1996.0,2.5,9.301186823677403,0.05,0.05
Equestrian,ITA,1992.0,2.1870350736701822,7.855410358097929,0.05456150902037321,0.12244443775494072
Equestrian,ITA,1996.0,2.5,7.855410358097928,0.0545615090203732,0.1224444377549407
Fencing,ITA,1992.0,4.752003084552069,7.069434648865186,0.06301052337470162,0.220596415350957
Fencing,ITA,1996.0,5.25,7.069434648865186,0.0630105233747016,0.220596415350957
Football,ITA,1992.0,2.5,4.916313592640219,0.4939337898059328,0.27455584085675494
Football,ITA,1996.0,2.5,6.0355418294833445,0.5983715564787115,0.22230382772149374
Gymnastics,ITA,1992.0,2.244454042008919,8.677518544407826,0.05165472997953222,0.06978574950860841
Gymnastics,ITA,1996.0,2.673076923076923,8.677518544407826,0.0516547299795322,0.0697857495086084
Judo,ITA,1992.0,1.9818997591355125,11.978732996592292,0.05,0.1494676186324337
Judo,ITA,1996.0,4.1,11.978732996592292,0.05,0.1494676186324337
Modern Pentathlon,ITA,1992.0,4.0,4.000006449885999,0.6077483780974829,0.20820736077731594
Modern Pentathlon,ITA,1996.0,2.5,4.000006449885999,0.727283768017594,0.4193217603964716
Rowing,ITA,1992.0,3.2565469879654154,14.65927282484894,0.05,0.19879456488144912
Rowing,ITA,1996.0,3.142857142857143,14.65927282484894,0.05,0.1987945648814491
Sailing,ITA,1992.0,2.3381410071021302,7.030786704147827,0.525,0.05
Sailing,ITA,1996.0,2.5,7.030786704147827,0.525,0.05
Shooting,ITA,1992.0,2.624945216579247,7.495240416787473,0.43,0.05
Shooting,ITA,1996.0,3.7142857142857144,7.495240416787473,0.43,0.05
Swimming,ITA,1992.0,2.3193067341072413,9.309316199017422,0.05521922662318312,0.07978269746978352
Swimming,ITA,1996.0,2.7,9.309316199017422,0.0552192266231831,0.0797826974697835
Synchronized Swimming,ITA,1992.0,2.5,4.126017671831752,0.6752793801139984,0.17607985142370997
Synchronized Swimming,ITA,1996.0,2.5,4.175204399419598,0.49630402492531545,0.2628722096596592
Table Tennis,ITA,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Table Tennis,ITA,1996.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001
Tennis,ITA,1992.0,2.288748674727373,9.301186823677403,0.05,0.05
Tennis,ITA,1996.0,2.5,9.301186823677403,0.05,0.05
Volleyball,ITA,1992.0,1.9665438851761738,4.0,1.0,0.05000000000000001
Volleyball,ITA,1996.0,7.5,4.0,1.0,0.05
Water Polo,ITA,1992.0,10.0,4.000006449885999,0.0756679979897823,0.22050592536133282
Water Polo,ITA,1996.0,5.5,4.000006449885999,0.0756679979897823,0.2205059253613328
Weightlifting,ITA,1992.0,2.5,4.000006449885999,0.3839854553477628,0.2478788286767415
Weightlifting,ITA,1996.0,2.5,4.000006449885999,0.11711148559846996,0.2024971779948543
Wrestling,ITA,1992.0,3.2887486747273726,9.301186823677403,0.05,0.05
Wrestling,ITA,1996.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001
Athletics,IVB,1992.0,2.5,4.000006449885999,0.1050457468125997,0.1090132529072112
Athletics,IVB,1996.0,2.5,4.056185833126962,0.6427078079319929,0.22648857875502176
Sailing,IVB,1992.0,2.5,4.000006449885999,0.4641103794132237,0.3323686311138782
Sailing,IVB,1996.0,2.5,4.000006449885999,0.3389206763252788,0.2500370488547196
Athletics,JAM,1992.0,2.430273706475096,8.682617102955662,0.1883492129209874,0.1641069887661545
Athletics,JAM,1996.0,3.3055555555555554,8.682617102955662,0.1883492129209874,0.1641069887661545
Boxing,JAM,1992.0,2.5,4.000006449885999,0.8269606026906664,0.28493995711932807
Boxing,JAM,1996.0,2.5,4.000006449885999,0.5766540573717105,0.20759241555651217
Cycling,JAM,1992.0,2.5,7.247153375555351,0.6065672105623822,0.25885377463516573
Sailing,JAM,1992.0,1.9718716868184323,9.301186823677403,0.05,0.05
Sailing,JAM,1996.0,2.5,9.301186823677403,0.05,0.05
Swimming,JAM,1996.0,2.5,4.000006449885999,0.39030822821958755,0.43452839055969283
Table Tennis,JAM,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Table Tennis,JAM,1996.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001
Athletics,JOR,1992.0,2.147914457878955,9.301186823677403,0.05000000000000001,0.05000000000000001
Athletics,JOR,1996.0,2.5,9.301186823677403,0.05,0.05
Shooting,JOR,1992.0,2.5,4.000006449885999,0.1048594141070569,0.1328079355535453
Shooting,JOR,1996.0,2.5,4.000006449885999,0.5157284967774105,0.295008429486553
Swimming,JOR,1996.0,2.5,4.000006449885999,0.33887961011317347,0.21651352611227545
Table Tennis,JOR,1992.0,2.5,4.000006449885999,0.3400479762989053,0.2105934548574775
Archery,JPN,1992.0,2.4119786144697386,9.301186823677403,0.05000000000000001,0.05000000000000001
Archery,JPN,1996.0,2.5,9.301186823677403,0.05,0.05
Athletics,JPN,1992.0,2.472368625410945,12.365893821664956,0.05,0.059591987017865305
Athletics,JPN,1996.0,2.5,12.365893821664956,0.05,0.0595919870178653
Badminton,JPN,1992.0,2.2736592943507565,9.301186823677403,0.05,0.05
Badminton,JPN,1996.0,2.5,9.301186823677403,0.05,0.05
Baseball,JPN,1992.0,5.3617467309392675,5.159299754636797,1.0,0.05
Baseball,JPN,1996.0,7.5,5.159299754636797,1.0,0.05
Basketball,JPN,1996.0,2.5,4.948802562367228,0.4499171868568212,0.3348316060021557
Beach Volleyball,JPN,1996.0,2.5,4.401416563338065,0.47932168864056707,0.25686304561803996
Boxing,JPN,1992.0,2.5,4.771614459696421,0.5648519862580572,0.20415585515252765
Boxing,JPN,1996.0,2.5,4.317940354643607,0.594911277597661,0.21256005233464972
Canoeing,JPN,1992.0,2.2359358434092163,9.301186823677403,0.05,0.05
Canoeing,JPN,1996.0,2.5,9.301186823677403,0.05,0.05
Cycling,JPN,1992.0,2.424553098116919,9.301186823677403,0.05,0.05
Cycling,JPN,1996.0,2.875,9.301186823677403,0.05,0.05
Diving,JPN,1992.0,2.147914457878955,9.301186823677403,0.05000000000000001,0.05000000000000001
Diving,JPN,1996.0,2.5,9.301186823677403,0.05,0.05
Equestrian,JPN,1992.0,2.3826381526263183,7.534126699080269,0.06155229897014601,0.0698882842291408
Equestrian,JPN,1996.0,2.5,7.534126699080267,0.061552298970146,0.0698882842291408
Fencing,JPN,1992.0,2.3239572289394776,9.301186823677403,0.05000000000000001,0.05000000000000001
Fencing,JPN,1996.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001
Football,JPN,1996.0,2.5,4.062411919431753,0.5510474323468701,0.2810088481478184
Gymnastics,JPN,1992.0,2.619517905496604,10.066627680987622,0.05,0.07125636641163553
Gymnastics,JPN,1996.0,2.5,10.066627680987622,0.05,0.0712563664116355
Judo,JPN,1992.0,5.145175927105535,25.337123838445653,0.2672826115599675,0.1826234915099116
Judo,JPN,1996.0,6.136363636363637,25.337123838445653,0.2672826115599675,0.1826234915099116
Modern Pentathlon,JPN,1992.0,2.5,4.000006449885999,0.1136653394043573,0.1722010608937402
Rowing,JPN,1992.0,2.5,4.000006449885999,0.5436423848556895,0.28766935331265114
Rowing,JPN,1996.0,2.5,4.36717121741002,0.44165650496814296,0.2590071373516693
Sailing,JPN,1992.0,2.087821568565025,5.767062274559135,0.6833333333333333,0.05
Sailing,JPN,1996.0,2.5,5.767062274559135,0.6833333333333332,0.05
Shooting,JPN,1992.0,2.7943743373636862,7.534126699080268,0.05141688030915691,0.12391002546042448
Shooting,JPN,1996.0,2.5,7.534126699080268,0.0514168803091569,0.1239100254604245
Softball,JPN,1996.0,2.5,5.007646955064018,0.5720076621129254,0.28738975999483946
Swimming,JPN,1992.0,2.2285401205152686,10.016168684794268,0.05,0.08497821272403822
Swimming,JPN,1996.0,2.5,10.016168684794268,0.05,0.0849782127240382
Synchronized Swimming,JPN,1992.0,4.3,6.220362683786098,0.4109799853683647,0.20553968152337948
Synchronized Swimming,JPN,1996.0,5.5,6.679222309732024,0.4411524284538972,0.32174933910547554
Table Tennis,JPN,1992.0,1.9718716868184323,9.301186823677403,0.05,0.05
Table Tennis,JPN,1996.0,2.5,9.301186823677403,0.05,0.05
Tennis,JPN,1992.0,1.9718716868184323,9.301186823677403,0.05000000000000001,0.05000000000000001
Tennis,JPN,1996.0,2.5,9.301186823677403,0.05,0.05
Volleyball,JPN,1992.0,2.2359358434092163,9.301186823677403,0.05000000000000001,0.05000000000000001
Volleyball,JPN,1996.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001
Weightlifting,JPN,1992.0,2.288748674727373,9.301186823677403,0.05,0.05
Weightlifting,JPN,1996.0,2.5,9.301186823677403,0.05,0.05
Wrestling,JPN,1992.0,2.555467921704608,9.301186823677403,0.05,0.05
Wrestling,JPN,1996.0,2.8,9.301186823677403,0.05,0.05
Archery,KAZ,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Archery,KAZ,1996.0,2.5,9.301186823677403,0.05,0.05
Athletics,KAZ,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Athletics,KAZ,1996.0,2.5,9.301186823677403,0.05,0.05
Boxing,KAZ,1996.0,5.0,4.000006449885999,0.478072998871786,0.31709007490273844
Canoeing,KAZ,1996.0,2.5,4.151050007661044,0.4616434701342557,0.30192960617500875
Cycling,KAZ,1996.0,2.5,4.058032293036529,0.47125517173423537,0.22200372967643398
Diving,KAZ,1996.0,2.5,4.2099002341306395,0.6632604782495061,0.2968208266401365
Fencing,KAZ,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Gymnastics,KAZ,1996.0,2.5,5.949242899918074,0.613856699795534,0.23359995927106172
Judo,KAZ,1996.0,2.5,6.055044117337523,0.5544184518699039,0.16130919401640098
Modern Pentathlon,KAZ,1996.0,7.0,4.000006449885999,0.5162569194600718,0.27275684764410196
Shooting,KAZ,1992.0,2.550015427383448,28.0,0.1438120759026786,0.05
Shooting,KAZ,1996.0,3.75,28.0,0.1438120759026786,0.05
Swimming,KAZ,1992.0,1.4437433736368643,9.301186823677403,0.05000000000000001,0.05000000000000001
Swimming,KAZ,1996.0,2.5,9.301186823677403,0.05,0.05
Weightlifting,KAZ,1996.0,3.2142857142857144,6.094126694301809,0.59232259298868,0.23945601184479853
Wrestling,KAZ,1992.0,1.0029338556545102,20.014365170678722,0.05,0.3977298021463166
Wrestling,KAZ,1996.0,3.8333333333333335,20.01436517067872,0.05,0.3977298021463166
Archery,KEN,1996.0,2.5,4.000006449885999,0.471563385784297,0.24751835820089857
Athletics,KEN,1992.0,2.9763259186574085,14.318650960604732,0.0907404896674939,0.152782790077934
Athletics,KEN,1996.0,3.391891891891892,14.318650960604732,0.0907404896674939,0.152782790077934
Boxing,KEN,1992.0,2.5,4.37760878632624,0.5971324575250951,0.2845941379093706
Boxing,KEN,1996.0,2.5,4.000006449885999,0.4961092672043163,0.27633720261161676
Judo,KEN,1992.0,2.5,4.000006449885999,0.36963947102599826,0.24012099591393055
Shooting,KEN,1992.0,2.5,4.000006449885999,0.3362837779988064,0.3951511349608103
Shooting,KEN,1996.0,2.5,4.000006449885999,0.6750595361601925,0.4618453060753424
Weightlifting,KEN,1992.0,2.5,4.000006449885999,0.2356101707888739,0.1329779219204724
Weightlifting,KEN,1996.0,2.5,4.000006449885999,0.7270756939273102,0.2481547096656172
Athletics,KGZ,1996.0,2.5,4.000006449885999,0.3229027761912087,0.21375261691259254
Boxing,KGZ,1996.0,2.5,4.392752248760549,0.5060067741160631,0.30029955790456414
Canoeing,KGZ,1996.0,2.5,4.000006449885999,0.34352282368256115,0.2613302587405898
Cycling,KGZ,1996.0,2.5,4.000006449885999,0.5897850549565489,0.4046315066178016
Judo,KGZ,1996.0,2.5,4.763950032498879,0.4211935879031058,0.21320075896121604
Modern Pentathlon,KGZ,1996.0,2.5,4.000006449885999,0.290078233051888,0.1389270267528589
Shooting,KGZ,1996.0,2.5,6.4000038699315995,0.4508147033530577,0.26263849144405926
Swimming,KGZ,1996.0,2.5,5.605462488983992,0.5564680915199685,0.2302197676376615
Wrestling,KGZ,1996.0,2.5,4.000006449885999,0.5153061393603507,0.3435734157027757
Archery,KOR,1992.0,6.333333333333333,4.169787454125498,0.44809576077030516,0.28195496482460325
Archery,KOR,1996.0,7.0,6.005962926310481,0.4658005835212748,0.24761895691268918
Athletics,KOR,1992.0,2.8380651698349384,9.301186823677403,0.05,0.05
Athletics,KOR,1996.0,2.9166666666666665,9.301186823677403,0.05000000000000001,0.05000000000000001
Badminton,KOR,1992.0,5.685593340617394,6.9404183504979,0.525,0.05000000000000001
Badminton,KOR,1996.0,4.5625,6.9404183504979,0.525,0.05
Baseball,KOR,1996.0,2.5,5.200005159908799,0.5460484861001123,0.3275213866481242
Basketball,KOR,1996.0,2.5,4.565997273731168,0.5471222387373046,0.26732141794121367
Boxing,KOR,1992.0,3.0454545454545454,4.831632103126062,0.5797174443190277,0.2387971585630731
Boxing,KOR,1996.0,3.0555555555555554,4.05443664800779,0.4932609338912343,0.22128672717485415
Canoeing,KOR,1992.0,2.5,6.296354806782848,0.5682436748572313,0.2245577246835749
Canoeing,KOR,1996.0,2.5,4.4136456210750925,0.6649821613084673,0.20820423264167295
Cycling,KOR,1992.0,2.5,4.482947064117146,0.5082031614740748,0.20402627757790887
Cycling,KOR,1996.0,2.5,4.000006449885999,0.4621075089672619,0.35059662707840367
Diving,KOR,1996.0,2.5,4.000006449885999,0.41177839643625236,0.4000119284668124
Equestrian,KOR,1992.0,2.5,6.549670827763287,0.7122553390419429,0.24740595690404849
Fencing,KOR,1992.0,2.3826381526263183,6.6505966367817,0.056865549257476306,0.1619653020735427
Fencing,KOR,1996.0,2.5,6.6505966367817,0.0568655492574763,0.1619653020735427
Football,KOR,1992.0,2.5,4.000006449885999,0.0964703851230778,0.4673843725690037
Football,KOR,1996.0,2.5,4.000006449885999,0.0964703851230778,0.4673843725690037
Gymnastics,KOR,1992.0,2.086977732677414,8.472877188713559,0.0829105793017725,0.07324584539966972
Gymnastics,KOR,1996.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697
Handball,KOR,1992.0,6.803030303030303,4.000006449885999,0.07469511406916382,0.3313481411994307
Handball,KOR,1996.0,7.5,4.000006449885999,0.0746951140691638,0.3313481411994307
Hockey,KOR,1992.0,2.214219938487236,4.0,1.0,0.05
Hockey,KOR,1996.0,4.537037037037037,4.0,1.0,0.05
Judo,KOR,1992.0,3.8632502716542256,4.0,1.0,0.05
Judo,KOR,1996.0,6.4,4.0,1.0,0.05
Modern Pentathlon,KOR,1992.0,2.5,8.000002149961999,0.7589019726353797,0.2443355661447495
Modern Pentathlon,KOR,1996.0,2.5,4.000006449885999,0.6012361428891252,0.2867218994256882
Rowing,KOR,1992.0,2.5,4.000006449885999,0.6065967541418799,0.4115961572572361
Rowing,KOR,1996.0,2.5,4.1573441288774475,0.5032680488737632,0.26341715596125387
Sailing,KOR,1992.0,2.147914457878955,9.301186823677403,0.05000000000000001,0.05000000000000001
Sailing,KOR,1996.0,2.5,9.301186823677403,0.05,0.05
Shooting,KOR,1992.0,2.7547782424065055,11.982368802865643,0.05,0.1811682977151435
Shooting,KOR,1996.0,2.351314674453847,11.982368802865643,0.05,0.1811682977151435
Swimming,KOR,1992.0,2.2359358434092163,9.301186823677403,0.05,0.05
Swimming,KOR,1996.0,2.5,9.301186823677403,0.05,0.05
Table Tennis,KOR,1992.0,2.7531267306002687,20.892210550289807,0.08127069196755952,0.19879456488144912
Table Tennis,KOR,1996.0,3.25,20.892210550289807,0.0812706919675595,0.1987945648814491
Tennis,KOR,1992.0,2.5,4.000006449885999,0.5044027745320468,0.3107149683037799
Tennis,KOR,1996.0,2.5,4.64331010301299,0.5909983920022882,0.2354742200624855
Volleyball,KOR,1992.0,2.147914457878955,9.301186823677403,0.05000000000000001,0.05000000000000001
Volleyball,KOR,1996.0,2.5,9.301186823677403,0.05,0.05
Weightlifting,KOR,1992.0,1.927497349454746,11.446132407027994,0.05,0.1549346381721148
Weightlifting,KOR,1996.0,2.5,11.446132407027994,0.05,0.1549346381721148
Wrestling,KOR,1992.0,3.349461658847048,13.814519322788238,0.05,0.0708850044165344
Wrestling,KOR,1996.0,4.2272727272727275,13.814519322788238,0.05,0.0708850044165344
Athletics,KSA,1992.0,2.147914457878955,9.301186823677403,0.05000000000000001,0.05000000000000001
Athletics,KSA,1996.0,2.5,9.301186823677403,0.05,0.05
Cycling,KSA,1992.0,2.5,4.000006449885999,0.4613387861757578,0.31748385915969995
Equestrian,KSA,1996.0,2.5,6.137070140772323,0.42329612579693326,0.22592907680447913
Fencing,KSA,1992.0,2.5,4.000006449885999,0.6426047602481944,0.4280154224451695
Football,KSA,1996.0,2.5,4.158845838865449,0.49525866174136973,0.31289066088798506
Shooting,KSA,1996.0,2.5,4.887672805315098,0.9947697130302762,0.2035262558026758
Swimming,KSA,1992.0,2.5,4.550428156798215,0.6880519022071421,0.2157595190770106
Table Tennis,KSA,1992.0,2.5,4.000006449885999,0.4666978897893622,0.1465155474169055
Weightlifting,KSA,1996.0,2.5,4.000006449885999,0.7444107097496211,0.4906228353558168
Athletics,KUW,1992.0,2.5,4.008396819617079,0.3819720537894661,0.26116001807998496
Athletics,KUW,1996.0,2.5,4.000006449885999,0.5615567501843041,0.3316160467071178
Diving,KUW,1996.0,2.5,4.000006449885999,0.3997605746060162,0.36812152033945833
Fencing,KUW,1992.0,2.5,4.000006449885999,0.3206208131029405,0.1089634988409939
Fencing,KUW,1996.0,2.5,4.000006449885999,0.4089642260089806,0.1308228501441682
Football,KUW,1992.0,2.5,4.661232000317161,0.44564789437850033,0.28607996088212495
Handball,KUW,1996.0,2.5,5.1163783811544326,0.6212086693370436,0.27482190543367
Judo,KUW,1992.0,2.5,5.437482315704806,0.5526860770391626,0.17417574046375153
Judo,KUW,1996.0,2.5,4.000006449885999,0.689094967544487,0.3122387078328466
Shooting,KUW,1992.0,2.5,10.0,0.4958173456632725,0.1819359640258121
Shooting,KUW,1996.0,2.5,4.000006449885999,0.36972927711090176,0.33837766258540763
Swimming,KUW,1992.0,2.367967921704608,9.301186823677403,0.05,0.05
Swimming,KUW,1996.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001
Table Tennis,KUW,1996.0,2.5,4.98385381940278,0.3626007443442254,0.0727551066761766
Weightlifting,KUW,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Athletics,LAO,1992.0,2.5,4.768639819342784,0.43875016253318866,0.22131986708015927
Athletics,LAO,1996.0,2.5,4.000006449885999,0.48341418058484187,0.2918657585287739
Boxing,LAO,1992.0,2.5,4.000006449885999,0.4321505494743585,0.192622130944126
Athletics,LAT,1992.0,2.1982123924676755,9.301186823677403,0.05,0.05
Athletics,LAT,1996.0,2.5,9.301186823677403,0.05,0.05
Boxing,LAT,1992.0,2.5,4.000006449885999,0.4493084676682374,0.2696550639021305
Boxing,LAT,1996.0,2.5,4.000006449885999,0.305499927207209,0.2793863132375419
Canoeing,LAT,1992.0,2.735680335907032,18.650593411838702,0.2129619586699756,0.05000000000000001
Canoeing,LAT,1996.0,2.5,18.650593411838702,0.2129619586699756,0.05
Cycling,LAT,1992.0,2.0739572289394776,14.65927282484894,0.05000000000000001,0.1987945648814491
Cycling,LAT,1996.0,2.5,14.65927282484894,0.05,0.1987945648814491
Gymnastics,LAT,1996.0,2.5,4.000006449885999,0.5125893926267733,0.3265130666356127
Judo,LAT,1992.0,2.5,4.000006449885999,0.47997942713530695,0.3157667136580318
Modern Pentathlon,LAT,1992.0,2.3239572289394776,9.301186823677403,0.05000000000000001,0.05000000000000001
Rowing,LAT,1992.0,2.5,4.000006449885999,0.42498687984319616,0.2817210476387386
Rowing,LAT,1996.0,2.5,4.019075101504548,0.49292661160173384,0.18969809425350936
Sailing,LAT,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Shooting,LAT,1992.0,1.7529338556545102,20.01137151533696,0.05,0.4478704745297349
Shooting,LAT,1996.0,2.5,20.01137151533696,0.05,0.4478704745297349
Swimming,LAT,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Swimming,LAT,1996.0,2.5,9.301186823677403,0.05,0.05
Tennis,LAT,1992.0,2.5,4.147462953152817,0.32056710249016485,0.2615173708898021
Weightlifting,LAT,1992.0,1.9718716868184323,9.301186823677403,0.05,0.05
Weightlifting,LAT,1996.0,2.5,9.301186823677403,0.05,0.05
Wrestling,LAT,1992.0,2.5,4.000006449885999,0.5574490044545203,0.3573629973130026
Wrestling,LAT,1996.0,2.5,5.227701728779088,0.9470977771590507,0.1811690810448137
Athletics,LBA,1992.0,2.5,4.000006449885999,0.358190277171982,0.2964884212467431
Athletics,LBA,1996.0,2.5,4.234116621649707,0.5607549532683835,0.2433855962775479
Cycling,LBA,1996.0,2.5,4.000006449885999,0.1099186051096252,0.1208598661812908
Judo,LBA,1992.0,2.5,4.108016995031105,0.6647470780497742,0.22926539156844256
Table Tennis,LBA,1992.0,2.5,4.000006449885999,0.4617032495996085,0.3195166538944939
Weightlifting,LBA,1992.0,2.5,15.999993550114002,0.6064323760014636,0.0759974868262993
Athletics,LBR,1996.0,2.5,4.058926531939791,0.3974535545230248,0.35303953425832574
Athletics,LCA,1996.0,2.5,7.553180538426267,0.6520680457969666,0.20734785971767167
Sailing,LCA,1996.0,2.5,4.000006449885999,0.2153487708077641,0.4116908382402063
Athletics,LES,1992.0,2.5,4.9511488038439655,0.6820158798974102,0.2934618306132018
Athletics,LES,1996.0,2.5,4.148389915686376,0.5134826813781519,0.28157991559405415
Athletics,LIB,1992.0,2.5,8.249433548962655,0.9814275557743718,0.1831140371500036
Cycling,LIB,1992.0,2.5,4.000006449885999,0.3814206103464329,0.2364706320613813
Fencing,LIB,1992.0,2.5,4.000006449885999,0.4077644576209661,0.28935601353898616
