Name,Sport,Event,NOC,Year,Medal,Division,Strength,First Year,Age,p_max,a_max,alpha,beta,fit_loss,p_max_c,a_max_c,alpha_c,beta_c,t,result,real_medal,mapped_result,difference
Joyce Koech,Athletics,Athletics Women's Marathon,KEN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,14.318650960604732,0.0907404896674939,0.152782790077934,0.0,3.0178825159808564,14.318650960604732,0.0907404896674939,0.152782790077934,20.0,1.6989653422190956,1.0,0.0,-1.0
Nazirdin Alikbekov,Athletics,Athletics Men's Marathon,KGZ,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.1316130848806427,0.1016856965133829,0.0,0.2499999999999999,0.4000006449885998,0.0322902776191208,0.0213752616912592,20.0,0.396488167554484,0.0,0.0,0.0
Irina Bogacheva,Athletics,Athletics Women's Marathon,KGZ,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.9546528306297932,0.4379280902205504,0.0,0.2499999999999999,0.4000006449885998,0.0322902776191208,0.0213752616912592,20.0,0.0068716215435875,0.0,0.0,0.0
Nataliya Kuligina,Judo,Judo Women's Extra-Lightweight,KGZ,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.1574004182714226,0.3024868839562603,0.0,0.2499999999999999,0.4763950032498877,0.0421193587903105,0.0213200758961215,20.0,0.0167659868115984,0.0,0.0,0.0
Yury Melentyev,Shooting,"Shooting Men's Air Pistol, 10 metres",KGZ,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.1326690915846151,0.212235333408118,0.0,0.2499999999999999,0.6400003869931599,0.0450814703353057,0.0262638491444059,20.0,0.0667977183483509,0.0,0.0,0.0
Yury Lomov,Shooting,"Shooting Men's Air Rifle, 10 metres",KGZ,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.3444478443983665,0.2137485949848906,0.0,0.2499999999999999,0.6400003869931599,0.0450814703353057,0.0262638491444059,20.0,0.0916797164711042,0.0,0.0,0.0
Yury Melentyev,Shooting,"Shooting Men's Free Pistol, 50 metres",KGZ,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.6673270783811202,0.4347409697266288,0.0,0.2499999999999999,0.6400003869931599,0.0450814703353057,0.0262638491444059,20.0,0.004491012374732,0.0,0.0,0.0
Yury Lomov,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",KGZ,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,15.999993550114002,0.8468901869592793,0.1051784890979788,0.0,0.2499999999999999,0.6400003869931599,0.0450814703353057,0.0262638491444059,20.0,1.2768791654142908,0.0,0.0,0.0
Yury Lomov,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",KGZ,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.2627393154419074,0.3472890700026801,0.0,0.2499999999999999,0.6400003869931599,0.0450814703353057,0.0262638491444059,20.0,0.009489156720616,0.0,0.0,0.0
Konstantin Pryakhin,Swimming,Swimming Men's 100 metres Backstroke,KGZ,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.7613140461339887,0.3350678467793862,0.0,0.2499999999999999,0.5605462488983991,0.0556468091519968,0.0230219767637661,20.0,0.0263767277050491,0.0,0.0,0.0
Yevgeny Petrashov,Swimming,Swimming Men's 100 metres Breaststroke,KGZ,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.8763548996316958,0.3173422172637943,0.0,0.2499999999999999,0.5605462488983991,0.0556468091519968,0.0230219767637661,20.0,0.042150349598899,0.0,0.0,0.0
Sergey Ashikhmin,Swimming,Swimming Men's 100 metres Freestyle,KGZ,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.3411391170919636,0.3243304833227202,0.0,0.2499999999999999,0.5605462488983991,0.0556468091519968,0.0230219767637661,20.0,0.0159273070070774,0.0,0.0,0.0
Konstantin Andryushin,Swimming,Swimming Men's 200 metres Butterfly,KGZ,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,11.452481548911852,0.7533349934567559,0.1096142656344403,0.0,0.2499999999999999,0.5605462488983991,0.0556468091519968,0.0230219767637661,20.0,0.9837312956844072,0.0,0.0,0.0
Andrey Kvasov,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,KGZ,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.0837206678594339,0.1087639353228929,0.0,0.2499999999999999,0.5605462488983991,0.0556468091519968,0.0230219767637661,20.0,0.3312256413716579,0.0,0.0,0.0
Sergey Ashikhmin,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,KGZ,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.2589647487477494,0.1113827012880532,0.0,0.2499999999999999,0.5605462488983991,0.0556468091519968,0.0230219767637661,20.0,0.4211309311543507,0.0,0.0,0.0
Sergey Ashikhmin,Swimming,Swimming Men's 4 x 100 metres Medley Relay,KGZ,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.6542381744064248,0.4569157183216379,0.0,0.2499999999999999,0.5605462488983991,0.0556468091519968,0.0230219767637661,20.0,0.0031600414401229,0.0,0.0,0.0
Aleksandr Kovalevsky,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",KGZ,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.5906805670063932,0.4951201378470485,0.0,0.2499999999999999,0.4000006449885998,0.051530613936035,0.0343573415702775,20.0,0.0014730761788587,0.0,0.0,0.0
Jang Yong-ho,Archery,Archery Men's Individual,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.3771775146597563,0.371328486856564,0.0,6.4,4.353405001343996,0.449866243045402,0.2785213640334117,20.0,0.0076384066704983,0.0,0.0,0.0
O Gyo-mun,Archery,Archery Men's Individual,KOR,1996.0,Bronze,1.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.5530378507501326,0.3545023194209544,0.0,6.4,4.353405001343996,0.449866243045402,0.2785213640334117,20.0,0.0291921830562341,0.0,0.0,0.0
Jang Yong-ho,Archery,Archery Men's Team,KOR,1996.0,Silver,3.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.212739046765862,0.2431253406827922,0.0,6.4,4.353405001343996,0.449866243045402,0.2785213640334117,20.0,0.1367832548543343,1.0,0.0,-1.0
O Gyo-mun,Archery,Archery Men's Team,KOR,1996.0,Silver,3.0,6.0,1996.0,16.0,7.5,15.999993550114002,0.9154965464592996,0.1442582775597605,0.0,6.4,4.353405001343996,0.449866243045402,0.2785213640334117,20.0,3.2723544141093632,1.0,0.3333333333333333,-0.6666666666666667
Lee Jin-taek,Athletics,Athletics Men's High Jump,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,1.1352260679339754,3.720474729470961,0.02,0.02,24.0,1.2084118427349375,0.0,0.0,0.0
Seong Hui-jun,Athletics,Athletics Men's Long Jump,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.845925319518112,9.301186823677403,0.05,0.05,20.0,2.920794545446236,0.0,0.0,0.0
Lee Bong-ju,Athletics,Athletics Men's Marathon,KOR,1996.0,Silver,1.0,6.0,1996.0,16.0,7.5,9.301186823677403,0.05,0.05,0.0,2.845925319518112,9.301186823677403,0.05,0.05,20.0,8.762383636338708,0.0,2.0,2.0
Lee Yeong-seon,Athletics,Athletics Women's Javelin Throw,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,1.1352260679339754,3.720474729470961,0.02,0.02,24.0,1.2084118427349375,0.0,0.0,0.0
O Mi-ja,Athletics,Athletics Women's Marathon,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.845925319518112,9.301186823677403,0.05,0.05,20.0,2.920794545446236,0.0,0.0,0.0
Lee Myeong-seon,Athletics,Athletics Women's Shot Put,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.845925319518112,9.301186823677403,0.05,0.05,20.0,2.920794545446236,0.0,0.0,0.0
Ha Tae-gwon,Badminton,Badminton Men's Doubles,KOR,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,6.9404183504979,0.525,0.05,0.0,5.573284006555654,6.9404183504979,0.525,0.05,20.0,10.535868953712669,0.5,1.5,1.0
Kim Dong-mun,Badminton,Badminton Men's Doubles,KOR,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,6.9404183504979,0.525,0.05,0.0,5.573284006555654,6.9404183504979,0.525,0.05,20.0,10.535868953712669,0.5,1.5,1.0
Yu Yong-seong,Badminton,Badminton Men's Doubles,KOR,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,6.9404183504979,0.525,0.05,0.0,5.573284006555654,6.9404183504979,0.525,0.05,20.0,10.535868953712669,1.0,1.5,0.5
Kim Dong-mun,Badminton,Badminton Mixed Doubles,KOR,1996.0,Gold,1.0,10.0,1996.0,16.0,11.5,6.9404183504979,0.525,0.05,0.0,5.573284006555654,6.9404183504979,0.525,0.05,20.0,48.464997187078254,0.0,3.0,3.0
Na Gyeong-min,Badminton,Badminton Mixed Doubles,KOR,1996.0,Silver,1.0,6.0,1996.0,16.0,7.5,6.9404183504979,0.525,0.05,0.0,5.573284006555654,6.9404183504979,0.525,0.05,20.0,31.607606861138,0.0,3.0,3.0
Jeong Jae-hui,Badminton,Badminton Women's Doubles,KOR,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,6.9404183504979,0.525,0.05,0.0,5.573284006555654,6.9404183504979,0.525,0.05,20.0,10.535868953712669,0.0,1.5,1.5
Kim Ji-hyeon,Badminton,Badminton Women's Singles,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,6.9404183504979,0.525,0.05,0.0,5.573284006555654,6.9404183504979,0.525,0.05,20.0,10.535868953712669,0.0,3.0,3.0
Im Seon-dong,Baseball,Baseball Men's Baseball,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,15.999993550114002,0.8355336657302846,0.098141340737932,0.0,0.2499999999999999,0.5200005159908798,0.0546048486100112,0.0327521386648124,20.0,1.2860308412474588,1.0,0.0,-1.0
Lee Byeong-gyu,Baseball,Baseball Men's Baseball,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.6958350033072297,0.3172138413477072,0.0,0.2499999999999999,0.5200005159908798,0.0546048486100112,0.0327521386648124,20.0,0.0302628320362582,1.0,0.0,-1.0
Son Min-han,Baseball,Baseball Men's Baseball,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.3424058196871796,0.0885820638836367,0.0,0.2499999999999999,0.5200005159908798,0.0546048486100112,0.0327521386648124,20.0,0.6646133887320813,1.0,0.0,-1.0
Jeon Ju-won,Basketball,Basketball Women's Basketball,KOR,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.8918806375102201,0.2885999525423108,0.0,0.2499999999999999,0.4565997273731166,0.0547122238737304,0.0267321417941213,20.0,0.0673753611953784,0.0,0.0,0.0
Jeong Eun-sun,Basketball,Basketball Women's Basketball,KOR,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.3262690877350708,0.4663131967199024,0.0,0.2499999999999999,0.4565997273731166,0.0547122238737304,0.0267321417941213,20.0,0.0015786228762814,0.0,0.0,0.0
Jeong Seon-min,Basketball,Basketball Women's Basketball,KOR,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.2907034340852172,0.477138567504293,0.0,0.2499999999999999,0.4565997273731166,0.0547122238737304,0.0267321417941213,20.0,0.0012537089938293,0.0,0.0,0.0
Kim Ji-yun,Basketball,Basketball Women's Basketball,KOR,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.889384634726312,0.0786550306691396,0.0,0.2499999999999999,0.4565997273731166,0.0547122238737304,0.0267321417941213,20.0,1.9302013995437792,0.0,0.0,0.0
Lee Jong-ae,Basketball,Basketball Women's Basketball,KOR,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4197902266699869,0.3708518392840758,0.0,0.2499999999999999,0.4565997273731166,0.0547122238737304,0.0267321417941213,20.0,0.0084523988508999,0.0,0.0,0.0
Park Jeong-eun,Basketball,Basketball Women's Basketball,KOR,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.7555413831584197,0.4594945434143719,0.0,0.2499999999999999,0.4565997273731166,0.0547122238737304,0.0267321417941213,20.0,0.003513236503596,0.0,0.0,0.0
Jo Ho-seong,Cycling,Cycling Men's Points Race,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.3398749814105219,0.2382674994865796,0.0,2.5,4.434653002694031,0.5035935962233936,0.2186833125279583,20.0,0.0616213385072505,0.0,0.0,0.0
Kim Yeong-ho,Fencing,"Fencing Men's Foil, Individual",KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.9530552610505274,2.66023865471268,0.0227462197029905,0.064786120829417,24.0,0.6335988840383082,3.0,0.0,-3.0
Lee Sang-gi,Fencing,"Fencing Men's epee, Individual",KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.9530552610505274,2.66023865471268,0.0227462197029905,0.064786120829417,24.0,0.6335988840383082,1.0,0.0,-1.0
Yang Noe-seong,Fencing,"Fencing Men's epee, Individual",KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,6.6505966367817,0.0568655492574763,0.1619653020735427,0.0,2.3943743373636863,6.6505966367817,0.0568655492574763,0.1619653020735427,20.0,0.226798443569901,0.0,0.0,0.0
Lee Sang-gi,Fencing,"Fencing Men's epee, Team",KOR,1996.0,No medal,3.0,1.0,1992.0,20.0,2.5,4.000006449885999,0.0754417185005068,0.3070861760759362,0.0,0.9530552610505274,2.66023865471268,0.0227462197029905,0.064786120829417,24.0,0.005373418639682,0.0,0.0,0.0
Lee Sang-gi,Fencing,"Fencing Men's epee, Team",KOR,1992.0,No medal,5.0,1.0,1992.0,16.0,2.5,6.6505966367817,0.0568655492574763,0.1619653020735427,0.0,0.9530552610505274,2.66023865471268,0.0227462197029905,0.064786120829417,24.0,0.1413147205196907,0.0,0.0,0.0
Yang Noe-seong,Fencing,"Fencing Men's epee, Team",KOR,1996.0,No medal,3.0,1.0,1996.0,16.0,2.5,6.6505966367817,0.0568655492574763,0.1619653020735427,0.0,2.3943743373636863,6.6505966367817,0.0568655492574763,0.1619653020735427,20.0,0.226798443569901,0.0,0.0,0.0
Go Jeong-jeon,Fencing,"Fencing Women's epee, Individual",KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,6.6505966367817,0.0568655492574763,0.1619653020735427,0.0,2.3943743373636863,6.6505966367817,0.0568655492574763,0.1619653020735427,20.0,0.226798443569901,0.0,0.0,0.0
Jeong Jin-su,Gymnastics,Gymnastics Men's Floor Exercise,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,0.0,0.0,0.0
Jo Seong-min,Gymnastics,Gymnastics Men's Floor Exercise,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,2.1282799594096726,8.472877188713559,0.0829105793017725,0.0732458453996697,20.0,1.5062850984735665,0.0,0.0,0.0
Kim Dong-hwa,Gymnastics,Gymnastics Men's Floor Exercise,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,2.1282799594096726,8.472877188713559,0.0829105793017725,0.0732458453996697,20.0,1.5062850984735665,0.0,0.0,0.0
Lee Ju-hyeong,Gymnastics,Gymnastics Men's Floor Exercise,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,0.0,0.0,0.0
Yeo Hong-cheol,Gymnastics,Gymnastics Men's Floor Exercise,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,0.0,0.0,0.0
Jeong Jin-su,Gymnastics,Gymnastics Men's Horizontal Bar,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,0.0,0.0,0.0
Jo Seong-min,Gymnastics,Gymnastics Men's Horizontal Bar,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,2.1282799594096726,8.472877188713559,0.0829105793017725,0.0732458453996697,20.0,1.5062850984735665,0.0,0.0,0.0
Kim Dong-hwa,Gymnastics,Gymnastics Men's Horizontal Bar,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,2.1282799594096726,8.472877188713559,0.0829105793017725,0.0732458453996697,20.0,1.5062850984735665,0.0,0.0,0.0
Lee Ju-hyeong,Gymnastics,Gymnastics Men's Horizontal Bar,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,1.0,0.0,-1.0
Jeong Jin-su,Gymnastics,Gymnastics Men's Horse Vault,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,0.0,0.0,0.0
Jo Seong-min,Gymnastics,Gymnastics Men's Horse Vault,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,2.1282799594096726,8.472877188713559,0.0829105793017725,0.0732458453996697,20.0,1.5062850984735665,0.0,0.0,0.0
Kim Dong-hwa,Gymnastics,Gymnastics Men's Horse Vault,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,2.1282799594096726,8.472877188713559,0.0829105793017725,0.0732458453996697,20.0,1.5062850984735665,0.0,0.0,0.0
Lee Ju-hyeong,Gymnastics,Gymnastics Men's Horse Vault,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,0.0,0.0,0.0
Yeo Hong-cheol,Gymnastics,Gymnastics Men's Horse Vault,KOR,1996.0,Silver,1.0,6.0,1992.0,20.0,1.585503803159155,4.0,1.0,0.05,6.048384286829674,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,4.2768272101199685,0.0,1.0,1.0
Jeong Jin-su,Gymnastics,Gymnastics Men's Individual All-Around,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,0.0,0.0,0.0
Jo Seong-min,Gymnastics,Gymnastics Men's Individual All-Around,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,2.1282799594096726,8.472877188713559,0.0829105793017725,0.0732458453996697,20.0,1.5062850984735665,0.0,0.0,0.0
Kim Dong-hwa,Gymnastics,Gymnastics Men's Individual All-Around,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,2.1282799594096726,8.472877188713559,0.0829105793017725,0.0732458453996697,20.0,1.5062850984735665,0.0,0.0,0.0
Lee Ju-hyeong,Gymnastics,Gymnastics Men's Individual All-Around,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,0.0,0.0,0.0
Yeo Hong-cheol,Gymnastics,Gymnastics Men's Individual All-Around,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,0.0,0.0,0.0
Jeong Jin-su,Gymnastics,Gymnastics Men's Parallel Bars,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,0.0,0.0,0.0
Jo Seong-min,Gymnastics,Gymnastics Men's Parallel Bars,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,2.1282799594096726,8.472877188713559,0.0829105793017725,0.0732458453996697,20.0,1.5062850984735665,0.0,0.0,0.0
Kim Dong-hwa,Gymnastics,Gymnastics Men's Parallel Bars,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,2.1282799594096726,8.472877188713559,0.0829105793017725,0.0732458453996697,20.0,1.5062850984735665,0.0,0.0,0.0
Lee Ju-hyeong,Gymnastics,Gymnastics Men's Parallel Bars,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,2.0,0.0,-2.0
Jeong Jin-su,Gymnastics,Gymnastics Men's Pommelled Horse,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,0.0,0.0,0.0
Jo Seong-min,Gymnastics,Gymnastics Men's Pommelled Horse,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,2.1282799594096726,8.472877188713559,0.0829105793017725,0.0732458453996697,20.0,1.5062850984735665,0.0,0.0,0.0
Kim Dong-hwa,Gymnastics,Gymnastics Men's Pommelled Horse,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,2.1282799594096726,8.472877188713559,0.0829105793017725,0.0732458453996697,20.0,1.5062850984735665,0.0,0.0,0.0
Lee Ju-hyeong,Gymnastics,Gymnastics Men's Pommelled Horse,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,0.0,0.0,0.0
Jeong Jin-su,Gymnastics,Gymnastics Men's Rings,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,0.0,0.0,0.0
Jo Seong-min,Gymnastics,Gymnastics Men's Rings,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,2.1282799594096726,8.472877188713559,0.0829105793017725,0.0732458453996697,20.0,1.5062850984735665,0.0,0.0,0.0
Kim Dong-hwa,Gymnastics,Gymnastics Men's Rings,KOR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,2.1282799594096726,8.472877188713559,0.0829105793017725,0.0732458453996697,20.0,1.5062850984735665,0.0,0.0,0.0
Lee Ju-hyeong,Gymnastics,Gymnastics Men's Rings,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,0.0,0.0,0.0
Yeo Hong-cheol,Gymnastics,Gymnastics Men's Rings,KOR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.8871368571818772,0.0,0.0,0.0
Jeong Jin-su,Gymnastics,Gymnastics Men's Team All-Around,KOR,1992.0,No medal,6.0,1.0,1992.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,1.0680861299963929,0.0,0.0,0.0
Jeong Jin-su,Gymnastics,Gymnastics Men's Team All-Around,KOR,1996.0,No medal,7.0,1.0,1992.0,20.0,2.5,4.000006449885999,0.0817221229765492,0.0939260678602229,0.0,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.540503580288555,0.0,0.0,0.0
Jo Seong-min,Gymnastics,Gymnastics Men's Team All-Around,KOR,1996.0,No medal,7.0,1.0,1996.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,2.1282799594096726,8.472877188713559,0.0829105793017725,0.0732458453996697,20.0,1.5062850984735665,0.0,0.0,0.0
Kim Dong-hwa,Gymnastics,Gymnastics Men's Team All-Around,KOR,1996.0,No medal,7.0,1.0,1996.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,2.1282799594096726,8.472877188713559,0.0829105793017725,0.0732458453996697,20.0,1.5062850984735665,0.0,0.0,0.0
Lee Ju-hyeong,Gymnastics,Gymnastics Men's Team All-Around,KOR,1992.0,No medal,6.0,1.0,1992.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,1.0680861299963929,0.0,0.0,0.0
Lee Ju-hyeong,Gymnastics,Gymnastics Men's Team All-Around,KOR,1996.0,No medal,7.0,1.0,1992.0,20.0,2.5,4.000006449885999,0.0523325454495732,0.4191089220795828,0.0,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,0.0007681173697254,0.0,0.0,0.0
Yeo Hong-cheol,Gymnastics,Gymnastics Men's Team All-Around,KOR,1992.0,No medal,6.0,1.0,1992.0,16.0,2.5,8.472877188713559,0.0829105793017725,0.0732458453996697,0.0,0.8347910930709657,3.389150875485424,0.033164231720709,0.0292983381598678,24.0,1.0680861299963929,0.0,0.0,0.0
